fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T10:00:20.607Z,0.183057,71.725,False,False,0,1,False,2x2,1,66.4,96.0,-40.44,-34.14,40.12,-40.44,-34.14,80.12,40.00,0.00,40.00,True,FN
1,2026-04-15T10:00:21.001Z,0.058671,73.280,False,False,0,2,False,1d:15,3,63.3,94.0,-35.55,-34.00,39.80,-36.34,-34.07,79.73,39.94,0.79,39.93,True,FN
2,2026-04-15T10:00:26.000Z,0.062714,127.557,False,False,0,3,False,4x4,1,52.2,87.2,0.40,-33.16,40.32,-0.44,-34.69,80.05,39.77,1.75,39.73,True,FN
3,2026-04-15T10:00:26.001Z,0.054273,74.531,False,False,0,4,False,2x2,2,52.4,87.0,4.13,-33.48,40.06,2.60,-33.28,80.28,40.25,1.54,40.22,True,FN
4,2026-04-15T10:00:26.502Z,0.028951,72.807,False,False,0,5,False,1d:4,0,52.9,87.5,7.39,-34.03,39.82,7.91,-34.33,80.06,40.24,0.60,40.24,True,FN
5,2026-04-15T10:00:31.502Z,0.050071,72.567,False,False,0,5,False,3x3,0,55.0,88.2,16.59,-33.91,40.01,15.86,-33.65,79.97,39.97,0.77,39.96,True,FN
6,2026-04-15T10:00:32.503Z,0.060248,73.361,False,False,0,5,False,1d:2,2,63.3,94.2,35.88,-33.34,40.14,35.85,-33.95,80.16,40.02,0.61,40.02,True,FN
7,2026-04-15T10:00:33.001Z,0.027265,129.303,True,True,1,5,False,2x2,1,49.6,86.3,19.80,-21.54,40.02,20.44,-22.55,80.74,40.74,1.20,40.72,True,FN
8,2026-04-15T10:00:33.502Z,0.004032,125.385,True,True,2,5,True,4x4,1,48.6,84.4,16.13,-22.25,40.09,15.64,-22.62,79.77,39.68,0.61,39.68,True,TP
9,2026-04-15T10:00:38.501Z,0.004201,130.144,True,True,3,5,True,3x3,2,45.9,83.1,-4.04,-22.39,39.84,-3.30,-22.93,79.76,39.93,0.92,39.92,True,TP
10,2026-04-15T10:00:41.003Z,0.009789,74.643,False,False,3,5,True,4x4,0,56.2,88.7,-31.93,-22.84,40.24,-31.57,-21.93,79.89,39.66,0.98,39.65,True,TP
11,2026-04-15T10:00:41.004Z,0.004640,73.121,False,False,3,5,True,4x4,2,54.9,88.4,-35.80,-10.30,40.28,-36.39,-9.38,80.02,39.76,1.09,39.74,True,TP
12,2026-04-15T10:00:43.003Z,0.002024,126.193,False,False,2,5,True,1d:4,2,46.0,83.5,-20.22,-10.05,40.01,-20.38,-10.09,80.37,40.36,0.16,40.36,True,TP
13,2026-04-15T10:00:48.002Z,0.017914,126.199,True,True,2,5,True,2x4,2,41.8,80.7,-8.54,-9.35,39.88,-7.40,-9.98,79.73,39.87,1.30,39.85,True,TP
14,2026-04-15T10:00:49.502Z,0.034997,133.205,True,True,2,5,True,3x3,1,41.3,80.5,-0.09,-10.04,40.03,-0.99,-10.28,79.81,39.79,0.93,39.78,True,TP
15,2026-04-15T10:00:50.502Z,0.045844,136.961,False,False,2,5,True,4x4,1,52.5,86.6,32.18,-10.50,40.13,32.43,-10.48,79.59,39.46,0.25,39.46,True,TP
16,2026-04-15T10:00:54.004Z,0.022952,130.336,True,True,3,5,True,4x4,2,42.1,81.0,12.92,1.97,39.98,12.53,2.85,79.97,40.00,0.96,39.99,True,TP
17,2026-04-15T10:00:59.003Z,0.029810,129.107,False,False,3,5,True,2x2,0,40.1,80.2,1.58,1.31,40.04,0.40,2.74,80.19,40.19,1.85,40.15,True,TP
18,2026-04-15T10:01:00.503Z,0.045663,133.308,True,True,3,5,True,3x3,3,47.4,83.5,-24.75,1.63,40.40,-24.26,1.13,79.85,39.46,0.70,39.45,True,TP
19,2026-04-15T10:01:03.004Z,0.001378,136.526,True,True,3,5,True,2x4,3,46.8,83.2,-19.57,14.60,39.94,-19.71,14.29,79.54,39.60,0.34,39.60,True,TP
20,2026-04-15T10:01:08.003Z,0.005149,133.723,False,False,3,5,True,2x4,0,42.5,81.8,-4.45,13.80,39.99,-7.98,14.54,80.14,40.31,3.61,40.15,True,TP
21,2026-04-15T10:01:09.502Z,0.006965,129.320,True,True,3,5,True,2x2,3,48.1,85.1,23.71,13.39,39.68,24.27,14.13,80.32,40.65,0.93,40.64,True,TP
22,2026-04-15T10:01:13.502Z,0.009651,129.649,True,True,4,5,True,2x4,1,59.4,91.2,35.66,25.55,40.02,35.34,26.00,79.93,39.91,0.55,39.91,True,TP
23,2026-04-15T10:01:16.002Z,0.013850,127.042,True,True,4,5,True,3x3,2,52.5,85.8,21.16,26.85,39.86,19.29,25.64,79.56,39.76,2.23,39.70,True,TP
24,2026-04-15T10:01:17.006Z,0.001114,130.519,True,True,4,5,True,1d:8,2,49.7,84.5,-12.49,26.55,40.06,-11.68,25.12,79.84,39.81,1.64,39.78,True,TP
