fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T06:47:43.615Z,0.111314,71.211,False,False,0,1,False,2x2,3,66.9,83.3,False,TN
1,2026-03-04T06:47:44.617Z,0.003423,71.747,False,False,0,2,False,4x4,2,68.4,84.5,False,TN
2,2026-03-04T06:47:46.623Z,0.000017,130.784,True,True,1,3,False,2x4,3,70.8,85.7,True,FN
3,2026-03-04T06:47:50.638Z,0.000012,72.117,False,False,1,4,False,1d:4,1,68.7,81.0,False,TN
4,2026-03-04T06:47:55.502Z,0.000059,134.672,False,False,1,5,False,4x4,0,66.6,84.5,True,FN
5,2026-03-04T06:47:56.654Z,0.000009,72.063,False,False,1,5,False,2x4,1,65.5,85.1,False,TN
6,2026-03-04T06:48:01.002Z,0.000022,72.663,False,False,1,5,False,3x3,2,64.8,86.5,False,TN
7,2026-03-04T06:48:02.001Z,0.000878,74.917,False,False,0,5,False,3x3,1,67.5,81.4,False,TN
8,2026-03-04T06:48:02.671Z,0.000718,130.417,True,True,1,5,False,1d:4,3,71.8,80.4,True,FN
9,2026-03-04T06:48:02.672Z,0.000008,133.122,True,True,2,5,True,1d:8,2,70.2,78.2,True,TP
10,2026-03-04T06:48:07.501Z,0.000010,74.854,False,False,2,5,True,4x4,2,70.0,78.5,False,FP
11,2026-03-04T06:48:08.003Z,0.000015,69.729,False,False,2,5,True,1d:2,1,67.5,80.2,False,FP
12,2026-03-04T06:48:08.687Z,0.000007,140.050,True,True,3,5,True,4x4,3,59.5,73.8,True,TP
13,2026-03-04T06:48:13.501Z,0.000012,132.274,True,True,3,5,True,4x4,1,63.4,82.3,True,TP
14,2026-03-04T06:48:16.004Z,0.000036,71.649,False,False,2,5,True,2x4,0,61.3,85.6,False,FP
15,2026-03-04T06:48:16.709Z,0.000015,75.669,True,False,2,5,True,3x3,2,61.7,89.1,True,TP
16,2026-03-04T06:48:20.721Z,0.000013,70.864,False,False,2,5,True,2x2,2,57.6,93.7,False,FP
17,2026-03-04T06:48:25.002Z,0.000057,124.692,False,False,1,5,False,2x2,0,58.7,97.3,True,FN
18,2026-03-04T06:48:26.737Z,0.000014,132.109,True,True,1,5,False,3x3,2,60.0,94.5,True,FN
19,2026-03-04T06:48:32.003Z,0.001043,71.851,False,False,1,5,False,1d:2,2,59.5,99.7,False,TN
20,2026-03-04T06:48:32.751Z,0.000067,71.337,False,False,1,5,False,1d:8,0,50.8,97.8,False,TN
21,2026-03-04T06:48:32.752Z,0.000013,73.529,True,False,1,5,False,4x4,2,50.7,97.4,True,FN
22,2026-03-04T06:48:37.003Z,0.000053,133.761,False,False,1,5,False,2x4,0,48.4,95.6,True,FN
23,2026-03-04T06:48:37.504Z,0.000085,68.308,True,False,0,5,False,1d:2,3,51.4,94.2,True,FN
24,2026-03-04T06:48:37.762Z,0.000015,128.326,False,False,0,5,False,1d:15,2,46.9,100.8,False,TN
25,2026-03-04T06:48:41.501Z,0.000034,71.594,True,False,0,5,False,3x3,3,53.8,103.7,False,TN
26,2026-03-04T06:48:41.771Z,0.000001,132.835,True,True,1,5,False,4x4,2,58.6,98.6,True,FN
27,2026-03-04T06:48:46.504Z,0.000115,75.903,False,False,1,5,False,2x2,3,59.7,102.7,False,TN
28,2026-03-04T06:48:47.784Z,0.000075,74.154,False,False,1,5,False,4x4,0,61.4,109.2,False,TN
29,2026-03-04T06:48:48.788Z,0.000002,125.197,True,True,2,5,True,2x2,2,63.2,109.9,True,TP
30,2026-03-04T06:48:53.003Z,0.000006,72.918,False,False,2,5,True,1d:8,1,54.3,110.7,False,FP
31,2026-03-04T06:48:57.505Z,0.000009,71.705,False,False,1,5,False,2x4,1,59.8,106.9,False,TN
32,2026-03-04T06:48:58.814Z,0.000003,126.218,True,True,2,5,True,2x4,2,61.9,101.6,True,TP
