fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T04:27:51.376Z,0.135726,130.629,True,True,1,1,False,3x3,3,66.0,95.7,-39.93,-34.02,39.99,-39.93,-34.02,79.99,40.00,0.00,40.00,True,FN
1,2026-04-15T04:27:51.500Z,0.026476,74.632,False,False,1,2,False,4x4,3,63.5,94.1,-35.47,-34.27,40.03,-36.29,-33.43,80.15,40.14,1.17,40.12,True,FN
2,2026-04-15T04:27:52.502Z,0.020791,72.688,False,False,1,3,False,1d:2,0,58.8,91.2,-27.56,-33.61,39.66,-28.00,-33.78,79.98,40.32,0.47,40.32,True,FN
3,2026-04-15T04:27:57.500Z,0.074613,73.244,False,False,1,4,False,3x3,2,52.5,87.3,-0.21,-34.27,39.80,0.40,-34.37,80.28,40.48,0.62,40.48,True,FN
4,2026-04-15T04:27:59.500Z,0.074212,72.394,False,False,1,5,False,2x4,1,58.7,90.1,27.17,-33.62,39.70,24.79,-34.21,79.58,39.96,2.45,39.88,True,FN
5,2026-04-15T04:28:02.003Z,0.001355,132.056,True,True,1,5,False,2x4,2,55.8,89.3,31.99,-22.25,39.91,32.31,-21.75,80.33,40.42,0.59,40.42,True,FN
6,2026-04-15T04:28:07.002Z,0.006823,127.462,True,True,2,5,True,2x2,2,51.9,86.4,23.95,-22.26,40.27,23.54,-22.62,80.02,39.75,0.55,39.75,True,TP
7,2026-04-15T04:28:08.002Z,0.014685,131.101,True,True,3,5,True,1d:15,2,49.7,85.2,19.84,-21.55,40.18,19.84,-22.49,79.76,39.59,0.94,39.58,True,TP
8,2026-04-15T04:28:08.502Z,0.058883,129.394,True,True,4,5,True,1d:4,2,45.7,82.5,4.66,-21.38,40.10,4.02,-22.03,79.42,39.33,0.91,39.32,True,TP
9,2026-04-15T04:28:10.501Z,0.062606,72.634,False,False,4,5,True,3x3,0,51.1,87.0,-24.13,-21.59,39.50,-25.13,-22.51,80.19,40.71,1.36,40.69,True,TP
10,2026-04-15T04:28:13.502Z,0.045169,127.724,True,True,4,5,True,2x2,1,45.8,83.2,-19.99,-10.26,39.87,-19.77,-10.27,80.21,40.34,0.22,40.34,True,TP
11,2026-04-15T04:28:15.003Z,0.039255,129.518,True,True,4,5,True,3x3,1,41.9,81.4,-7.15,-9.57,40.16,-8.44,-8.64,80.50,40.37,1.59,40.34,True,TP
12,2026-04-15T04:28:18.003Z,0.022952,127.514,False,False,3,5,True,2x2,0,44.7,82.1,16.07,-10.45,40.41,16.39,-9.63,79.88,39.48,0.88,39.47,True,TP
13,2026-04-15T04:28:23.008Z,0.030196,127.008,True,True,3,5,True,1d:15,3,47.3,83.9,23.86,-9.05,39.81,23.67,-9.95,79.88,40.08,0.92,40.07,True,TP
14,2026-04-15T04:28:24.009Z,0.091585,132.706,False,False,3,5,True,2x2,0,47.1,84.4,24.36,1.83,40.28,24.42,2.20,80.76,40.48,0.37,40.48,True,TP
15,2026-04-15T04:28:24.012Z,0.042597,133.893,True,True,3,5,True,2x2,2,43.4,81.7,16.23,2.34,40.20,15.69,2.41,80.13,39.93,0.54,39.93,True,TP
16,2026-04-15T04:28:25.505Z,0.006329,129.981,True,True,3,5,True,1d:4,2,40.5,80.4,4.19,1.89,40.28,3.55,2.33,80.32,40.05,0.78,40.04,True,TP
17,2026-04-15T04:28:28.003Z,0.004360,126.759,False,False,3,5,True,4x4,0,43.4,81.6,-16.08,2.51,40.28,-15.87,2.18,80.05,39.77,0.39,39.77,True,TP
18,2026-04-15T04:28:33.006Z,0.039507,74.333,True,False,2,5,True,4x4,2,49.9,85.9,-26.90,13.65,39.75,-27.58,14.75,79.96,40.23,1.29,40.21,True,TP
19,2026-04-15T04:28:36.006Z,0.007149,127.862,True,True,3,5,True,1d:15,3,42.6,81.5,-0.58,14.98,39.83,-4.58,13.74,80.24,40.63,4.19,40.41,True,TP
20,2026-04-15T04:28:40.509Z,0.049594,128.038,True,True,3,5,True,4x4,1,48.6,84.4,23.90,14.29,39.79,23.66,13.21,79.95,40.18,1.11,40.16,True,TP
21,2026-04-15T04:28:41.508Z,0.021537,126.629,False,False,2,5,True,3x3,2,62.4,91.7,40.16,26.01,40.02,35.80,26.28,80.17,40.39,4.37,40.15,True,TP
22,2026-04-15T04:28:43.009Z,0.010596,131.781,True,True,3,5,True,1d:15,3,53.1,87.7,23.44,25.66,40.09,24.35,25.87,80.13,40.05,0.93,40.04,True,TP
23,2026-04-15T04:28:48.010Z,0.064324,135.646,True,True,4,5,True,4x4,2,52.0,86.6,20.11,26.34,40.09,20.45,25.08,80.29,40.22,1.31,40.20,True,TP
24,2026-04-15T04:28:48.509Z,0.079193,133.601,True,True,4,5,True,3x3,2,48.0,83.8,0.44,26.38,40.15,-0.33,26.30,79.58,39.44,0.77,39.43,True,TP
25,2026-04-15T04:28:49.008Z,0.025124,132.572,True,True,4,5,True,2x4,3,53.3,87.4,-23.35,26.24,40.10,-23.13,26.90,79.89,39.80,0.70,39.79,True,TP
