fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T10:26:48.537Z,0.081123,125.686,True,True,1,1,False,1d:15,3,65.5,84.6,30.59,4.74,57.77,-23.33,-20.70,78.65,63.17,59.62,20.88,True,FN
1,2026-04-07T10:26:48.743Z,0.000009,125.686,True,True,2,2,True,1d:15,3,65.5,81.5,30.59,4.74,57.77,-17.84,-22.66,76.21,58.62,55.64,18.44,True,TP
2,2026-04-07T10:26:53.506Z,0.000016,130.784,True,True,3,3,True,2x4,3,64.3,79.5,33.98,2.88,54.50,-16.34,-26.91,72.99,61.33,58.48,18.49,True,TP
3,2026-04-07T10:26:53.610Z,0.000014,73.234,False,False,3,4,True,1d:15,3,57.9,89.7,22.56,-0.24,53.28,-26.42,-33.14,79.06,64.39,59.00,25.78,False,FP
4,2026-04-07T10:26:58.607Z,0.000040,76.661,False,False,3,5,True,4x4,0,58.6,91.9,21.89,5.37,54.11,-26.35,-27.02,83.77,65.24,58.11,29.66,False,FP
5,2026-04-07T10:26:59.615Z,0.000018,73.204,False,False,2,5,True,1d:8,1,70.3,93.9,29.52,-5.99,63.50,-25.69,-17.51,88.65,61.75,56.40,25.15,False,FP
6,2026-04-07T10:27:04.508Z,0.000029,72.849,False,False,1,5,False,2x4,2,71.0,98.2,24.51,-3.38,66.55,-26.83,-8.34,94.09,58.47,51.58,27.54,False,TN
7,2026-04-07T10:27:07.606Z,0.000402,74.854,False,False,0,5,False,4x4,2,68.4,94.8,28.66,4.40,61.96,-18.51,-20.44,90.68,60.55,53.31,28.72,False,TN
8,2026-04-07T10:27:10.613Z,0.000031,72.977,False,False,0,5,False,3x3,2,63.4,92.2,19.99,-3.69,60.07,-24.86,-11.56,88.05,53.44,45.54,27.98,False,TN
9,2026-04-07T10:27:15.746Z,0.000042,68.330,False,False,0,5,False,1d:2,2,64.1,91.7,21.25,-13.13,59.07,-26.14,-10.12,87.30,55.24,47.49,28.23,False,TN
10,2026-04-07T10:27:16.105Z,0.000006,127.994,False,False,0,5,False,2x2,1,67.8,90.5,24.73,-22.36,59.10,-13.53,-12.39,88.63,49.35,39.54,29.53,False,TN
11,2026-04-07T10:27:17.104Z,0.000001,73.864,False,False,0,5,False,4x4,1,68.7,95.3,25.22,-19.22,60.90,-6.50,-20.60,92.80,45.01,31.75,31.90,False,TN
12,2026-04-07T10:27:22.108Z,0.000018,72.193,False,False,0,5,False,2x4,2,67.0,91.4,29.47,-12.31,58.86,2.89,-14.49,90.16,41.12,26.67,31.30,False,TN
13,2026-04-07T10:27:25.008Z,0.000038,124.907,False,False,0,5,False,4x4,0,60.9,96.1,19.90,-17.32,54.88,-4.03,-26.04,92.44,45.38,25.47,37.56,True,FN
14,2026-04-07T10:27:25.018Z,0.000035,69.454,True,False,0,5,False,1d:2,3,60.1,99.6,20.17,-17.38,53.90,0.88,-28.62,95.44,47.16,22.33,41.54,False,TN
15,2026-04-07T10:27:25.614Z,0.000014,74.477,False,False,0,5,False,3x3,2,58.0,98.8,19.51,-18.17,51.57,4.12,-34.02,92.67,46.66,22.09,41.10,False,TN
16,2026-04-07T10:27:27.728Z,0.000010,131.252,False,False,0,5,False,4x4,3,61.2,97.7,24.98,-22.32,51.27,2.42,-26.61,93.96,48.47,22.96,42.69,False,TN
17,2026-04-07T10:27:32.502Z,0.001573,130.187,False,False,0,5,False,1d:2,3,64.2,106.7,26.18,-36.28,46.01,0.46,-27.64,103.02,63.14,27.13,57.01,True,FN
18,2026-04-07T10:27:34.103Z,0.000025,71.851,False,False,0,5,False,1d:2,3,65.4,110.9,30.46,-33.12,47.49,19.80,-25.23,106.15,60.14,13.26,58.66,False,TN
19,2026-04-07T10:27:36.107Z,0.000022,71.337,True,False,0,5,False,1d:8,2,57.4,102.8,19.72,-23.68,48.45,15.03,-19.61,99.77,51.69,6.21,51.32,False,TN
20,2026-04-07T10:27:36.601Z,0.000012,73.529,True,False,0,5,False,4x4,3,57.7,103.5,16.45,-21.55,50.93,20.21,-21.78,99.13,48.35,3.77,48.20,True,FN
21,2026-04-07T10:27:42.000Z,0.000156,72.034,False,False,0,5,False,2x2,2,56.8,101.9,13.57,-14.00,53.31,31.61,-18.14,95.20,45.80,18.51,41.89,False,TN
22,2026-04-07T10:27:45.009Z,0.000285,72.727,False,False,0,5,False,1d:15,3,63.4,96.2,15.08,-24.23,56.64,20.28,-26.20,90.28,34.10,5.56,33.64,False,TN
23,2026-04-07T10:27:47.603Z,0.000031,72.138,False,False,0,5,False,3x3,0,65.9,87.1,22.64,-21.96,57.85,8.48,-19.14,84.55,30.35,14.44,26.70,False,TN
