fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T00:45:38.661Z,0.000107,72.074,False,False,0,1,False,1d:4,0,65.9,95.6,-40.13,-33.74,39.94,-40.13,-33.74,79.94,40.00,0.00,40.00,True,FN
1,2026-04-15T00:45:39.502Z,0.000014,71.810,False,False,0,2,False,1d:4,2,61.6,92.9,-31.74,-34.32,40.08,-32.83,-33.57,80.13,40.07,1.32,40.05,True,FN
2,2026-04-15T00:45:41.501Z,0.000010,71.955,False,False,0,3,False,1d:2,2,54.9,88.3,-15.82,-34.37,39.72,-16.05,-34.43,79.67,39.95,0.24,39.95,True,FN
3,2026-04-15T00:45:44.500Z,0.000006,69.484,False,False,0,4,False,2x2,3,53.1,87.2,8.45,-34.14,39.80,8.88,-34.06,79.84,40.04,0.44,40.04,True,FN
4,2026-04-15T00:45:45.502Z,0.000000,74.967,True,False,0,5,False,4x4,3,54.8,88.5,15.53,-34.05,40.06,15.53,-34.32,80.13,40.07,0.27,40.07,True,FN
5,2026-04-15T00:45:47.502Z,0.000000,71.912,False,False,0,5,False,2x4,2,61.0,92.6,31.74,-33.24,40.15,32.26,-34.21,79.75,39.62,1.10,39.60,True,FN
6,2026-04-15T00:45:52.502Z,0.000011,133.835,False,False,0,5,False,3x3,0,60.3,92.3,39.97,-21.93,39.45,40.31,-22.18,80.07,40.62,0.42,40.62,True,FN
7,2026-04-15T00:45:52.502Z,0.000005,130.382,True,True,1,5,False,1d:15,3,46.9,83.4,8.95,-22.11,40.35,7.05,-22.03,80.16,39.86,1.90,39.81,True,FN
8,2026-04-15T00:45:57.501Z,0.000028,129.984,False,False,1,5,False,3x3,0,46.2,83.2,-7.74,-21.95,39.92,-7.68,-22.12,79.88,39.96,0.18,39.96,True,FN
9,2026-04-15T00:45:59.502Z,0.000980,69.388,False,False,1,5,False,2x2,3,48.1,84.0,-16.36,-21.37,39.88,-15.17,-21.22,79.88,40.02,1.20,40.00,True,FN
10,2026-04-15T00:46:00.503Z,0.000989,73.313,False,False,1,5,False,2x4,1,52.3,86.7,-32.03,-9.35,40.32,-32.27,-9.56,79.93,39.61,0.32,39.61,True,FN
11,2026-04-15T00:46:00.504Z,0.000987,74.365,False,False,1,5,False,3x3,0,47.3,84.0,-24.01,-10.00,39.56,-23.78,-9.50,79.95,40.39,0.55,40.39,True,FN
12,2026-04-15T00:46:03.001Z,0.000029,134.618,False,False,0,5,False,1d:4,1,41.2,80.7,-3.50,-10.10,39.79,-3.84,-9.38,80.07,40.29,0.80,40.28,True,FN
13,2026-04-15T00:46:06.503Z,0.000022,131.265,True,True,1,5,False,1d:2,2,48.0,84.1,24.45,-9.66,40.20,23.83,-10.48,79.96,39.77,1.03,39.76,True,FN
14,2026-04-15T00:46:11.503Z,0.000981,130.384,False,False,1,5,False,2x2,0,44.5,82.5,20.01,0.94,39.75,18.88,1.95,80.30,40.58,1.52,40.55,True,FN
15,2026-04-15T00:46:11.503Z,0.000003,128.416,False,False,1,5,False,3x3,0,43.3,81.5,16.43,2.19,40.01,16.62,3.00,79.77,39.77,0.83,39.76,True,FN
16,2026-04-15T00:46:16.503Z,0.000027,129.341,True,True,2,5,True,3x3,3,44.7,82.7,-19.89,2.12,40.00,-20.58,2.14,80.01,40.02,0.69,40.01,True,TP
17,2026-04-15T00:46:17.504Z,0.000008,133.484,False,False,2,5,True,2x2,0,51.3,86.3,-31.88,2.46,40.16,-31.87,1.72,80.17,40.02,0.74,40.01,True,TP
18,2026-04-15T00:46:22.503Z,0.000044,127.580,False,False,1,5,False,3x3,0,58.5,90.2,-40.07,14.11,40.19,-39.84,13.32,79.84,39.66,0.82,39.65,True,FN
19,2026-04-15T00:46:23.503Z,0.000981,128.721,True,True,2,5,True,3x3,3,55.8,88.7,-36.25,14.50,39.93,-35.60,14.09,79.96,40.04,0.77,40.03,True,TP
20,2026-04-15T00:46:23.503Z,0.000029,130.455,True,True,3,5,True,1d:2,2,42.0,81.1,-0.09,13.36,39.82,0.10,14.77,79.73,39.94,1.42,39.91,True,TP
21,2026-04-15T00:46:28.503Z,0.000033,129.225,True,True,3,5,True,3x3,3,50.2,86.0,27.48,13.14,39.90,27.79,13.89,80.23,40.34,0.81,40.33,True,TP
22,2026-04-15T00:46:28.503Z,0.000020,75.162,True,False,3,5,True,3x3,1,62.0,93.3,40.07,25.50,39.89,40.07,26.28,80.02,40.14,0.78,40.13,True,TP
23,2026-04-15T00:46:33.503Z,0.000025,125.236,True,True,4,5,True,4x4,2,49.1,85.0,12.87,24.92,40.27,12.47,26.23,79.85,39.60,1.37,39.58,True,TP
24,2026-04-15T00:46:37.003Z,0.000025,127.722,True,True,4,5,True,3x3,3,48.3,84.5,-0.85,26.33,40.45,-0.41,25.71,80.46,40.02,0.76,40.01,True,TP
25,2026-04-15T00:46:38.502Z,0.000829,131.955,True,True,4,5,True,1d:4,2,52.0,86.7,-19.93,26.19,40.29,-19.63,26.94,80.01,39.73,0.81,39.72,True,TP
