fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T06:56:49.640Z,0.000545,71.926,False,False,0,1,False,3x3,3,65.3,95.1,-39.61,-33.34,39.81,-39.61,-33.34,79.81,40.00,0.00,40.00,True,FN
1,2026-04-15T06:56:50.001Z,0.000018,73.253,False,False,0,2,False,1d:8,1,63.8,94.3,-35.98,-33.85,40.41,-36.43,-33.08,80.41,40.01,0.89,40.00,True,FN
2,2026-04-15T06:56:51.001Z,0.000006,71.634,False,False,0,3,False,2x2,1,59.1,91.1,-27.70,-33.85,39.79,-27.29,-34.49,79.82,40.04,0.76,40.03,True,FN
3,2026-04-15T06:56:56.001Z,0.000012,73.375,False,False,0,4,False,4x4,0,53.4,87.2,-8.02,-34.16,40.23,-8.15,-34.22,79.79,39.56,0.14,39.56,True,FN
4,2026-04-15T06:56:56.001Z,0.000002,72.908,True,False,0,5,False,3x3,1,53.9,87.1,11.93,-34.33,39.79,12.72,-33.46,79.37,39.60,1.18,39.58,True,FN
5,2026-04-15T06:57:01.001Z,0.000007,72.463,False,False,0,5,False,3x3,3,57.5,89.9,24.26,-33.83,39.66,23.52,-33.51,80.06,40.41,0.81,40.40,True,FN
6,2026-04-15T06:57:02.502Z,0.000008,71.425,False,False,0,5,False,3x3,1,61.2,93.4,31.87,-33.85,39.78,33.23,-34.44,80.24,40.49,1.48,40.46,True,FN
7,2026-04-15T06:57:03.502Z,0.000010,130.531,False,False,0,5,False,1d:15,0,53.5,87.7,27.84,-22.01,40.06,27.71,-22.76,80.01,39.96,0.76,39.95,True,FN
8,2026-04-15T06:57:06.002Z,0.000006,133.366,False,False,0,5,False,4x4,1,47.8,84.0,-12.07,-22.75,40.26,-12.31,-22.25,80.03,39.77,0.55,39.77,True,FN
9,2026-04-15T06:57:11.002Z,0.000019,70.748,True,False,0,5,False,2x2,3,54.4,88.4,-35.03,-10.42,40.28,-35.93,-10.34,80.06,39.79,0.90,39.78,True,FN
10,2026-04-15T06:57:11.002Z,0.000005,74.642,False,False,0,5,False,3x3,0,50.0,84.9,-27.65,-10.70,40.27,-28.08,-10.32,79.49,39.22,0.57,39.22,True,FN
11,2026-04-15T06:57:16.003Z,0.000002,129.416,False,False,0,5,False,2x4,3,43.1,81.4,12.30,-9.63,40.16,11.19,-10.82,79.91,39.78,1.63,39.75,True,FN
12,2026-04-15T06:57:21.002Z,0.000048,73.644,False,False,0,5,False,2x4,0,45.6,82.8,20.07,-9.85,39.75,19.41,-9.40,79.93,40.19,0.80,40.18,True,FN
13,2026-04-15T06:57:22.002Z,0.000180,123.484,True,True,1,5,False,4x4,1,55.8,89.7,38.94,1.65,39.90,40.44,1.92,80.03,40.16,1.52,40.13,True,FN
14,2026-04-15T06:57:23.003Z,0.000083,124.279,False,False,1,5,False,1d:15,1,41.7,80.7,12.23,2.03,39.85,12.31,1.55,79.71,39.86,0.49,39.86,True,FN
15,2026-04-15T06:57:23.502Z,0.000039,128.899,True,True,2,5,True,2x2,2,40.5,80.2,7.34,1.71,39.76,7.81,1.64,79.85,40.09,0.48,40.09,True,TP
16,2026-04-15T06:57:28.503Z,0.000058,129.538,True,True,3,5,True,2x4,1,43.4,81.9,-16.38,3.17,40.01,-16.31,2.64,80.19,40.18,0.53,40.18,True,TP
17,2026-04-15T06:57:31.003Z,0.000008,126.653,True,True,4,5,True,3x3,3,50.2,86.4,-27.44,13.57,39.76,-27.78,14.13,80.62,40.87,0.66,40.86,True,TP
18,2026-04-15T06:57:37.002Z,0.000950,130.475,True,True,4,5,True,3x3,1,45.5,83.3,15.78,14.02,40.25,16.67,14.93,80.22,39.99,1.27,39.97,True,TP
19,2026-04-15T06:57:37.503Z,0.000026,124.173,True,True,5,5,True,3x3,3,48.8,84.3,24.28,14.21,39.84,23.30,13.72,79.80,39.98,1.10,39.96,True,TP
20,2026-04-15T06:57:41.002Z,0.000006,124.883,True,True,5,5,True,1d:8,2,55.3,88.6,27.84,25.41,40.52,28.74,25.16,79.93,39.42,0.93,39.41,True,TP
21,2026-04-15T06:57:46.003Z,0.000369,131.863,True,True,5,5,True,2x2,1,51.1,86.5,19.53,25.66,39.60,19.59,26.23,80.09,40.49,0.57,40.49,True,TP
22,2026-04-15T06:57:48.002Z,0.000423,126.776,True,True,5,5,True,3x3,3,47.8,84.3,4.50,26.00,39.80,4.08,25.93,80.08,40.28,0.43,40.28,True,TP
23,2026-04-15T06:57:48.502Z,0.000048,126.296,False,False,4,5,True,2x2,0,57.5,90.3,-31.58,26.17,40.33,-32.38,26.46,80.00,39.68,0.85,39.67,True,TP
