fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T04:50:25.004Z,0.001065,73.499,False,False,0,1,False,4x4,0,73.3,85.3,33.23,22.07,61.53,-18.80,-10.53,82.54,64.89,61.40,21.01,False,TN
1,2026-04-07T04:50:27.008Z,0.000522,74.271,False,False,0,2,False,3x3,3,69.1,84.3,30.09,21.02,58.55,-22.15,-3.92,81.28,62.19,57.89,22.73,False,TN
2,2026-04-07T04:50:29.008Z,0.000064,73.869,False,False,0,3,False,1d:15,1,69.3,84.8,32.88,20.49,57.45,-20.90,0.93,82.17,62.34,57.23,24.72,False,TN
3,2026-04-07T04:50:29.009Z,0.000009,72.270,False,False,0,4,False,2x4,1,70.4,85.4,36.61,22.68,55.67,-18.64,-0.11,83.33,65.86,59.77,27.66,False,TN
4,2026-04-07T04:50:32.502Z,0.000020,128.402,True,True,1,5,False,2x4,3,68.9,95.0,34.05,29.42,52.17,-27.98,-18.18,88.90,86.39,78.19,36.73,True,FN
5,2026-04-07T04:50:34.507Z,0.000045,126.047,True,True,2,5,True,2x4,1,69.9,92.3,32.56,31.07,53.54,-20.26,-22.37,87.27,82.36,75.14,33.73,True,TP
6,2026-04-07T04:50:35.506Z,0.000054,71.704,False,False,2,5,True,2x4,2,69.0,86.2,35.39,27.80,52.29,-8.08,-21.69,83.05,72.70,65.87,30.76,False,FP
7,2026-04-07T04:50:37.008Z,0.000014,72.670,False,False,2,5,True,2x2,1,66.9,91.7,35.08,28.18,49.56,-4.04,-19.50,89.47,73.46,61.67,39.91,False,FP
8,2026-04-07T04:50:39.010Z,0.000001,127.984,True,True,3,5,True,2x4,2,62.9,91.8,28.92,19.98,52.18,-3.91,-24.20,88.52,65.96,55.04,36.34,True,TP
9,2026-04-07T04:50:41.506Z,0.000025,131.673,True,True,3,5,True,4x4,3,59.7,88.2,25.26,29.00,45.61,-10.30,-20.34,85.15,72.54,60.82,39.54,True,TP
10,2026-04-07T04:50:43.506Z,0.000660,72.826,False,False,2,5,True,2x4,0,63.0,89.2,32.32,31.31,44.13,-17.74,-17.32,85.72,81.24,69.79,41.59,False,FP
11,2026-04-07T04:50:47.006Z,0.001566,72.160,False,False,2,5,True,3x3,3,59.1,88.8,30.13,27.46,42.80,-23.50,-21.15,82.95,82.77,72.38,40.15,False,FP
12,2026-04-07T04:50:47.091Z,0.000006,133.060,True,True,3,5,True,1d:8,1,58.5,87.8,33.23,27.41,39.52,-17.83,-21.86,83.09,83.26,70.96,43.57,True,TP
13,2026-04-07T04:50:49.506Z,0.000083,130.785,False,False,2,5,True,4x4,1,57.9,91.8,35.34,27.86,36.39,-7.11,-23.08,88.51,84.34,66.31,52.12,False,FP
14,2026-04-07T04:50:51.115Z,0.000019,72.960,False,False,1,5,False,4x4,3,50.3,99.2,31.87,20.25,33.23,-2.87,-33.05,93.47,87.62,63.62,60.24,False,TN
15,2026-04-07T04:50:53.122Z,0.000010,73.101,True,False,1,5,False,1d:15,2,50.1,98.0,34.53,16.72,32.28,-1.21,-31.96,92.65,85.39,60.39,60.37,False,TN
16,2026-04-07T04:50:55.504Z,0.000026,130.545,False,False,1,5,False,2x4,0,52.6,100.7,31.10,26.37,33.29,-2.81,-37.59,93.37,94.08,72.39,60.08,True,FN
17,2026-04-07T04:51:00.013Z,0.000570,131.396,True,True,1,5,False,2x4,2,56.8,99.7,35.83,27.23,34.68,2.44,-36.14,92.83,92.26,71.63,58.15,True,FN
18,2026-04-07T04:51:00.510Z,0.000828,72.432,False,False,1,5,False,1d:4,3,54.8,97.5,40.61,19.38,31.24,-6.53,-44.52,86.45,96.71,79.41,55.21,False,TN
19,2026-04-07T04:51:02.509Z,0.002206,73.458,False,False,1,5,False,3x3,0,55.7,99.4,38.47,18.44,35.80,2.72,-36.53,92.41,86.63,65.57,56.61,False,TN
