fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T07:32:47.152Z,0.041999,125.686,True,True,1,1,False,1d:15,3,65.5,84.6,True,FN
1,2026-03-04T07:32:47.606Z,0.000478,133.838,True,True,2,2,True,3x3,3,62.8,81.5,True,TP
2,2026-03-04T07:32:48.111Z,0.000388,71.706,True,False,2,3,True,3x3,3,62.8,80.9,True,TP
3,2026-03-04T07:32:50.102Z,0.000236,72.856,True,False,2,4,True,2x2,2,61.6,85.5,False,FP
4,2026-03-04T07:32:50.602Z,0.000081,74.041,False,False,2,5,True,3x3,2,63.1,85.9,False,FP
5,2026-03-04T07:32:51.102Z,0.000009,72.103,False,False,1,5,False,3x3,1,61.1,82.3,False,TN
6,2026-03-04T07:32:57.011Z,0.000038,76.661,False,False,0,5,False,4x4,0,58.6,74.8,False,TN
7,2026-03-04T07:32:57.116Z,0.000017,125.873,True,True,1,5,False,3x3,3,63.4,76.7,True,FN
8,2026-03-04T07:33:02.001Z,0.000018,128.090,True,True,2,5,True,2x4,2,66.4,79.8,True,TP
9,2026-03-04T07:33:02.510Z,0.000030,71.108,False,False,2,5,True,2x2,2,69.6,82.6,False,FP
10,2026-03-04T07:33:02.617Z,0.000013,74.917,False,False,2,5,True,3x3,1,69.5,81.6,False,FP
11,2026-03-04T07:33:07.607Z,0.000022,133.122,True,True,3,5,True,1d:8,2,68.7,81.9,True,TP
12,2026-03-04T07:33:10.009Z,0.000024,135.409,False,False,2,5,True,1d:4,2,68.0,83.0,True,TP
13,2026-03-04T07:33:10.503Z,0.000040,69.729,False,False,1,5,False,1d:2,2,65.2,83.5,False,TN
14,2026-03-04T07:33:11.116Z,0.000000,140.050,True,True,2,5,True,4x4,2,64.5,85.1,True,TP
15,2026-03-04T07:33:16.503Z,0.000006,71.649,True,False,2,5,True,2x4,1,68.1,82.5,False,FP
16,2026-03-04T07:33:20.110Z,0.000068,73.879,False,False,1,5,False,4x4,1,63.6,78.3,False,TN
17,2026-03-04T07:33:22.002Z,0.000154,130.402,True,True,2,5,True,4x4,1,63.2,86.4,True,TP
18,2026-03-04T07:33:22.605Z,0.000036,70.864,False,False,2,5,True,2x2,2,61.8,95.5,False,FP
19,2026-03-04T07:33:27.509Z,0.000045,74.477,False,False,1,5,False,3x3,3,58.0,96.8,False,TN
20,2026-03-04T07:33:29.011Z,0.000179,124.692,True,True,2,5,True,2x2,3,65.8,92.3,True,TP
21,2026-03-04T07:33:30.109Z,0.000099,71.716,False,False,2,5,True,2x4,0,60.7,102.5,False,FP
22,2026-03-04T07:33:31.110Z,0.000043,131.870,False,False,1,5,False,1d:2,3,61.4,108.2,False,TN
23,2026-03-04T07:33:36.102Z,0.000082,71.337,False,False,1,5,False,1d:8,1,57.4,107.2,False,TN
24,2026-03-04T07:33:38.115Z,0.000018,72.002,False,False,1,5,False,2x4,2,55.2,104.7,False,TN
25,2026-03-04T07:33:43.008Z,0.000020,128.326,False,False,0,5,False,1d:15,3,54.7,103.1,False,TN
26,2026-03-04T07:33:44.502Z,0.000030,72.931,False,False,0,5,False,1d:8,0,62.1,104.0,False,TN
27,2026-03-04T07:33:47.524Z,0.000024,75.903,False,False,0,5,False,2x2,3,65.4,107.7,False,TN
28,2026-03-04T07:33:52.105Z,0.000027,72.879,False,False,0,5,False,2x2,2,67.2,110.6,False,TN
29,2026-03-04T07:33:53.112Z,0.000018,129.451,True,True,1,5,False,2x4,2,59.3,108.5,True,FN
30,2026-03-04T07:33:58.003Z,0.000041,126.800,False,False,1,5,False,4x4,0,58.1,107.9,True,FN
31,2026-03-04T07:33:58.502Z,0.000091,72.918,False,False,1,5,False,1d:8,1,59.9,107.2,False,TN
32,2026-03-04T07:33:59.118Z,0.000076,71.966,True,False,1,5,False,2x2,2,71.0,101.4,True,FN
33,2026-03-04T07:34:00.105Z,0.000010,133.861,False,False,1,5,False,3x3,0,71.4,98.4,True,FN
34,2026-03-04T07:34:05.006Z,0.000010,127.742,False,False,0,5,False,1d:15,0,69.7,99.9,True,FN
35,2026-03-04T07:34:06.010Z,0.000010,74.462,False,False,0,5,False,2x2,0,69.8,103.1,False,TN
36,2026-03-04T07:34:10.501Z,0.000028,68.802,False,False,0,5,False,1d:2,3,74.0,97.8,False,TN
37,2026-03-04T07:34:13.104Z,0.000014,72.461,False,False,0,5,False,1d:4,2,79.5,101.4,False,TN
38,2026-03-04T07:34:14.238Z,0.000014,71.657,False,False,0,5,False,4x4,0,78.9,101.7,False,TN
39,2026-03-04T07:34:19.103Z,0.000055,70.814,True,False,0,5,False,2x4,2,78.5,94.2,True,FN
40,2026-03-04T07:34:21.119Z,0.000010,72.288,False,False,0,5,False,2x2,2,76.6,97.0,False,TN
41,2026-03-04T07:34:26.001Z,0.000087,127.999,True,True,1,5,False,3x3,2,78.2,102.3,True,FN
42,2026-03-04T07:34:26.106Z,0.000017,73.454,False,False,1,5,False,3x3,2,77.0,106.8,False,TN
43,2026-03-04T07:34:31.004Z,0.000058,72.205,False,False,1,5,False,2x2,2,78.8,108.2,False,TN
44,2026-03-04T07:34:31.104Z,0.000006,130.152,True,True,2,5,True,3x3,1,81.1,101.2,True,TP
45,2026-03-04T07:34:36.002Z,0.000040,71.102,False,False,2,5,True,2x4,0,87.1,93.7,False,FP
46,2026-03-04T07:34:38.103Z,0.000008,72.330,False,False,1,5,False,3x3,1,85.5,95.8,False,TN
47,2026-03-04T07:34:43.005Z,0.000011,125.842,True,True,2,5,True,1d:4,2,85.0,101.5,True,TP
48,2026-03-04T07:34:45.501Z,0.000079,70.570,False,False,2,5,True,2x4,3,88.2,98.4,False,FP
49,2026-03-04T07:34:46.103Z,0.000016,72.162,False,False,1,5,False,4x4,3,94.6,94.8,False,TN
50,2026-03-04T07:34:48.102Z,0.000016,129.902,True,True,2,5,True,1d:4,3,92.3,99.8,True,TP
51,2026-03-04T07:34:53.603Z,0.000013,72.792,False,False,2,5,True,3x3,0,97.4,91.9,False,FP
52,2026-03-04T07:34:56.602Z,0.000007,130.794,True,True,2,5,True,1d:4,1,98.7,96.9,True,TP
53,2026-03-04T07:35:02.004Z,0.000031,71.965,False,False,2,5,True,4x4,1,97.8,93.2,False,FP
54,2026-03-04T07:35:02.108Z,0.000018,71.928,False,False,2,5,True,4x4,2,103.5,93.8,False,FP
55,2026-03-04T07:35:07.001Z,0.000019,72.819,False,False,1,5,False,1d:15,1,105.2,85.9,False,TN
56,2026-03-04T07:35:11.004Z,0.000033,71.457,False,False,1,5,False,1d:15,1,104.1,84.4,False,TN
57,2026-03-04T07:35:15.501Z,0.000043,70.215,False,False,0,5,False,1d:2,2,101.3,83.1,False,TN
58,2026-03-04T07:35:16.108Z,0.000034,75.225,False,False,0,5,False,1d:4,0,102.4,86.0,False,TN
59,2026-03-04T07:35:21.005Z,0.000050,129.544,True,True,1,5,False,3x3,2,101.8,87.9,True,FN
60,2026-03-04T07:35:22.608Z,0.000003,124.648,False,False,1,5,False,1d:8,1,103.8,89.2,False,TN
61,2026-03-04T07:35:28.005Z,0.000003,73.312,False,False,1,5,False,2x4,0,101.7,79.3,False,TN
62,2026-03-04T07:35:31.003Z,0.000018,70.483,True,False,1,5,False,2x2,2,100.2,76.5,True,FN
63,2026-03-04T07:35:33.002Z,0.000115,71.239,False,False,1,5,False,1d:8,1,97.4,74.3,False,TN
64,2026-03-04T07:35:34.602Z,0.000082,71.915,False,False,0,5,False,1d:15,0,95.1,77.7,False,TN
65,2026-03-04T07:35:35.606Z,0.000022,72.302,True,False,0,5,False,2x4,2,91.6,81.7,True,FN
66,2026-03-04T07:35:36.607Z,0.000022,130.151,True,True,1,5,False,3x3,3,91.1,85.4,True,FN
67,2026-03-04T07:35:41.607Z,0.000031,71.108,False,False,1,5,False,1d:2,0,91.4,86.9,False,TN
68,2026-03-04T07:35:46.607Z,0.000121,129.221,True,True,2,5,True,3x3,2,91.8,84.5,True,TP
69,2026-03-04T07:35:47.108Z,0.000077,73.565,False,False,2,5,True,1d:8,0,92.6,86.4,False,FP
