fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T02:35:17.892Z,0.115924,69.076,False,False,0,1,False,1d:2,1,67.2,82.6,26.07,12.03,60.76,-33.91,-9.54,74.73,65.25,63.74,13.97,False,TN
1,2026-04-07T02:35:19.004Z,0.001861,72.509,False,False,0,2,False,4x4,1,69.0,82.6,27.91,10.99,62.15,-33.91,-9.54,74.73,66.34,65.14,12.58,False,TN
2,2026-04-07T02:35:19.005Z,0.000279,73.507,False,False,0,3,False,4x4,3,70.8,81.2,31.87,6.94,62.85,-30.07,-3.60,75.31,64.05,62.83,12.46,False,TN
3,2026-04-07T02:35:21.503Z,0.000003,130.844,False,False,0,4,False,1d:8,2,69.5,83.3,35.80,-1.29,59.58,-37.05,-4.61,74.50,74.44,72.93,14.92,False,TN
4,2026-04-07T02:35:24.002Z,0.000037,72.534,False,False,0,5,False,1d:4,1,75.0,90.8,44.82,-3.23,60.01,-42.90,-6.92,79.77,89.99,87.80,19.76,True,FN
5,2026-04-07T02:35:25.002Z,0.000001,129.335,True,True,1,5,False,1d:2,1,76.6,92.7,44.78,4.43,61.96,-42.30,-5.45,82.26,89.96,87.64,20.30,True,FN
6,2026-04-07T02:35:28.505Z,0.000012,125.004,False,False,1,5,False,4x4,1,78.1,90.5,43.29,-2.09,65.02,-44.04,-9.26,78.58,88.67,87.62,13.56,False,TN
7,2026-04-07T02:35:30.005Z,0.000032,74.418,False,False,1,5,False,3x3,2,78.9,89.4,44.21,-5.04,65.21,-43.07,-13.02,77.23,88.46,87.64,12.02,False,TN
8,2026-04-07T02:35:30.503Z,0.000240,71.466,False,False,1,5,False,2x4,3,75.0,83.6,41.29,-17.05,60.31,-42.97,-13.37,70.46,84.95,84.34,10.15,False,TN
9,2026-04-07T02:35:31.503Z,0.000083,125.178,True,True,2,5,True,1d:15,2,75.6,82.7,41.75,-12.71,61.77,-39.95,-20.71,69.40,82.44,82.09,7.63,True,TP
10,2026-04-07T02:35:31.504Z,0.000081,74.800,True,False,1,5,False,1d:15,2,77.1,78.2,44.26,-8.11,62.59,-35.35,-19.07,67.06,80.49,80.36,4.47,True,FN
11,2026-04-07T02:35:33.005Z,0.000033,120.455,True,True,2,5,True,1d:15,1,74.3,72.2,41.36,-3.93,61.61,-28.83,-18.49,63.61,71.71,71.68,2.00,True,TP
12,2026-04-07T02:35:37.001Z,0.000092,73.857,False,False,2,5,True,4x4,0,70.4,71.3,36.65,-8.75,59.42,-30.03,-12.98,63.40,66.93,66.81,3.98,False,FP
13,2026-04-07T02:35:37.503Z,0.000013,70.603,True,False,2,5,True,1d:4,1,73.0,78.0,43.85,-10.10,57.45,-37.50,-23.21,64.32,82.69,82.40,6.87,False,FP
14,2026-04-07T02:35:40.505Z,0.000071,124.388,False,False,1,5,False,1d:2,1,70.3,70.8,38.60,-16.81,56.31,-28.18,-25.05,59.88,67.38,67.29,3.57,False,TN
15,2026-04-07T02:35:41.951Z,0.000056,72.419,False,False,1,5,False,3x3,0,72.3,69.2,38.52,-15.32,59.27,-22.56,-21.20,61.87,61.42,61.36,2.60,False,TN
16,2026-04-07T02:35:43.955Z,0.000026,72.929,False,False,0,5,False,2x2,2,74.1,64.5,34.04,-24.78,61.01,-13.41,-16.02,60.99,48.25,48.25,0.02,False,TN
17,2026-04-07T02:35:47.508Z,0.000054,129.023,True,True,1,5,False,2x2,2,75.8,55.6,39.19,-22.12,60.94,-7.64,-11.99,53.75,48.45,47.91,7.19,True,FN
