fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T10:05:54.274Z,0.167747,70.770,False,False,0,1,False,1d:8,3,64.7,96.2,-36.91,-34.65,40.36,-40.40,-34.10,80.36,40.16,3.53,40.00,True,FN
1,2026-04-15T10:05:54.607Z,0.000557,72.591,True,False,0,2,False,1d:8,2,60.9,93.9,-31.99,-33.51,39.55,-35.86,-33.81,79.93,40.57,3.88,40.38,True,FN
2,2026-04-15T10:05:55.118Z,0.000008,73.924,False,False,0,3,False,1d:15,2,59.6,93.2,-28.70,-33.78,39.89,-32.99,-34.08,80.29,40.63,4.30,40.40,True,FN
3,2026-04-15T10:05:58.110Z,0.000008,72.020,False,False,0,4,False,3x3,0,53.2,87.5,-4.21,-34.64,40.18,-8.00,-34.00,80.26,40.26,3.84,40.08,True,FN
4,2026-04-15T10:06:03.001Z,0.000011,75.148,False,False,0,5,False,2x2,3,60.9,91.8,31.45,-33.41,40.07,28.55,-34.33,80.16,40.21,3.04,40.09,True,FN
5,2026-04-15T10:06:05.108Z,0.000008,132.871,True,True,1,5,False,2x2,1,54.0,88.6,29.27,-21.69,39.81,31.50,-22.22,79.80,40.06,2.29,39.99,True,FN
6,2026-04-15T10:06:05.607Z,0.000000,131.427,False,False,1,5,False,1d:8,0,51.9,87.3,24.24,-21.51,40.55,27.90,-21.32,79.88,39.50,3.66,39.33,True,FN
7,2026-04-15T10:06:10.503Z,0.000000,74.972,True,False,1,5,False,4x4,3,46.5,82.7,-4.50,-22.54,40.37,0.68,-22.19,79.66,39.63,5.19,39.29,True,FN
8,2026-04-15T10:06:14.001Z,0.000009,74.638,True,False,1,5,False,1d:2,3,46.6,83.2,-11.83,-21.78,39.51,-7.69,-20.41,80.30,41.02,4.36,40.79,True,FN
9,2026-04-15T10:06:15.001Z,0.000303,73.420,False,False,1,5,False,3x3,0,57.7,90.2,-39.99,-9.92,40.33,-35.39,-21.68,80.15,41.77,12.63,39.82,True,FN
10,2026-04-15T10:06:15.103Z,0.000031,71.583,False,False,0,5,False,1d:4,0,49.5,87.1,-27.46,-10.08,39.97,-32.21,-9.88,80.33,40.64,4.75,40.36,True,FN
11,2026-04-15T10:06:20.003Z,0.000123,131.914,True,True,1,5,False,3x3,2,41.2,80.9,0.18,-10.14,39.90,-3.80,-10.38,80.14,40.44,3.99,40.24,True,FN
12,2026-04-15T10:06:23.504Z,0.000982,136.108,True,True,2,5,True,2x4,2,40.9,80.4,3.89,-8.36,39.88,0.37,-9.67,79.84,40.14,3.76,39.96,True,TP
13,2026-04-15T10:06:24.003Z,0.001009,132.552,True,True,3,5,True,2x4,3,42.8,81.2,12.40,-9.90,39.69,8.57,-10.28,80.08,40.57,3.85,40.39,True,TP
14,2026-04-15T10:06:24.613Z,0.000955,129.520,True,True,4,5,True,4x4,2,51.0,87.4,32.33,1.92,39.35,35.71,1.13,79.72,40.52,3.47,40.37,True,TP
15,2026-04-15T10:06:28.108Z,0.000003,128.680,False,False,4,5,True,2x2,0,39.9,80.6,4.07,1.63,39.67,8.12,0.82,80.15,40.69,4.13,40.48,True,TP
16,2026-04-15T10:06:33.003Z,0.000165,73.338,True,False,3,5,True,4x4,2,43.0,80.9,-16.69,1.72,39.55,-12.09,2.28,79.96,40.67,4.63,40.41,True,TP
17,2026-04-15T10:06:35.503Z,0.000419,128.951,False,False,2,5,True,2x4,1,49.4,83.6,-28.70,0.82,40.23,-23.59,1.67,80.16,40.26,5.18,39.93,True,TP
18,2026-04-15T10:06:37.002Z,0.000763,134.732,False,False,1,5,False,1d:2,0,47.0,84.8,-19.83,14.10,40.19,-24.39,14.11,80.02,40.09,4.56,39.83,True,FN
19,2026-04-15T10:06:38.613Z,0.000548,127.944,True,True,1,5,False,2x4,3,42.7,81.3,-0.06,14.06,40.34,-3.85,13.97,80.00,39.84,3.79,39.66,True,FN
20,2026-04-15T10:06:40.604Z,0.000079,133.934,True,True,2,5,True,2x2,1,45.7,82.1,16.21,13.93,40.39,12.53,14.24,79.90,39.68,3.69,39.51,True,TP
21,2026-04-15T10:06:42.614Z,0.000006,131.651,False,False,2,5,True,1d:2,1,53.4,86.2,32.92,13.74,39.75,28.77,14.74,79.93,40.41,4.27,40.18,True,TP
22,2026-04-15T10:06:47.502Z,0.000992,129.784,True,True,3,5,True,1d:2,3,49.7,87.0,15.57,25.32,39.87,20.31,26.62,80.36,40.79,4.92,40.49,True,TP
23,2026-04-15T10:06:48.106Z,0.000350,130.800,False,False,3,5,True,1d:8,0,47.7,84.5,4.09,25.46,40.12,7.77,26.43,79.86,39.92,3.81,39.74,True,TP
24,2026-04-15T10:06:53.002Z,0.000378,131.637,False,False,2,5,True,4x4,0,48.0,84.0,-3.27,26.13,40.11,-0.30,25.98,79.85,39.85,2.97,39.74,True,TP
