fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T08:35:40.742Z,0.045461,125.080,True,True,1,1,False,2x2,2,69.5,85.9,30.49,12.51,61.24,-24.42,-11.99,81.48,63.44,60.13,20.24,True,FN
1,2026-04-07T08:35:42.018Z,0.002023,128.701,True,True,2,2,True,2x4,2,66.1,93.9,23.96,6.01,61.33,-30.42,-27.57,84.42,67.96,63.91,23.09,True,TP
2,2026-04-07T08:35:43.015Z,0.000203,132.875,True,True,3,3,True,2x4,3,64.7,94.2,22.39,12.83,59.37,-33.14,-28.69,83.42,73.39,69.34,24.05,True,TP
3,2026-04-07T08:35:47.521Z,0.000010,73.482,False,False,3,4,True,1d:8,1,54.5,82.5,10.65,20.99,49.11,-13.01,-15.49,79.95,53.31,43.48,30.84,False,FP
4,2026-04-07T08:35:52.507Z,0.000018,71.652,True,False,3,5,True,1d:2,1,55.1,79.6,19.79,25.34,44.73,-9.93,-14.10,77.74,59.40,49.38,33.01,True,TP
5,2026-04-07T08:35:54.501Z,0.000115,71.908,False,False,2,5,True,1d:4,3,59.2,86.6,27.53,19.13,48.77,-14.30,-10.86,84.67,62.75,51.47,35.90,False,FP
6,2026-04-07T08:35:55.514Z,0.000017,74.026,False,False,1,5,False,2x4,0,58.6,85.8,20.41,29.13,46.62,-12.26,-8.12,84.54,62.39,49.55,37.92,False,TN
7,2026-04-07T08:35:57.520Z,0.000000,138.032,False,False,0,5,False,2x2,1,61.1,90.3,29.78,26.25,46.40,-18.88,-2.81,88.26,70.46,56.68,41.86,True,FN
8,2026-04-07T08:36:03.510Z,0.000005,73.259,False,False,0,5,False,3x3,1,59.2,93.8,27.10,34.54,39.75,-24.30,-8.59,90.21,83.95,67.10,50.46,False,TN
9,2026-04-07T08:36:06.508Z,0.000016,129.541,True,True,1,5,False,1d:8,2,58.0,101.7,29.29,31.01,39.26,-17.32,-10.00,99.76,86.69,62.08,60.50,True,FN
10,2026-04-07T08:36:09.019Z,0.000011,71.763,False,False,1,5,False,1d:4,1,57.2,111.8,29.02,34.39,35.35,-35.15,-22.17,103.77,109.54,85.54,68.42,False,TN
11,2026-04-07T08:36:11.014Z,0.000003,73.347,False,False,1,5,False,4x4,2,53.3,109.9,26.08,28.27,36.96,-25.28,-25.59,103.88,100.09,74.42,66.92,False,TN
12,2026-04-07T08:36:16.500Z,0.000017,128.716,False,False,1,5,False,1d:8,2,53.7,111.2,27.26,31.84,33.63,-7.10,-30.16,106.82,101.89,70.88,73.19,False,TN
13,2026-04-07T08:36:18.012Z,0.000013,72.720,False,False,1,5,False,2x2,1,54.2,114.0,26.38,29.60,36.97,-18.36,-32.79,107.67,104.37,76.77,70.70,False,TN
14,2026-04-07T08:36:23.010Z,0.000015,73.687,False,False,0,5,False,2x4,1,55.3,116.4,27.39,32.48,35.46,-16.52,-40.60,107.87,111.86,85.26,72.41,False,TN
15,2026-04-07T08:36:23.021Z,0.000007,131.059,True,True,1,5,False,4x4,2,56.2,115.0,20.92,38.66,35.01,-22.06,-33.59,107.74,111.16,84.07,72.73,True,FN
16,2026-04-07T08:36:28.010Z,0.000075,128.862,False,False,1,5,False,3x3,1,59.0,111.4,15.56,36.94,43.27,-29.55,-30.65,102.97,100.83,81.26,59.70,False,TN
17,2026-04-07T08:36:31.010Z,0.000094,71.400,True,False,1,5,False,2x2,3,58.1,100.3,-4.03,33.92,47.06,-32.11,-6.62,94.75,68.60,49.32,47.69,True,FN
18,2026-04-07T08:36:31.024Z,0.000020,127.515,True,True,2,5,True,1d:4,3,56.7,99.1,-3.35,31.04,47.35,-34.51,-1.44,92.89,64.03,45.01,45.54,True,TP
19,2026-04-07T08:36:35.019Z,0.000003,71.865,False,False,2,5,True,1d:2,1,59.3,85.4,0.30,32.78,49.38,-7.94,-7.42,84.68,54.13,41.04,35.30,False,FP
20,2026-04-07T08:36:40.515Z,0.000009,140.616,True,True,2,5,True,3x3,2,63.9,83.9,-2.12,36.51,52.41,-10.19,-6.52,83.01,53.41,43.78,30.60,True,TP
