fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T13:52:24.462Z,0.222091,73.250,False,False,0,1,False,1d:8,0,66.6,96.2,-40.99,-33.74,40.20,-40.99,-33.74,80.20,40.00,0.00,40.00,True,FN
1,2026-04-15T13:52:24.502Z,0.089915,73.250,True,False,0,2,False,1d:8,1,66.6,94.6,-40.99,-33.74,40.20,-35.92,-34.60,80.42,40.55,5.14,40.22,True,FN
2,2026-04-15T13:52:24.562Z,0.000018,73.351,True,False,0,3,False,1d:8,1,63.1,94.6,-35.25,-33.90,39.93,-35.92,-34.60,80.42,40.50,0.97,40.49,True,FN
3,2026-04-15T13:52:25.061Z,0.000004,71.080,False,False,0,4,False,3x3,2,61.7,92.2,-31.99,-34.36,40.08,-31.73,-34.06,79.53,39.45,0.40,39.45,True,FN
4,2026-04-15T13:52:30.009Z,0.000014,68.261,False,False,0,5,False,1d:2,1,52.9,87.0,4.05,-34.52,39.94,3.41,-33.53,80.22,40.30,1.18,40.28,True,FN
5,2026-04-15T13:52:33.561Z,0.000013,73.580,False,False,0,5,False,3x3,0,63.6,94.4,36.47,-33.64,39.73,36.19,-34.61,80.01,40.29,1.01,40.28,True,FN
6,2026-04-15T13:52:34.560Z,0.000009,131.438,True,True,1,5,False,2x2,1,57.7,90.7,35.36,-22.01,39.90,36.59,-22.52,79.86,39.98,1.33,39.96,True,FN
7,2026-04-15T13:52:35.060Z,0.000006,128.399,False,False,1,5,False,2x4,0,55.7,89.3,32.50,-21.76,39.71,31.74,-22.51,80.34,40.64,1.07,40.63,True,FN
8,2026-04-15T13:52:40.010Z,0.000029,128.047,True,True,2,5,True,2x2,2,47.2,83.8,11.86,-22.23,39.96,11.61,-22.37,79.96,40.00,0.29,40.00,True,TP
9,2026-04-15T13:52:42.504Z,0.003745,132.770,False,False,2,5,True,1d:2,3,45.3,83.2,-3.43,-21.38,39.82,-4.28,-21.38,80.26,40.45,0.85,40.44,True,TP
10,2026-04-15T13:52:42.553Z,0.001020,73.359,False,False,2,5,True,3x3,1,54.4,87.3,-28.89,-22.86,40.03,-27.23,-21.69,80.02,40.04,2.03,39.99,True,TP
11,2026-04-15T13:52:43.053Z,0.000021,72.591,True,False,1,5,False,1d:4,3,56.0,89.2,-32.02,-22.11,40.21,-32.46,-22.50,79.93,39.72,0.59,39.72,True,FN
12,2026-04-15T13:52:45.051Z,0.000014,72.366,False,False,1,5,False,2x4,2,52.2,86.5,-32.54,-9.39,39.71,-31.79,-9.95,79.85,40.15,0.94,40.14,True,FN
13,2026-04-15T13:52:46.061Z,0.000004,73.704,False,False,0,5,False,2x2,2,47.8,84.4,-24.30,-9.84,39.92,-24.02,-10.34,80.20,40.28,0.57,40.28,True,FN
14,2026-04-15T13:52:51.007Z,0.000019,126.197,True,True,1,5,False,3x3,1,40.9,80.3,-0.61,-9.70,39.69,-1.37,-10.04,79.65,39.97,0.83,39.96,True,FN
15,2026-04-15T13:52:53.053Z,0.000009,132.773,True,True,2,5,True,4x4,3,52.4,86.7,32.33,-9.90,40.03,31.84,-9.54,80.06,40.03,0.61,40.03,True,TP
16,2026-04-15T13:52:58.002Z,0.000015,132.546,True,True,3,5,True,2x2,2,43.2,81.2,15.71,2.58,40.12,14.82,1.95,79.81,39.70,1.09,39.69,True,TP
17,2026-04-15T13:53:02.003Z,0.000039,133.039,True,True,4,5,True,3x3,3,40.3,80.0,-4.34,0.53,40.08,-3.24,2.20,79.88,39.85,2.00,39.80,True,TP
18,2026-04-15T13:53:04.511Z,0.000304,122.740,True,True,5,5,True,3x3,2,42.3,80.7,-12.29,1.35,40.45,-12.12,1.17,79.82,39.37,0.25,39.37,True,TP
19,2026-04-15T13:53:05.505Z,0.000863,127.830,True,True,5,5,True,2x2,3,51.1,86.1,-31.42,2.22,40.20,-31.97,1.56,79.89,39.70,0.86,39.69,True,TP
20,2026-04-15T13:53:06.053Z,0.000010,132.357,False,False,4,5,True,1d:2,1,48.4,84.7,-23.63,13.84,39.94,-23.92,13.63,80.05,40.11,0.36,40.11,True,TP
21,2026-04-15T13:53:10.552Z,0.000004,132.358,True,True,4,5,True,1d:4,1,43.9,82.2,11.92,13.45,40.01,11.13,14.41,80.16,40.17,1.24,40.15,True,TP
22,2026-04-15T13:53:15.505Z,0.000011,128.816,False,False,3,5,True,1d:15,1,53.2,87.0,32.30,13.46,40.11,32.00,13.34,79.77,39.66,0.32,39.66,True,TP
23,2026-04-15T13:53:18.004Z,0.000047,131.821,True,True,3,5,True,4x4,2,57.3,90.1,31.49,26.27,40.06,31.61,27.15,79.91,39.86,0.89,39.85,True,TP
24,2026-04-15T13:53:19.053Z,0.000021,133.433,True,True,3,5,True,2x4,1,47.3,84.4,-0.44,25.67,39.78,-0.15,26.07,80.24,40.46,0.49,40.46,True,TP
25,2026-04-15T13:53:24.003Z,0.000029,127.231,False,False,3,5,True,1d:4,2,52.7,87.9,-23.25,25.73,39.67,-23.48,26.33,80.49,40.83,0.64,40.82,True,TP
26,2026-04-15T13:53:24.053Z,0.000005,130.716,True,True,3,5,True,4x4,2,65.9,95.2,-40.12,-33.63,39.99,-40.04,-34.06,79.37,39.38,0.44,39.38,True,TP
