fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T12:38:01.726Z,0.000101,72.828,False,False,0,1,False,4x4,2,65.9,95.5,-40.09,-34.20,39.65,-40.09,-34.20,79.65,40.00,0.00,40.00,True,FN
1,2026-04-15T12:38:02.501Z,0.000007,72.699,False,False,0,2,False,3x3,1,61.5,92.6,-32.16,-33.92,40.01,-32.10,-34.05,79.91,39.90,0.14,39.90,True,FN
2,2026-04-15T12:38:07.502Z,0.000008,73.687,False,False,0,3,False,3x3,0,52.6,87.2,4.22,-33.81,40.01,4.01,-34.39,80.00,39.99,0.62,39.99,True,FN
3,2026-04-15T12:38:08.000Z,0.000007,70.990,False,False,0,4,False,3x3,1,53.6,87.8,11.80,-33.47,40.12,12.17,-33.52,80.27,40.15,0.37,40.15,True,FN
4,2026-04-15T12:38:09.000Z,0.000004,71.844,False,False,0,5,False,1d:2,2,55.9,89.3,19.11,-33.99,39.99,20.03,-33.40,80.38,40.40,1.09,40.39,True,FN
5,2026-04-15T12:38:10.002Z,0.000003,72.495,False,False,0,5,False,2x2,3,60.0,91.7,28.18,-34.59,40.18,28.13,-35.21,79.82,39.64,0.62,39.64,True,FN
6,2026-04-15T12:38:15.002Z,0.000008,127.973,False,False,0,5,False,4x4,0,53.4,87.7,27.90,-21.99,39.87,28.05,-22.59,79.96,40.09,0.62,40.09,True,FN
7,2026-04-15T12:38:16.001Z,0.000004,132.525,True,True,1,5,False,2x4,2,45.8,83.2,3.81,-21.40,40.26,3.84,-22.26,80.11,39.86,0.86,39.85,True,FN
8,2026-04-15T12:38:21.001Z,0.000008,133.594,True,True,2,5,True,2x4,1,46.3,83.3,0.64,-23.10,40.17,1.21,-22.18,80.27,40.11,1.08,40.10,True,TP
9,2026-04-15T12:38:21.501Z,0.000017,72.527,False,False,2,5,True,1d:15,2,49.8,85.1,-20.16,-21.58,40.09,-19.76,-22.24,79.74,39.66,0.77,39.65,True,TP
10,2026-04-15T12:38:21.501Z,0.000011,71.661,False,False,2,5,True,2x2,2,57.4,90.2,-39.44,-11.08,40.14,-41.20,-9.83,79.61,39.53,2.16,39.47,True,TP
11,2026-04-15T12:38:26.503Z,0.000019,71.870,False,False,2,5,True,3x3,2,53.1,86.9,-33.34,-10.13,40.11,-32.14,-9.57,80.17,40.08,1.32,40.06,True,TP
12,2026-04-15T12:38:27.502Z,0.000035,128.454,False,False,1,5,False,1d:2,0,44.6,82.5,-16.46,-10.27,40.13,-15.91,-9.55,80.38,40.26,0.91,40.25,True,FN
13,2026-04-15T12:38:27.502Z,0.000022,69.163,False,False,0,5,False,2x2,0,41.8,81.2,7.99,-9.71,39.88,8.41,-10.17,80.16,40.28,0.62,40.28,True,FN
14,2026-04-15T12:38:32.503Z,0.000056,131.389,True,True,1,5,False,4x4,3,48.1,84.1,24.69,-10.66,39.86,24.24,-9.88,79.92,40.07,0.90,40.06,True,FN
15,2026-04-15T12:38:34.504Z,0.000136,124.734,False,False,1,5,False,3x3,3,54.5,88.3,35.79,-10.66,39.64,35.51,-10.04,80.28,40.65,0.68,40.64,True,FN
16,2026-04-15T12:38:34.504Z,0.000007,131.587,True,True,2,5,True,3x3,1,43.2,81.5,15.62,3.15,40.19,15.07,1.31,80.11,39.97,1.92,39.92,True,TP
17,2026-04-15T12:38:39.503Z,0.000027,131.021,False,False,2,5,True,2x4,0,41.0,80.2,8.33,2.41,40.09,8.34,1.44,79.81,39.73,0.97,39.72,True,TP
18,2026-04-15T12:38:39.503Z,0.000001,129.998,True,True,3,5,True,1d:2,1,46.2,83.6,-23.76,1.54,39.65,-23.83,1.29,80.11,40.46,0.26,40.46,True,TP
19,2026-04-15T12:38:44.504Z,0.000014,133.148,False,False,2,5,True,4x4,0,50.8,86.3,-31.52,2.37,39.72,-31.88,1.77,80.19,40.48,0.70,40.47,True,TP
20,2026-04-15T12:38:44.504Z,0.000003,130.764,False,False,2,5,True,1d:2,0,45.2,83.2,-15.95,13.60,40.04,-16.03,14.21,80.42,40.38,0.62,40.38,True,TP
21,2026-04-15T12:38:49.503Z,0.000005,133.939,False,False,1,5,False,2x4,0,43.9,82.7,-12.52,13.22,39.94,-11.74,13.88,80.68,40.75,1.02,40.74,True,FN
22,2026-04-15T12:38:50.002Z,0.000015,133.274,False,False,1,5,False,4x4,0,42.6,81.1,-0.46,13.72,40.30,-0.10,13.63,79.97,39.67,0.37,39.67,True,FN
23,2026-04-15T12:38:51.502Z,0.000035,125.319,True,True,1,5,False,1d:2,3,46.1,83.0,17.37,14.40,40.23,15.48,14.14,80.30,40.12,1.91,40.07,True,FN
24,2026-04-15T12:38:53.503Z,0.000101,73.316,True,False,1,5,False,4x4,2,46.8,83.4,19.51,15.22,39.73,20.80,12.73,79.73,40.10,2.80,40.00,True,FN
25,2026-04-15T12:38:54.002Z,0.000592,127.756,True,True,2,5,True,1d:2,3,62.5,93.2,40.40,25.66,40.26,40.15,26.33,79.82,39.57,0.72,39.56,True,TP
26,2026-04-15T12:38:55.504Z,0.000055,126.887,False,False,2,5,True,2x2,1,48.8,84.6,8.84,26.26,40.14,7.85,26.16,80.03,39.90,1.00,39.89,True,TP
27,2026-04-15T12:38:57.504Z,0.000018,131.411,False,False,2,5,True,2x4,0,48.6,84.0,-8.37,26.32,39.94,-8.19,26.37,79.35,39.41,0.19,39.41,True,TP
28,2026-04-15T12:39:01.504Z,0.000014,132.140,True,True,2,5,True,1d:15,1,66.0,95.4,-40.50,-33.27,40.08,-40.37,-33.46,79.66,39.58,0.23,39.58,True,TP
