fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T11:30:07.719Z,0.000103,135.575,True,True,1,1,False,2x2,2,66.9,85.6,28.52,9.30,59.77,-26.78,-15.84,79.72,63.94,60.75,19.95,True,FN
1,2026-04-07T11:30:08.010Z,0.000034,73.325,True,False,1,2,False,1d:8,3,67.0,82.7,29.19,6.60,59.88,-28.47,-10.34,76.92,62.47,60.10,17.04,True,FN
2,2026-04-07T11:30:11.004Z,0.000008,72.033,False,False,1,3,False,3x3,1,64.9,75.1,29.66,-0.22,57.74,-14.25,-0.90,73.70,46.73,43.92,15.96,False,TN
3,2026-04-07T11:30:16.010Z,0.000029,73.620,False,False,1,4,False,1d:15,3,64.1,78.5,27.69,3.22,57.68,-18.87,-1.89,76.14,50.35,46.84,18.46,False,TN
4,2026-04-07T11:30:16.509Z,0.000035,74.099,False,False,1,5,False,2x2,0,58.8,86.7,28.53,8.40,50.72,-7.38,1.84,86.39,51.04,36.50,35.67,True,FN
5,2026-04-07T11:30:17.507Z,0.000004,130.226,True,True,1,5,False,2x4,3,55.2,88.8,26.65,5.98,48.03,-2.89,3.30,88.72,50.35,29.66,40.69,True,FN
6,2026-04-07T11:30:22.510Z,0.000013,126.764,True,True,2,5,True,4x4,1,58.5,92.2,31.29,7.05,48.86,-0.12,11.19,91.53,53.15,31.68,42.67,True,TP
7,2026-04-07T11:30:23.508Z,0.000049,72.985,True,False,2,5,True,1d:2,3,58.9,94.8,31.25,11.33,48.63,-6.03,12.84,93.76,58.56,37.31,45.13,False,FP
8,2026-04-07T11:30:24.006Z,0.000002,129.093,True,True,3,5,True,3x3,3,61.4,89.6,31.09,21.34,48.48,-5.94,-0.52,89.42,59.37,43.00,40.94,True,TP
9,2026-04-07T11:30:29.001Z,0.000039,132.191,True,True,4,5,True,1d:4,3,65.5,90.9,31.74,24.26,51.95,-0.49,3.14,90.83,54.74,38.53,38.88,True,TP
10,2026-04-07T11:30:30.509Z,0.000063,70.854,False,False,3,5,True,2x4,2,59.6,90.1,27.15,14.21,51.08,-3.53,12.02,89.27,49.04,30.76,38.19,False,FP
11,2026-04-07T11:30:30.510Z,0.000041,71.820,False,False,2,5,True,2x2,2,61.8,91.8,32.72,19.61,48.57,0.62,-0.31,91.75,57.37,37.78,43.18,False,FP
12,2026-04-07T11:30:31.508Z,0.000039,72.174,True,False,2,5,True,3x3,3,59.1,88.1,31.76,20.62,45.41,-1.51,1.44,88.04,57.38,38.40,42.63,False,FP
13,2026-04-07T11:30:32.007Z,0.000001,126.826,True,True,2,5,True,2x4,1,60.0,89.8,35.76,18.68,44.39,-2.69,-2.41,89.76,63.10,43.85,45.37,True,TP
14,2026-04-07T11:30:37.503Z,0.000040,72.434,False,False,1,5,False,2x2,0,60.0,93.1,25.79,14.87,52.09,-7.99,4.03,92.70,53.92,35.48,40.61,False,TN
15,2026-04-07T11:30:40.502Z,0.000053,129.569,True,True,2,5,True,3x3,1,63.2,96.1,26.20,11.46,56.31,-20.74,18.17,92.08,59.40,47.42,35.77,False,FP
16,2026-04-07T11:30:42.010Z,0.000000,129.690,True,True,3,5,True,2x2,1,60.0,95.9,25.97,3.69,53.96,5.39,25.60,92.22,48.66,30.06,38.26,True,TP
17,2026-04-07T11:30:47.009Z,0.000008,72.645,False,False,3,5,True,2x4,2,57.9,99.8,25.81,2.34,51.80,1.71,26.54,96.14,55.97,34.15,44.34,False,FP
18,2026-04-07T11:30:48.009Z,0.000028,74.513,False,False,2,5,True,2x4,2,59.4,106.2,19.26,-3.04,56.11,-4.00,22.66,103.65,58.84,34.66,47.54,False,FP
19,2026-04-07T11:30:48.503Z,0.000017,129.106,True,True,3,5,True,1d:8,2,61.0,109.0,23.85,-10.12,55.21,-7.29,20.45,106.76,67.54,43.64,51.55,True,TP
20,2026-04-07T11:30:53.009Z,0.000004,134.046,False,False,2,5,True,3x3,2,59.7,107.7,9.42,9.98,58.14,-11.86,38.99,99.73,54.99,35.98,41.59,False,FP
21,2026-04-07T11:30:58.001Z,0.000012,131.566,True,True,2,5,True,2x2,3,59.1,108.3,17.96,16.73,53.78,-16.48,39.10,99.63,61.55,41.07,45.85,True,TP
22,2026-04-07T11:31:01.502Z,0.000031,132.124,False,False,2,5,True,4x4,1,59.4,110.6,19.02,12.71,54.80,-12.87,41.64,101.61,63.60,43.06,46.81,True,TP
23,2026-04-07T11:31:02.002Z,0.000127,72.714,False,False,2,5,True,3x3,1,60.0,105.8,20.29,17.19,53.78,-20.71,29.20,99.59,62.64,42.72,45.81,False,FP
24,2026-04-07T11:31:02.506Z,0.000044,72.967,False,False,1,5,False,2x4,0,66.7,109.0,25.50,20.56,58.15,-24.28,36.76,99.75,66.87,52.35,41.60,False,TN
25,2026-04-07T11:31:03.010Z,0.000021,70.774,False,False,1,5,False,1d:2,2,66.1,111.5,23.29,22.73,57.55,-26.71,36.21,102.00,68.25,51.79,44.45,False,TN
26,2026-04-07T11:31:04.510Z,0.000010,132.631,True,True,1,5,False,4x4,3,66.4,111.5,21.15,20.28,59.62,-26.77,35.63,102.21,65.92,50.32,42.59,True,FN
