fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T02:37:26.382Z,0.273640,123.936,True,True,1,1,False,3x3,2,66.3,87.1,23.70,15.73,59.84,-29.72,-12.57,80.91,64.02,60.45,21.07,True,FN
1,2026-04-07T02:37:26.502Z,0.224977,128.528,True,True,2,2,True,4x4,2,67.6,87.1,27.67,11.68,60.54,-29.72,-12.57,80.91,65.55,62.30,20.37,True,TP
2,2026-04-07T02:37:26.603Z,0.000029,128.528,True,True,3,3,True,4x4,1,67.6,83.7,27.67,11.68,60.54,-26.07,-10.99,78.81,61.12,58.33,18.27,True,TP
3,2026-04-07T02:37:27.604Z,0.000023,71.451,True,False,3,4,True,1d:8,2,68.5,84.7,25.14,12.95,62.34,-31.80,-9.16,77.91,63.04,61.08,15.57,True,TP
4,2026-04-07T02:37:28.106Z,0.000011,127.668,True,True,4,5,True,4x4,1,68.8,81.6,20.49,11.07,64.76,-26.53,-14.37,75.77,54.58,53.46,11.01,True,TP
5,2026-04-07T02:37:30.104Z,0.000004,73.649,False,False,3,5,True,4x4,1,71.0,83.8,23.64,6.55,66.62,-32.47,-12.96,76.19,60.17,59.41,9.57,False,FP
6,2026-04-07T02:37:35.502Z,0.000015,73.022,False,False,2,5,True,3x3,1,64.3,83.2,10.27,6.87,63.11,-33.66,-6.10,75.80,47.53,45.80,12.69,False,FP
7,2026-04-07T02:37:36.605Z,0.000009,133.591,False,False,1,5,False,1d:2,0,62.3,94.8,5.97,5.71,61.77,-42.37,-9.62,84.27,55.48,50.71,22.50,True,FN
8,2026-04-07T02:37:37.102Z,0.000002,131.209,False,False,1,5,False,4x4,1,60.7,92.7,3.02,2.85,60.53,-42.30,-5.45,82.26,50.94,46.07,21.73,False,TN
9,2026-04-07T02:37:40.106Z,0.000001,130.312,False,False,0,5,False,1d:15,1,63.5,93.2,-1.77,10.06,62.69,-42.41,-12.80,82.00,50.47,46.63,19.31,False,TN
10,2026-04-07T02:37:45.002Z,0.000003,133.019,True,True,1,5,False,3x3,2,68.9,89.5,-5.43,12.90,67.46,-37.10,-25.47,77.37,50.73,49.75,9.91,True,FN
11,2026-04-07T02:37:48.504Z,0.000020,72.566,False,False,1,5,False,1d:8,3,67.1,91.7,-12.35,-1.56,65.94,-9.02,-43.46,80.24,44.40,42.03,14.30,False,TN
12,2026-04-07T02:37:48.606Z,0.000012,75.091,False,False,1,5,False,3x3,1,68.1,88.7,-11.80,3.17,67.02,-10.86,-40.05,78.44,44.71,43.23,11.42,False,TN
13,2026-04-07T02:37:50.108Z,0.000002,131.834,True,True,2,5,True,1d:8,1,67.0,93.3,-8.10,12.84,65.31,-16.13,-42.01,81.70,57.81,55.43,16.39,True,TP
14,2026-04-07T02:37:55.504Z,0.000019,129.140,True,True,3,5,True,4x4,2,66.6,91.1,-9.22,15.57,64.07,-13.21,-42.86,79.30,60.51,58.57,15.23,True,TP
15,2026-04-07T02:37:56.005Z,0.000024,134.393,False,False,2,5,True,1d:8,0,66.1,92.5,-5.49,13.47,64.45,-14.25,-41.85,81.28,58.48,56.01,16.83,True,TP
16,2026-04-07T02:37:56.503Z,0.000040,70.496,False,False,2,5,True,1d:2,2,70.2,94.7,-11.34,21.43,65.85,-4.96,-44.73,83.35,68.73,66.47,17.50,False,FP
17,2026-04-07T02:37:58.104Z,0.000004,131.878,True,True,3,5,True,2x2,1,75.5,97.8,-23.72,19.18,69.05,-15.16,-41.45,87.21,63.87,61.23,18.16,True,TP
18,2026-04-07T02:38:03.505Z,0.000009,73.091,False,False,2,5,True,1d:15,1,72.1,89.5,-30.33,4.41,65.23,-17.55,-24.11,84.44,36.68,31.25,19.21,False,FP
19,2026-04-07T02:38:04.605Z,0.000000,72.285,False,False,1,5,False,4x4,1,73.1,95.6,-35.02,14.76,62.40,-12.46,-23.84,91.71,53.46,44.71,29.31,False,TN
20,2026-04-07T02:38:09.605Z,0.000009,135.207,False,False,1,5,False,1d:4,0,80.9,92.1,-43.45,10.31,67.48,-30.86,-19.82,84.49,36.82,32.65,17.01,True,FN
21,2026-04-07T02:38:10.104Z,0.000001,73.401,False,False,1,5,False,2x4,1,78.8,86.3,-42.27,9.41,65.82,-30.15,-17.59,78.96,32.38,29.60,13.14,False,TN
22,2026-04-07T02:38:15.605Z,0.000011,130.269,True,True,1,5,False,4x4,3,80.8,78.5,-35.11,10.36,72.01,-21.38,-24.68,71.42,37.64,37.63,0.59,True,FN
23,2026-04-07T02:38:21.107Z,0.000026,133.835,True,True,2,5,True,3x3,3,78.8,78.0,-32.75,13.97,70.32,-15.67,-21.19,73.44,39.21,39.09,3.12,True,TP
24,2026-04-07T02:38:21.608Z,0.000044,131.939,True,True,3,5,True,2x2,3,80.2,77.0,-31.67,17.88,71.44,-16.88,-22.83,71.58,43.31,43.31,0.14,True,TP
25,2026-04-07T02:38:22.105Z,0.000076,71.111,False,False,3,5,True,2x4,0,73.7,77.8,-21.48,20.70,67.42,-10.34,-34.38,69.07,56.22,56.20,1.65,False,FP
26,2026-04-07T02:38:23.605Z,0.000061,129.173,False,False,3,5,True,1d:2,0,81.0,63.6,-28.95,26.06,71.02,2.25,-7.79,63.04,46.72,46.04,7.98,True,TP
