fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T00:17:32.376Z,0.000171,125.712,False,False,0,1,False,2x4,0,69.6,83.5,32.93,13.22,59.93,-21.48,-11.14,79.91,62.87,59.61,19.98,True,FN
1,2026-04-07T00:17:32.505Z,0.000065,129.603,True,True,1,2,False,4x4,2,71.5,84.6,35.22,14.85,60.48,-19.53,-11.49,81.47,64.28,60.76,20.99,True,FN
2,2026-04-07T00:17:35.007Z,0.000025,133.912,True,True,2,3,True,4x4,1,68.5,88.8,25.12,18.81,60.95,-16.62,-9.39,86.67,56.56,50.37,25.72,True,TP
3,2026-04-07T00:17:35.504Z,0.000020,72.937,False,False,2,4,True,1d:8,2,70.5,85.0,24.34,21.63,62.52,-13.94,-3.81,83.78,50.64,45.96,21.26,False,FP
4,2026-04-07T00:17:39.504Z,0.000014,75.195,False,False,2,5,True,4x4,2,65.3,82.1,15.55,21.15,59.84,-27.11,-5.73,77.27,53.35,50.42,17.43,False,FP
5,2026-04-07T00:17:44.505Z,0.000093,75.303,False,False,2,5,True,2x2,1,74.8,94.6,18.82,39.53,60.59,-44.80,2.55,83.26,77.00,73.59,22.67,False,FP
6,2026-04-07T00:17:45.505Z,0.000021,72.261,False,False,1,5,False,2x4,3,73.7,99.3,15.08,36.11,62.45,-43.73,5.59,89.00,71.38,66.26,26.55,False,TN
7,2026-04-07T00:17:51.001Z,0.000071,135.008,True,True,1,5,False,1d:2,2,69.3,95.2,13.46,36.60,57.33,-27.10,11.51,90.53,58.11,47.69,33.20,True,FN
8,2026-04-07T00:17:53.501Z,0.000075,72.955,False,False,1,5,False,3x3,3,68.8,102.6,14.17,40.15,53.98,-36.87,13.78,94.72,70.43,57.45,40.74,False,TN
9,2026-04-07T00:17:58.004Z,0.000141,72.461,False,False,1,5,False,1d:2,0,67.2,103.3,11.16,36.19,55.52,-35.62,22.55,94.35,62.31,48.73,38.83,False,TN
10,2026-04-07T00:17:59.501Z,0.000211,72.356,False,False,1,5,False,3x3,1,68.2,100.5,3.53,40.52,54.78,-30.60,15.83,94.44,57.86,42.12,39.66,False,TN
11,2026-04-07T00:18:01.505Z,0.000164,75.429,False,False,1,5,False,1d:8,1,57.6,110.7,-15.02,23.34,50.51,-26.47,33.23,102.18,53.84,15.13,51.67,False,TN
12,2026-04-07T00:18:04.503Z,0.000092,134.534,True,True,1,5,False,2x2,2,48.0,110.1,-9.25,17.70,43.64,-31.01,23.34,102.98,63.46,22.48,59.34,True,FN
13,2026-04-07T00:18:05.505Z,0.000065,126.768,False,False,1,5,False,4x4,1,50.2,105.5,-6.09,21.80,44.82,-31.18,23.48,97.98,58.81,25.15,53.16,True,FN
14,2026-04-07T00:18:08.504Z,0.000036,69.727,False,False,1,5,False,1d:8,3,43.8,105.3,-10.90,16.63,39.00,-38.84,22.72,95.23,63.08,28.60,56.23,False,TN
15,2026-04-07T00:18:10.505Z,0.000013,127.025,False,False,1,5,False,4x4,1,41.7,106.0,-7.77,14.99,38.11,-35.58,23.51,97.07,65.74,29.09,58.96,False,TN
16,2026-04-07T00:18:15.501Z,0.000046,71.795,False,False,1,5,False,2x4,3,42.3,104.5,-8.66,13.82,39.03,-34.56,28.39,94.40,62.84,29.72,55.37,False,TN
17,2026-04-07T00:18:17.001Z,0.000127,73.637,False,False,0,5,False,4x4,0,39.1,98.5,-15.18,20.20,29.78,-40.32,19.99,87.60,63.05,25.14,57.82,False,TN
18,2026-04-07T00:18:19.504Z,0.000017,71.069,False,False,0,5,False,2x2,1,44.3,94.4,-10.34,31.20,29.72,-30.16,5.48,89.25,67.81,32.47,59.53,False,TN
19,2026-04-07T00:18:20.505Z,0.000015,71.788,True,False,0,5,False,4x4,2,43.5,94.7,-14.23,28.43,29.62,-31.52,5.06,89.14,66.24,29.07,59.52,True,FN
20,2026-04-07T00:18:21.502Z,0.000001,126.521,True,True,1,5,False,4x4,2,42.5,94.7,-20.26,25.15,27.66,-36.84,8.46,86.81,63.66,23.53,59.15,True,FN
21,2026-04-07T00:18:26.501Z,0.000013,72.824,False,False,1,5,False,1d:15,3,37.5,91.6,-7.98,23.62,27.99,-25.10,8.57,87.72,63.93,22.79,59.73,False,TN
22,2026-04-07T00:18:29.001Z,0.000028,131.598,False,False,1,5,False,2x4,0,38.1,106.8,-20.28,12.24,29.79,-41.09,17.10,97.14,70.66,21.37,67.35,True,FN
23,2026-04-07T00:18:31.505Z,0.000022,73.953,False,False,1,5,False,4x4,3,41.7,98.2,-27.24,16.54,26.89,-35.96,4.09,91.33,66.21,15.20,64.44,False,TN
