fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T01:09:00.895Z,0.048987,72.228,False,False,0,1,False,3x3,1,65.4,95.4,-39.81,-32.73,40.27,-39.81,-32.73,80.27,40.00,0.00,40.00,True,FN
1,2026-04-15T01:09:01.021Z,0.000006,70.721,False,False,0,2,False,2x2,2,63.9,93.9,-35.96,-34.78,39.72,-35.44,-33.99,80.05,40.34,0.95,40.33,True,FN
2,2026-04-15T01:09:03.511Z,0.000003,73.861,False,False,0,3,False,4x4,3,54.9,88.6,-15.67,-34.05,40.11,-15.67,-34.82,79.91,39.81,0.77,39.80,True,FN
3,2026-04-15T01:09:08.508Z,0.000006,71.899,False,False,0,4,False,2x4,0,54.7,87.9,-12.77,-34.70,40.31,-11.84,-34.44,80.00,39.70,0.97,39.69,True,FN
4,2026-04-15T01:09:09.009Z,0.000054,71.342,False,False,0,5,False,2x2,0,54.7,88.7,16.45,-33.48,39.96,15.59,-34.34,80.29,40.35,1.22,40.33,True,FN
5,2026-04-15T01:09:09.512Z,0.000005,72.715,False,False,0,5,False,2x4,2,61.9,92.2,32.63,-33.95,40.17,31.10,-34.07,79.77,39.63,1.53,39.60,True,FN
6,2026-04-15T01:09:14.502Z,0.000006,125.111,True,True,1,5,False,1d:2,2,52.5,86.7,24.38,-23.19,40.27,24.48,-21.38,80.35,40.12,1.81,40.08,True,FN
7,2026-04-15T01:09:15.512Z,0.000003,130.054,False,False,1,5,False,2x4,1,45.8,83.2,0.44,-22.24,40.01,0.25,-21.81,80.26,40.25,0.47,40.25,True,FN
8,2026-04-15T01:09:16.516Z,0.000003,72.168,False,False,1,5,False,4x4,2,46.1,83.5,-7.57,-21.83,39.85,-8.70,-23.25,79.69,39.88,1.81,39.84,True,FN
9,2026-04-15T01:09:21.503Z,0.000014,73.141,False,False,1,5,False,3x3,1,56.5,88.7,-32.93,-22.11,40.17,-32.05,-21.81,79.73,39.57,0.93,39.56,True,FN
10,2026-04-15T01:09:24.505Z,0.000017,127.432,True,True,2,5,True,4x4,1,42.9,81.5,-11.79,-10.61,39.83,-12.78,-9.60,79.88,40.07,1.41,40.05,True,TP
11,2026-04-15T01:09:29.004Z,0.000630,127.859,True,True,2,5,True,1d:15,1,41.2,80.2,0.03,-9.77,40.08,0.32,-9.93,79.57,39.49,0.33,39.49,True,TP
12,2026-04-15T01:09:30.012Z,0.000554,72.165,True,False,2,5,True,2x2,3,54.9,88.4,36.31,-9.97,39.95,36.20,-9.92,80.00,40.05,0.12,40.05,True,TP
13,2026-04-15T01:09:30.512Z,0.000485,126.709,True,True,3,5,True,3x3,1,57.0,90.0,40.61,1.96,39.91,40.54,2.15,80.31,40.40,0.20,40.40,True,TP
14,2026-04-15T01:09:33.012Z,0.000353,132.489,True,True,4,5,True,1d:15,2,45.1,82.7,20.55,2.74,40.05,21.02,2.53,79.92,39.87,0.51,39.87,True,TP
15,2026-04-15T01:09:34.513Z,0.000002,133.486,True,True,4,5,True,2x2,2,40.8,80.5,7.29,1.66,40.14,7.55,2.62,80.07,39.94,0.99,39.93,True,TP
16,2026-04-15T01:09:39.505Z,0.000933,131.183,False,False,3,5,True,1d:15,0,43.0,81.9,-16.05,1.76,39.80,-15.59,2.67,80.34,40.55,1.02,40.54,True,TP
17,2026-04-15T01:09:42.504Z,0.000954,130.010,False,False,3,5,True,4x4,3,53.6,87.1,-35.69,1.75,39.94,-35.39,1.40,79.54,39.60,0.46,39.60,True,TP
18,2026-04-15T01:09:42.514Z,0.000221,131.251,True,True,3,5,True,1d:4,3,48.5,85.2,-23.76,14.13,39.91,-24.80,14.17,80.24,40.34,1.04,40.33,True,TP
19,2026-04-15T01:09:43.514Z,0.000084,71.652,True,False,2,5,True,2x2,1,45.1,82.8,-15.81,13.74,40.00,-15.51,14.35,80.01,40.02,0.68,40.01,True,TP
20,2026-04-15T01:09:44.513Z,0.000069,127.722,False,False,1,5,False,2x4,0,42.8,81.1,-7.73,13.98,39.73,-8.07,13.40,79.56,39.84,0.67,39.83,True,FN
21,2026-04-15T01:09:45.012Z,0.000005,129.126,True,True,2,5,True,4x4,3,42.5,81.4,-4.24,14.45,39.72,-3.37,15.59,79.86,40.17,1.43,40.14,True,TP
22,2026-04-15T01:09:50.002Z,0.000012,130.601,True,True,3,5,True,3x3,2,48.4,84.7,23.43,14.23,39.83,23.81,14.70,79.97,40.14,0.60,40.14,True,TP
23,2026-04-15T01:09:53.505Z,0.000029,132.507,True,True,3,5,True,4x4,1,50.9,86.1,28.19,13.58,40.16,28.04,15.09,80.02,39.89,1.52,39.86,True,TP
24,2026-04-15T01:09:54.003Z,0.000085,130.223,True,True,4,5,True,4x4,3,62.9,93.0,40.04,26.69,40.46,40.42,25.98,79.67,39.22,0.81,39.21,True,TP
25,2026-04-15T01:09:55.504Z,0.000303,130.590,True,True,5,5,True,1d:2,2,54.9,89.0,27.50,25.69,39.96,28.21,26.34,80.21,40.26,0.96,40.25,True,TP
26,2026-04-15T01:09:56.514Z,0.000044,127.439,False,False,4,5,True,2x4,1,48.1,84.0,-8.55,25.42,39.92,-8.16,25.66,79.60,39.68,0.46,39.68,True,TP
27,2026-04-15T01:10:00.014Z,0.000026,132.637,True,True,4,5,True,2x2,3,59.5,91.2,-35.93,25.84,39.76,-35.50,25.73,80.00,40.24,0.44,40.24,True,TP
