fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T01:44:38.642Z,0.024730,71.822,False,False,0,1,False,1d:2,1,64.1,96.1,-36.77,-33.41,40.53,-40.47,-33.89,80.32,39.96,3.73,39.79,True,FN
1,2026-04-15T01:44:39.734Z,0.000025,71.342,False,False,0,2,False,1d:4,1,61.4,93.8,-31.41,-34.31,40.04,-35.23,-33.92,80.07,40.21,3.84,40.03,True,FN
2,2026-04-15T01:44:40.102Z,0.000001,69.987,False,False,0,3,False,2x2,2,57.4,91.2,-23.52,-33.55,40.13,-27.88,-33.79,80.01,40.12,4.37,39.88,True,FN
3,2026-04-15T01:44:45.001Z,0.000001,72.399,True,False,0,4,False,1d:2,3,56.1,90.0,-20.08,-33.70,40.07,-23.43,-33.46,80.18,40.25,3.36,40.11,True,FN
4,2026-04-15T01:44:45.503Z,0.000005,75.033,True,False,0,5,False,1d:8,1,52.2,87.1,0.19,-33.48,40.08,-2.74,-34.24,80.07,40.10,3.03,39.99,True,FN
5,2026-04-15T01:44:48.002Z,0.000013,131.466,False,False,0,5,False,1d:8,1,60.6,91.3,31.59,-33.06,39.76,27.95,-33.63,80.12,40.53,3.68,40.36,True,FN
6,2026-04-15T01:44:52.001Z,0.000039,127.046,True,True,1,5,False,3x3,1,47.3,84.6,12.82,-22.01,39.83,15.66,-21.80,80.22,40.49,2.85,40.39,True,FN
7,2026-04-15T01:44:56.503Z,0.000355,127.879,False,False,1,5,False,1d:15,0,45.9,82.9,-4.09,-22.43,39.79,-0.09,-22.43,79.79,40.20,4.00,40.00,True,FN
8,2026-04-15T01:44:58.503Z,0.000421,72.428,False,False,1,5,False,1d:8,0,51.5,85.7,-23.88,-21.82,40.09,-19.72,-21.76,80.46,40.58,4.16,40.37,True,FN
9,2026-04-15T01:45:01.002Z,0.001005,123.445,False,False,1,5,False,2x2,3,49.5,86.9,-27.12,-9.37,40.33,-32.33,-10.66,79.98,40.01,5.37,39.65,True,FN
10,2026-04-15T01:45:01.613Z,0.001004,126.786,False,False,1,5,False,2x2,0,43.6,82.0,-12.11,-10.66,40.54,-16.02,-10.45,79.73,39.39,3.92,39.19,True,FN
11,2026-04-15T01:45:03.106Z,0.000186,70.698,True,False,0,5,False,2x2,1,41.1,81.0,-1.02,-9.54,39.94,-4.66,-10.43,80.15,40.38,3.75,40.21,True,FN
12,2026-04-15T01:45:04.106Z,0.000035,130.189,True,True,1,5,False,3x3,3,41.8,80.8,6.97,-10.56,39.86,3.75,-9.90,80.12,40.39,3.29,40.26,True,FN
13,2026-04-15T01:45:06.537Z,0.000020,128.881,True,True,2,5,True,3x3,1,47.6,83.0,23.94,-10.87,39.67,19.86,-9.98,79.99,40.54,4.18,40.32,True,TP
14,2026-04-15T01:45:08.247Z,0.000008,133.734,True,True,3,5,True,3x3,1,57.6,88.1,41.35,2.05,40.07,35.64,-11.04,79.82,42.24,14.28,39.75,True,TP
15,2026-04-15T01:45:13.003Z,0.000012,132.503,True,True,4,5,True,4x4,2,51.4,87.8,32.49,2.53,39.76,35.94,2.50,80.13,40.52,3.45,40.37,True,TP
16,2026-04-15T01:45:14.003Z,0.000045,131.813,True,True,5,5,True,4x4,2,40.4,80.2,4.42,1.13,40.10,8.26,1.81,79.81,39.90,3.90,39.71,True,TP
17,2026-04-15T01:45:17.502Z,0.000499,127.200,True,True,5,5,True,4x4,2,46.8,82.6,-24.20,1.54,40.02,-19.89,1.37,80.17,40.38,4.31,40.15,True,TP
18,2026-04-15T01:45:21.003Z,0.000996,134.005,True,True,5,5,True,1d:8,2,51.1,87.8,-28.13,13.74,40.37,-32.76,14.14,80.18,40.08,4.65,39.81,True,TP
19,2026-04-15T01:45:22.107Z,0.000041,127.415,True,True,5,5,True,2x4,3,43.3,81.7,-8.87,13.68,40.09,-11.60,13.64,79.70,39.70,2.73,39.61,True,TP
20,2026-04-15T01:45:25.612Z,0.000013,126.806,False,False,4,5,True,1d:2,0,47.0,83.2,20.38,14.62,39.74,16.85,13.82,80.28,40.70,3.62,40.54,True,TP
21,2026-04-15T01:45:30.503Z,0.000376,130.323,False,False,3,5,True,3x3,1,55.3,90.2,27.42,26.60,40.04,31.44,26.53,80.26,40.42,4.02,40.22,True,TP
22,2026-04-15T01:45:32.612Z,0.000007,129.991,True,True,3,5,True,1d:8,2,47.6,84.4,3.99,26.03,39.67,7.05,25.63,80.07,40.52,3.09,40.40,True,TP
23,2026-04-15T01:45:37.504Z,0.000026,130.558,True,True,3,5,True,3x3,3,47.5,84.5,0.02,26.08,39.69,3.60,25.97,80.29,40.76,3.58,40.60,True,TP
24,2026-04-15T01:45:38.002Z,0.000076,128.723,True,True,3,5,True,1d:4,3,55.2,87.8,-26.97,26.44,40.23,-23.99,26.35,80.23,40.11,2.98,40.00,True,TP
