fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T08:21:14.332Z,0.215891,132.179,True,True,1,1,False,1d:2,2,68.3,86.8,26.84,8.60,62.27,-24.65,-13.97,82.06,59.60,56.22,19.79,True,FN
1,2026-04-07T08:21:14.611Z,0.002369,131.814,True,True,2,2,True,3x3,3,68.0,89.5,27.73,9.97,61.23,-27.59,-13.35,84.09,64.24,60.03,22.86,True,TP
2,2026-04-07T08:21:15.616Z,0.001208,72.987,True,False,2,3,True,4x4,2,67.4,85.5,31.24,9.28,59.04,-22.42,-15.96,80.92,63.21,59.30,21.88,True,TP
3,2026-04-07T08:21:16.609Z,0.000024,72.341,True,False,2,4,True,1d:4,3,65.1,89.5,30.13,10.55,56.69,-28.06,-8.42,84.59,67.26,61.20,27.90,True,TP
4,2026-04-07T08:21:20.114Z,0.000001,74.325,False,False,2,5,True,1d:15,1,59.2,94.9,20.94,-2.84,55.30,-31.79,-9.83,88.89,62.91,53.19,33.59,False,FP
5,2026-04-07T08:21:25.510Z,0.000029,132.343,True,True,2,5,True,3x3,3,62.0,103.5,18.73,-8.18,58.59,-42.97,-5.67,94.03,71.20,61.75,35.44,True,TP
6,2026-04-07T08:21:25.618Z,0.000012,72.767,False,False,1,5,False,2x4,1,59.2,106.3,18.29,-1.80,56.28,-39.26,-3.69,98.73,71.54,57.58,42.45,False,TN
7,2026-04-07T08:21:31.006Z,0.000327,75.206,True,False,1,5,False,4x4,3,58.9,106.6,13.31,15.16,55.32,-38.65,-10.94,98.73,72.56,58.15,43.41,True,FN
8,2026-04-07T08:21:34.106Z,0.000087,129.928,False,False,1,5,False,1d:15,0,58.4,103.0,12.69,12.75,55.56,-22.98,-18.42,98.73,64.09,47.37,43.17,False,TN
9,2026-04-07T08:21:37.612Z,0.000004,69.362,False,False,1,5,False,2x2,3,53.8,101.8,5.74,13.38,51.76,-20.84,-26.15,96.15,65.11,47.64,44.39,False,TN
10,2026-04-07T08:21:43.001Z,0.000014,131.887,True,True,1,5,False,3x3,2,51.0,105.5,7.77,10.00,49.42,-19.83,-30.73,99.01,69.86,49.20,49.59,True,FN
11,2026-04-07T08:21:43.507Z,0.000174,125.985,True,True,2,5,True,2x2,2,51.8,112.5,1.47,10.37,50.76,-18.77,-38.89,103.85,75.20,53.26,53.09,True,TP
12,2026-04-07T08:21:43.614Z,0.000011,134.444,False,False,2,5,True,4x4,3,51.9,109.3,-21.80,6.46,46.67,12.28,-37.69,101.83,78.44,55.77,55.16,False,FP
13,2026-04-07T08:21:48.508Z,0.000026,125.805,True,True,3,5,True,2x2,3,51.5,108.4,-25.19,10.11,43.80,6.05,-40.95,100.19,82.24,59.86,56.39,True,TP
14,2026-04-07T08:21:51.006Z,0.000048,72.790,False,False,3,5,True,4x4,1,51.7,102.7,-6.46,-2.24,51.21,-4.16,-44.81,92.36,59.25,42.63,41.15,False,FP
15,2026-04-07T08:21:55.005Z,0.000064,70.752,False,False,2,5,True,2x4,3,51.1,103.5,1.20,-3.19,51.01,-7.54,-41.57,94.52,58.67,39.36,43.51,False,FP
16,2026-04-07T08:21:58.004Z,0.000194,73.044,True,False,1,5,False,3x3,2,54.0,102.0,9.11,7.07,52.73,-5.40,-40.73,93.37,64.40,49.95,40.64,True,FN
17,2026-04-07T08:21:58.109Z,0.000000,71.695,True,False,1,5,False,3x3,3,54.4,100.8,5.58,7.70,53.54,-12.72,-40.49,91.38,63.95,51.55,37.84,False,TN
18,2026-04-07T08:22:03.007Z,0.000015,72.630,False,False,0,5,False,2x4,0,51.9,104.3,4.49,3.92,51.51,-20.89,-39.86,94.07,66.12,50.60,42.56,False,TN
19,2026-04-07T08:22:03.617Z,0.000004,132.949,True,True,1,5,False,3x3,1,54.1,95.2,6.83,3.93,53.57,-3.78,-40.82,85.95,56.25,45.99,32.38,True,FN
20,2026-04-07T08:22:08.507Z,0.000124,73.506,False,False,1,5,False,4x4,1,52.0,92.9,8.09,3.72,51.27,-8.31,-36.67,84.99,55.11,43.59,33.72,False,TN
21,2026-04-07T08:22:10.114Z,0.000052,131.972,False,False,1,5,False,2x2,0,55.8,92.3,17.31,-2.39,52.95,-10.25,-24.14,88.46,49.94,35.11,35.51,True,FN
22,2026-04-07T08:22:12.115Z,0.000021,132.928,True,True,2,5,True,2x2,2,50.1,93.4,11.06,-5.11,48.61,-5.13,-24.97,89.89,48.59,25.62,41.28,True,TP
