fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T08:08:28.455Z,0.437540,129.490,True,True,1,1,False,1d:15,2,65.6,84.4,True,FN
1,2026-03-04T08:08:28.510Z,0.161939,129.490,False,False,1,2,False,1d:15,0,65.6,82.2,True,FN
2,2026-03-04T08:08:28.655Z,0.002436,123.516,False,False,1,3,False,1d:4,0,65.9,82.2,True,FN
3,2026-03-04T08:08:31.614Z,0.001929,73.402,False,False,1,4,False,1d:8,0,58.0,82.3,False,TN
4,2026-03-04T08:08:32.607Z,0.000021,71.178,False,False,1,5,False,2x4,2,58.1,88.1,False,TN
5,2026-03-04T08:08:33.111Z,0.000009,72.774,False,False,0,5,False,2x4,1,60.4,89.6,False,TN
6,2026-03-04T08:08:38.008Z,0.000062,129.973,False,False,0,5,False,2x4,0,59.8,86.0,True,FN
7,2026-03-04T08:08:43.002Z,0.000085,74.304,False,False,0,5,False,2x2,0,59.8,89.5,False,TN
8,2026-03-04T08:08:45.116Z,0.000005,133.682,True,True,1,5,False,2x2,2,58.0,85.4,True,FN
9,2026-03-04T08:08:50.001Z,0.000028,72.374,False,False,1,5,False,3x3,0,51.9,82.3,False,TN
10,2026-03-04T08:08:50.607Z,0.000026,71.934,False,False,1,5,False,1d:2,3,40.2,78.9,False,TN
11,2026-03-04T08:08:55.608Z,0.000096,134.170,False,False,1,5,False,3x3,0,43.8,77.4,True,FN
12,2026-03-04T08:08:58.000Z,0.000442,72.520,False,False,1,5,False,3x3,2,43.4,83.6,False,TN
13,2026-03-04T08:09:00.117Z,0.000002,129.760,True,True,1,5,False,3x3,1,40.2,82.1,True,FN
14,2026-03-04T08:09:05.106Z,0.001130,75.928,False,False,1,5,False,4x4,0,46.1,77.4,False,TN
15,2026-03-04T08:09:05.607Z,0.001035,74.161,False,False,1,5,False,3x3,2,45.4,82.8,False,TN
16,2026-03-04T08:09:08.109Z,0.001021,129.944,True,True,2,5,True,3x3,1,43.2,82.7,True,TP
17,2026-03-04T08:09:09.609Z,0.000092,129.086,True,True,3,5,True,1d:2,2,45.2,83.1,True,TP
18,2026-03-04T08:09:14.505Z,0.000668,71.025,False,False,2,5,True,1d:4,2,43.8,86.9,False,FP
19,2026-03-04T08:09:16.114Z,0.000211,127.224,True,True,3,5,True,2x2,3,41.7,89.2,True,TP
20,2026-03-04T08:09:17.607Z,0.000008,130.744,True,True,4,5,True,1d:8,3,36.4,90.0,True,TP
21,2026-03-04T08:09:22.612Z,0.000010,75.095,False,False,3,5,True,4x4,2,37.2,88.6,False,FP
22,2026-03-04T08:09:27.115Z,0.000072,72.012,False,False,2,5,True,2x2,2,36.7,86.9,False,FP
23,2026-03-04T08:09:28.108Z,0.000392,125.829,True,True,3,5,True,4x4,3,36.4,83.5,True,TP
24,2026-03-04T08:09:28.608Z,0.000145,71.290,False,False,2,5,True,2x2,0,36.5,84.7,False,FP
25,2026-03-04T08:09:32.615Z,0.000034,130.246,True,True,2,5,True,2x4,3,41.2,77.9,True,TP
26,2026-03-04T08:09:35.116Z,0.000007,74.084,False,False,2,5,True,2x2,3,42.2,74.1,False,FP
27,2026-03-04T08:09:37.611Z,0.000004,124.744,False,False,2,5,True,4x4,3,48.0,74.0,False,FP
28,2026-03-04T08:09:42.505Z,0.000193,128.297,False,False,1,5,False,1d:4,0,50.8,77.1,True,FN
29,2026-03-04T08:09:42.608Z,0.000030,128.087,True,True,2,5,True,1d:2,3,52.1,79.0,True,TP
30,2026-03-04T08:09:43.106Z,0.000012,72.995,True,False,1,5,False,1d:8,3,49.2,76.9,False,TN
31,2026-03-04T08:09:47.116Z,0.000008,72.482,False,False,1,5,False,2x4,1,46.0,85.0,False,TN
32,2026-03-04T08:09:50.613Z,0.000003,134.265,True,True,2,5,True,2x2,1,41.9,89.4,True,TP
33,2026-03-04T08:09:55.507Z,0.000039,73.176,False,False,2,5,True,3x3,0,42.6,85.3,False,FP
34,2026-03-04T08:09:55.607Z,0.000029,72.754,False,False,1,5,False,2x2,2,45.3,81.3,False,TN
35,2026-03-04T08:09:58.606Z,0.000018,132.970,True,True,2,5,True,1d:15,3,52.6,77.0,True,TP
36,2026-03-04T08:10:00.114Z,0.000010,72.709,False,False,2,5,True,1d:8,1,47.6,81.6,False,FP
37,2026-03-04T08:10:02.615Z,0.000009,72.206,False,False,1,5,False,2x4,1,44.1,79.3,False,TN
38,2026-03-04T08:10:08.002Z,0.000210,73.912,True,False,1,5,False,2x2,3,45.3,80.7,True,FN
39,2026-03-04T08:10:09.107Z,0.000098,70.038,False,False,1,5,False,2x2,1,42.7,85.7,False,TN
40,2026-03-04T08:10:09.612Z,0.000028,72.043,False,False,0,5,False,4x4,1,39.0,82.8,False,TN
41,2026-03-04T08:10:10.608Z,0.000019,75.195,False,False,0,5,False,3x3,2,37.0,83.2,False,TN
42,2026-03-04T08:10:13.111Z,0.000005,131.187,True,True,1,5,False,1d:15,2,43.6,86.8,True,FN
43,2026-03-04T08:10:13.607Z,0.000000,127.343,True,True,2,5,True,2x2,1,43.6,88.9,True,TP
44,2026-03-04T08:10:18.610Z,0.000014,73.818,False,False,2,5,True,4x4,3,56.0,81.9,False,FP
45,2026-03-04T08:10:21.104Z,0.000011,72.929,True,False,2,5,True,3x3,2,56.6,88.4,True,TP
46,2026-03-04T08:10:26.003Z,0.000012,128.793,True,True,3,5,True,1d:2,2,57.0,87.2,True,TP
47,2026-03-04T08:10:27.508Z,0.000015,73.605,False,False,2,5,True,4x4,2,51.0,90.2,False,FP
48,2026-03-04T08:10:28.612Z,0.000002,128.613,True,True,2,5,True,1d:8,1,51.2,88.3,True,TP
49,2026-03-04T08:10:33.501Z,0.000006,130.533,True,True,3,5,True,4x4,3,48.1,89.3,True,TP
50,2026-03-04T08:10:34.508Z,0.000038,73.002,False,False,3,5,True,1d:8,0,53.6,86.1,False,FP
51,2026-03-04T08:10:35.606Z,0.000024,72.513,False,False,2,5,True,4x4,2,51.0,85.9,False,FP
52,2026-03-04T08:10:41.007Z,0.000437,73.000,False,False,2,5,True,1d:15,3,45.0,90.2,False,FP
53,2026-03-04T08:10:41.116Z,0.000055,71.868,False,False,1,5,False,1d:4,1,52.3,88.1,False,TN
54,2026-03-04T08:10:43.608Z,0.000017,73.380,False,False,0,5,False,4x4,1,52.6,94.2,False,TN
55,2026-03-04T08:10:45.112Z,0.000008,129.451,True,True,1,5,False,4x4,1,51.6,95.4,True,FN
