fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T07:58:10.611Z,0.204715,129.490,True,True,1,1,False,1d:15,2,65.6,84.4,True,FN
1,2026-03-04T07:58:11.060Z,0.000698,123.516,False,False,1,2,False,1d:4,0,65.9,82.2,True,FN
2,2026-03-04T07:58:13.054Z,0.000178,127.262,False,False,1,3,False,1d:4,0,62.7,84.6,True,FN
3,2026-03-04T07:58:14.056Z,0.000109,73.402,False,False,1,4,False,1d:8,0,58.0,82.3,False,TN
4,2026-03-04T07:58:15.560Z,0.000021,72.774,False,False,1,5,False,2x4,1,60.4,89.6,False,TN
5,2026-03-04T07:58:18.062Z,0.000021,71.737,False,False,0,5,False,1d:2,0,61.7,82.3,False,TN
6,2026-03-04T07:58:21.059Z,0.000017,129.003,True,True,1,5,False,2x2,1,60.3,85.1,True,FN
7,2026-03-04T07:58:21.560Z,0.000013,71.461,False,False,1,5,False,3x3,2,60.5,86.1,False,TN
8,2026-03-04T07:58:27.008Z,0.000027,135.570,False,False,1,5,False,1d:8,1,58.0,86.5,False,TN
9,2026-03-04T07:58:29.004Z,0.000500,127.068,True,True,2,5,True,1d:4,3,57.9,83.1,True,TP
10,2026-03-04T07:58:29.064Z,0.000085,129.162,False,False,2,5,True,3x3,0,55.9,83.0,True,TP
11,2026-03-04T07:58:31.062Z,0.000000,72.724,False,False,1,5,False,2x4,1,50.5,78.8,False,TN
12,2026-03-04T07:58:36.065Z,0.000043,71.053,False,False,1,5,False,1d:4,0,43.9,78.4,True,FN
13,2026-03-04T07:58:38.561Z,0.000000,131.791,False,False,1,5,False,1d:8,1,44.9,83.6,False,TN
14,2026-03-04T07:58:43.507Z,0.000018,72.520,False,False,0,5,False,3x3,2,43.4,83.6,False,TN
15,2026-03-04T07:58:44.010Z,0.000029,71.256,False,False,0,5,False,1d:2,3,39.3,83.5,False,TN
16,2026-03-04T07:58:45.059Z,0.000014,126.632,True,True,1,5,False,2x4,2,45.8,77.4,True,FN
17,2026-03-04T07:58:50.062Z,0.000017,73.288,False,False,1,5,False,3x3,2,46.7,83.5,False,TN
18,2026-03-04T07:58:54.509Z,0.000185,72.099,False,False,1,5,False,1d:8,0,44.0,81.9,False,TN
19,2026-03-04T07:58:54.565Z,0.000123,73.740,False,False,1,5,False,3x3,3,42.5,83.2,False,TN
20,2026-03-04T07:58:59.560Z,0.000185,127.224,True,True,2,5,True,2x2,3,41.7,89.2,True,TP
21,2026-03-04T07:59:03.054Z,0.000009,72.785,False,False,1,5,False,1d:8,1,35.8,90.0,False,TN
22,2026-03-04T07:59:08.061Z,0.000023,73.782,False,False,1,5,False,2x4,3,37.7,84.3,False,TN
23,2026-03-04T07:59:11.057Z,0.000026,72.027,True,False,1,5,False,1d:4,2,33.7,81.0,False,TN
24,2026-03-04T07:59:14.561Z,0.000543,74.591,False,False,1,5,False,4x4,3,33.6,82.9,False,TN
25,2026-03-04T07:59:15.055Z,0.000723,130.611,False,False,0,5,False,1d:8,1,38.9,81.8,True,FN
26,2026-03-04T07:59:16.067Z,0.000379,130.528,True,True,1,5,False,2x2,3,42.0,78.1,True,FN
27,2026-03-04T07:59:18.059Z,0.000158,72.079,False,False,1,5,False,2x2,3,45.6,73.5,False,TN
28,2026-03-04T07:59:23.054Z,0.000081,127.942,True,True,2,5,True,3x3,2,52.8,77.1,True,TP
29,2026-03-04T07:59:23.553Z,0.000072,126.209,False,False,2,5,True,4x4,0,53.3,77.2,True,TP
30,2026-03-04T07:59:25.064Z,0.000032,128.087,True,True,3,5,True,1d:2,3,52.1,79.0,True,TP
31,2026-03-04T07:59:31.005Z,0.000044,69.001,False,False,2,5,True,1d:2,3,42.2,82.6,False,FP
32,2026-03-04T07:59:31.055Z,0.000001,136.991,False,False,2,5,True,2x2,1,46.5,82.2,True,TP
33,2026-03-04T07:59:36.009Z,0.001974,72.414,False,False,1,5,False,1d:8,2,45.3,83.7,False,TN
34,2026-03-04T07:59:37.563Z,0.000034,73.176,False,False,1,5,False,3x3,0,42.6,85.3,False,TN
35,2026-03-04T07:59:38.065Z,0.000031,72.754,False,False,0,5,False,2x2,2,45.3,81.3,False,TN
36,2026-03-04T07:59:43.002Z,0.000349,132.970,True,True,1,5,False,1d:15,3,52.6,77.0,True,FN
37,2026-03-04T07:59:44.557Z,0.000032,72.622,False,False,1,5,False,2x2,2,46.8,82.8,False,TN
38,2026-03-04T07:59:45.560Z,0.000013,72.173,False,False,1,5,False,4x4,3,43.5,79.0,False,TN
39,2026-03-04T07:59:51.003Z,0.000172,74.959,False,False,1,5,False,3x3,1,48.6,80.8,False,TN
40,2026-03-04T07:59:52.563Z,0.000080,74.494,False,False,1,5,False,1d:8,2,40.3,83.3,False,TN
41,2026-03-04T07:59:56.059Z,0.000001,127.343,True,True,1,5,False,2x2,1,43.6,88.9,True,FN
