fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T05:59:49.469Z,0.000215,73.367,False,False,0,1,False,4x4,2,65.9,95.6,-39.37,-34.43,40.06,-39.37,-34.43,80.06,40.00,0.00,40.00,True,FN
1,2026-04-15T05:59:50.000Z,0.000042,71.748,False,False,0,2,False,3x3,0,60.8,93.2,-31.16,-33.69,39.85,-32.77,-34.76,79.98,40.18,1.93,40.13,True,FN
2,2026-04-15T05:59:51.501Z,0.000010,71.135,False,False,0,3,False,2x2,2,56.0,88.8,-19.35,-33.95,40.17,-19.99,-33.26,79.81,39.65,0.94,39.64,True,FN
3,2026-04-15T05:59:56.500Z,0.000018,68.354,False,False,0,4,False,1d:2,2,52.9,87.4,4.30,-34.32,40.03,3.81,-34.40,80.23,40.20,0.50,40.20,True,FN
4,2026-04-15T05:59:59.500Z,0.000328,73.354,False,False,0,5,False,2x2,3,63.6,94.4,35.98,-33.93,40.05,36.43,-34.03,80.21,40.16,0.46,40.16,True,FN
5,2026-04-15T06:00:00.001Z,0.000008,134.240,True,True,1,5,False,3x3,2,56.3,89.6,32.86,-22.52,39.84,32.11,-22.23,80.67,40.84,0.80,40.83,True,FN
6,2026-04-15T06:00:01.502Z,0.000000,132.813,False,False,1,5,False,1d:2,0,49.5,85.4,19.70,-21.58,39.95,19.66,-22.09,80.11,40.16,0.51,40.16,True,FN
7,2026-04-15T06:00:06.501Z,0.000001,73.497,False,False,1,5,False,3x3,0,48.1,84.5,-16.90,-21.04,39.80,-16.07,-21.87,80.02,40.24,1.17,40.22,True,FN
8,2026-04-15T06:00:09.502Z,0.000000,72.910,False,False,1,5,False,1d:15,2,54.5,88.2,-35.28,-9.45,40.52,-35.13,-9.33,80.39,39.87,0.19,39.87,True,FN
9,2026-04-15T06:00:14.502Z,0.000030,129.021,True,True,2,5,True,1d:8,3,45.7,83.2,-19.78,-9.57,40.09,-19.67,-9.92,80.22,40.13,0.37,40.13,True,TP
10,2026-04-15T06:00:16.502Z,0.000070,137.936,True,True,2,5,True,1d:4,2,41.2,80.6,0.91,-10.40,39.91,-0.13,-9.59,80.06,40.17,1.32,40.15,True,TP
11,2026-04-15T06:00:19.002Z,0.000105,132.639,False,False,2,5,True,1d:2,0,41.6,81.0,3.82,-10.47,40.05,4.07,-10.73,80.19,40.14,0.36,40.14,True,TP
12,2026-04-15T06:00:19.502Z,0.000417,129.588,False,False,2,5,True,1d:8,0,47.4,84.3,23.92,-9.62,39.76,23.96,-10.14,80.18,40.42,0.52,40.42,True,TP
13,2026-04-15T06:00:19.502Z,0.000115,123.666,True,True,3,5,True,2x2,3,53.4,88.0,35.42,1.05,39.96,36.51,2.12,80.02,40.09,1.53,40.06,True,TP
14,2026-04-15T06:00:21.502Z,0.000014,132.640,True,True,3,5,True,2x4,3,44.5,82.5,19.81,1.64,39.81,19.42,2.02,80.15,40.34,0.54,40.34,True,TP
15,2026-04-15T06:00:26.502Z,0.000022,73.967,True,False,2,5,True,3x3,2,43.3,81.6,16.06,2.56,40.13,16.33,1.18,79.98,39.87,1.41,39.85,True,TP
16,2026-04-15T06:00:27.002Z,0.000045,130.645,True,True,3,5,True,1d:2,2,40.5,80.4,-7.94,1.63,39.67,-7.76,2.44,80.00,40.34,0.83,40.33,True,TP
17,2026-04-15T06:00:30.003Z,0.000556,130.279,True,True,4,5,True,1d:15,3,48.8,84.8,-27.93,2.08,39.99,-27.85,1.46,80.03,40.04,0.63,40.04,True,TP
18,2026-04-15T06:00:31.003Z,0.000035,127.395,True,True,4,5,True,2x4,3,48.4,84.7,-23.60,13.90,39.88,-23.90,14.23,80.01,40.13,0.45,40.13,True,TP
19,2026-04-15T06:00:36.002Z,0.000039,73.773,False,False,3,5,True,2x2,1,42.2,81.2,0.49,13.89,39.81,-0.12,14.50,79.89,40.09,0.86,40.08,True,TP
20,2026-04-15T06:00:39.003Z,0.000291,127.015,True,True,4,5,True,2x2,3,43.8,81.7,8.78,15.48,40.02,8.75,14.76,79.83,39.82,0.72,39.81,True,TP
21,2026-04-15T06:00:39.003Z,0.000137,127.830,True,True,4,5,True,1d:15,2,61.9,93.3,39.49,25.85,40.08,40.57,25.71,79.98,39.91,1.09,39.90,True,TP
22,2026-04-15T06:00:42.003Z,0.000032,121.831,True,True,4,5,True,2x4,1,50.1,85.5,15.59,25.72,40.07,16.27,25.09,80.06,40.00,0.93,39.99,True,TP
23,2026-04-15T06:00:44.503Z,0.000001,126.977,False,False,3,5,True,1d:15,0,48.0,84.6,-3.40,26.24,40.01,-4.26,26.67,80.15,40.15,0.96,40.14,True,TP
24,2026-04-15T06:00:49.502Z,0.000147,133.280,False,False,3,5,True,2x4,3,59.9,91.9,-36.32,25.90,40.04,-36.26,25.64,80.41,40.37,0.27,40.37,True,TP
