fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T08:24:04.190Z,0.232921,129.883,True,True,1,1,False,3x3,2,66.8,84.4,True,FN
1,2026-03-04T08:24:04.191Z,0.003210,125.237,False,False,1,2,False,1d:8,0,64.8,82.2,True,FN
2,2026-03-04T08:24:04.400Z,0.000823,130.851,False,False,1,3,False,1d:4,0,63.3,81.5,True,FN
3,2026-03-04T08:24:07.608Z,0.000010,73.606,False,False,1,4,False,4x4,2,58.5,88.1,False,TN
4,2026-03-04T08:24:12.501Z,0.000103,71.737,True,False,1,5,False,1d:2,3,61.7,84.5,False,TN
5,2026-03-04T08:24:14.506Z,0.000387,128.779,True,True,1,5,False,2x2,1,55.0,83.7,True,FN
6,2026-03-04T08:24:16.501Z,0.000707,129.703,False,False,1,5,False,2x4,1,52.1,85.8,True,FN
7,2026-03-04T08:24:17.006Z,0.000864,74.736,True,False,1,5,False,4x4,1,49.3,85.1,False,TN
8,2026-03-04T08:24:18.505Z,0.001383,72.224,False,False,1,5,False,2x4,0,58.8,89.5,False,TN
9,2026-03-04T08:24:18.615Z,0.000030,130.527,False,False,1,5,False,2x4,0,63.8,80.8,True,FN
10,2026-03-04T08:24:23.612Z,0.000034,131.765,True,True,1,5,False,3x3,2,63.6,85.4,True,FN
11,2026-03-04T08:24:25.113Z,0.000170,73.350,False,False,1,5,False,2x2,3,60.2,81.6,False,TN
12,2026-03-04T08:24:30.001Z,0.000176,132.120,False,False,1,5,False,3x3,1,51.6,82.3,False,TN
13,2026-03-04T08:24:32.568Z,0.000056,131.791,False,False,1,5,False,1d:8,0,48.2,85.9,False,TN
14,2026-03-04T08:24:36.110Z,0.000003,135.289,False,False,1,5,False,1d:8,1,39.0,87.0,True,FN
15,2026-03-04T08:24:41.001Z,0.000004,72.752,True,False,0,5,False,2x4,1,38.5,87.9,True,FN
16,2026-03-04T08:24:41.504Z,0.001593,70.292,False,False,0,5,False,2x2,0,34.7,76.8,False,TN
17,2026-03-04T08:24:41.611Z,0.000032,72.605,False,False,0,5,False,2x2,2,36.4,72.6,False,TN
18,2026-03-04T08:24:46.506Z,0.000038,128.819,False,False,0,5,False,2x2,0,35.0,69.3,True,FN
19,2026-03-04T08:24:50.001Z,0.000073,71.799,False,False,0,5,False,3x3,0,38.3,61.4,False,TN
20,2026-03-04T08:24:50.110Z,0.000060,73.633,False,False,0,5,False,2x2,3,37.0,62.7,False,TN
21,2026-03-04T08:24:53.611Z,0.000013,130.744,False,False,0,5,False,1d:8,2,37.9,50.4,False,TN
22,2026-03-04T08:24:55.111Z,0.000006,72.236,False,False,0,5,False,2x4,1,41.3,48.9,False,TN
23,2026-03-04T08:25:00.002Z,0.000038,73.903,False,False,0,5,False,3x3,0,42.1,53.6,False,TN
24,2026-03-04T08:25:00.603Z,0.000022,129.315,True,True,1,5,False,2x4,2,40.6,53.8,True,FN
25,2026-03-04T08:25:05.106Z,0.000011,72.485,False,False,1,5,False,1d:2,0,41.7,59.6,False,TN
26,2026-03-04T08:25:10.005Z,0.000011,132.097,False,False,1,5,False,4x4,3,41.3,64.7,False,TN
27,2026-03-04T08:25:11.001Z,0.000032,133.035,True,True,2,5,True,1d:2,3,35.0,71.5,True,TP
28,2026-03-04T08:25:14.003Z,0.000038,73.658,False,False,2,5,True,4x4,2,44.7,73.3,False,FP
29,2026-03-04T08:25:16.102Z,0.000038,74.631,False,False,1,5,False,1d:15,1,44.5,74.8,True,FN
30,2026-03-04T08:25:21.007Z,0.000046,123.553,True,True,2,5,True,1d:15,2,49.3,76.1,True,TP
31,2026-03-04T08:25:22.007Z,0.000306,71.915,False,False,2,5,True,1d:15,1,46.9,74.3,False,FP
32,2026-03-04T08:25:22.113Z,0.000027,72.322,False,False,1,5,False,1d:4,2,51.0,73.8,False,TN
33,2026-03-04T08:25:27.004Z,0.000053,130.002,False,False,1,5,False,1d:8,0,52.9,76.9,True,FN
34,2026-03-04T08:25:27.236Z,0.000005,73.392,False,False,1,5,False,1d:8,1,50.4,71.8,False,TN
35,2026-03-04T08:25:32.112Z,0.000008,128.697,False,False,0,5,False,1d:4,0,54.5,64.5,True,FN
36,2026-03-04T08:25:33.108Z,0.000001,133.023,False,False,0,5,False,3x3,0,54.4,56.5,True,FN
