fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T09:12:34.256Z,0.499697,72.069,False,False,0,1,False,4x4,2,66.7,96.2,-40.46,-34.62,40.16,-40.46,-34.62,80.16,40.00,0.00,40.00,True,FN
1,2026-04-15T09:12:34.500Z,0.256334,72.069,False,False,0,2,False,4x4,0,66.7,94.7,-40.46,-34.62,40.16,-36.09,-34.57,80.39,40.47,4.37,40.23,True,FN
2,2026-04-15T09:12:35.001Z,0.001322,73.151,False,False,0,3,False,1d:4,3,64.2,92.6,-36.76,-34.27,40.02,-31.36,-34.25,80.06,40.40,5.40,40.04,True,FN
3,2026-04-15T09:12:35.502Z,0.000929,76.192,False,False,0,4,False,3x3,1,61.2,91.3,-31.22,-34.36,39.85,-27.09,-34.06,80.29,40.65,4.14,40.44,True,FN
4,2026-04-15T09:12:37.500Z,0.000037,70.746,False,False,0,5,False,2x4,3,55.1,87.7,-15.54,-34.68,39.87,-10.69,-33.67,80.26,40.69,4.95,40.39,True,FN
5,2026-04-15T09:12:40.002Z,0.000012,73.220,False,False,0,5,False,3x3,3,52.9,87.3,3.20,-34.78,39.76,8.16,-34.63,79.68,40.23,4.96,39.92,True,FN
6,2026-04-15T09:12:44.501Z,0.000607,69.991,True,False,0,5,False,2x2,3,64.0,91.4,36.41,-34.17,40.00,39.66,-21.62,79.47,41.54,12.96,39.47,True,FN
7,2026-04-15T09:12:45.001Z,0.000341,126.843,True,True,1,5,False,1d:4,1,58.7,89.4,36.29,-22.69,40.13,33.05,-22.41,80.01,40.01,3.25,39.88,True,FN
8,2026-04-15T09:12:47.002Z,0.000044,127.374,False,False,1,5,False,2x2,0,50.1,84.8,20.13,-22.36,40.02,16.65,-22.53,80.07,40.20,3.48,40.05,True,FN
9,2026-04-15T09:12:51.501Z,0.000157,74.185,False,False,1,5,False,2x4,2,46.1,83.6,-3.94,-22.38,40.07,-8.60,-21.85,80.23,40.43,4.69,40.16,True,FN
10,2026-04-15T09:12:52.001Z,0.000142,71.943,False,False,1,5,False,1d:4,3,49.9,86.6,-20.53,-21.79,39.87,-24.83,-21.59,80.15,40.51,4.30,40.28,True,FN
11,2026-04-15T09:12:56.503Z,0.000222,73.699,False,False,1,5,False,2x4,3,58.5,90.0,-36.01,-22.63,40.11,-40.11,-10.70,79.84,41.68,12.61,39.73,True,FN
12,2026-04-15T09:12:57.501Z,0.000107,126.000,False,False,0,5,False,2x2,0,44.4,81.6,-16.32,-10.16,40.02,-11.73,-10.48,80.06,40.30,4.60,40.04,True,FN
13,2026-04-15T09:12:59.503Z,0.000049,134.987,False,False,0,5,False,1d:8,0,41.0,80.5,-0.22,-10.06,39.69,5.30,-10.44,79.70,40.39,5.53,40.01,True,FN
14,2026-04-15T09:13:02.503Z,0.000022,131.644,True,True,1,5,False,2x4,2,48.4,84.9,24.82,-10.46,40.16,28.64,-9.48,79.37,39.41,3.94,39.21,True,FN
15,2026-04-15T09:13:07.003Z,0.000140,132.636,False,False,1,5,False,3x3,3,52.3,88.1,32.16,-9.81,40.12,35.33,-10.70,80.03,40.05,3.29,39.91,True,FN
16,2026-04-15T09:13:08.002Z,0.000166,130.799,True,True,2,5,True,3x3,1,42.0,80.2,12.34,1.33,40.17,8.06,2.39,79.70,39.78,4.41,39.53,True,TP
17,2026-04-15T09:13:10.504Z,0.000037,127.328,True,True,3,5,True,2x4,3,40.6,81.7,-7.50,2.24,39.81,-11.45,2.27,80.82,41.20,3.95,41.01,True,TP
18,2026-04-15T09:13:15.003Z,0.000092,129.761,True,True,4,5,True,3x3,2,55.6,87.1,-35.69,14.18,40.26,-32.98,14.06,79.37,39.20,2.71,39.11,True,TP
19,2026-04-15T09:13:15.503Z,0.000030,129.959,True,True,4,5,True,2x4,2,52.9,85.6,-31.90,13.82,39.81,-27.96,13.65,79.75,40.13,3.94,39.94,True,TP
20,2026-04-15T09:13:20.003Z,0.000095,134.012,True,True,5,5,True,2x2,2,43.5,81.2,-7.43,14.35,40.41,-3.60,14.71,79.72,39.50,3.85,39.31,True,TP
21,2026-04-15T09:13:23.002Z,0.000164,129.170,True,True,5,5,True,2x2,1,46.7,85.2,19.34,14.06,40.12,24.55,13.80,80.44,40.66,5.22,40.32,True,TP
22,2026-04-15T09:13:24.004Z,0.000038,127.365,True,True,5,5,True,2x4,3,55.5,93.5,35.86,14.52,39.83,40.26,27.00,79.91,42.21,13.23,40.08,True,TP
23,2026-04-15T09:13:28.502Z,0.000053,130.399,True,True,5,5,True,1d:15,1,55.7,87.5,28.32,26.18,40.15,23.92,25.66,80.18,40.27,4.43,40.03,True,TP
24,2026-04-15T09:13:30.002Z,0.000024,127.688,False,False,4,5,True,1d:4,0,47.7,84.5,-4.17,26.06,39.78,-8.57,25.78,80.06,40.52,4.41,40.28,True,TP
