fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T06:41:28.158Z,0.106604,129.012,False,False,0,1,False,2x2,1,66.9,84.3,True,FN
1,2026-03-04T06:41:28.553Z,0.000425,125.686,True,True,1,2,False,1d:15,1,65.5,83.7,True,FN
2,2026-03-04T06:41:33.558Z,0.000601,72.261,False,False,1,3,False,3x3,3,65.2,78.8,False,TN
3,2026-03-04T06:41:35.058Z,0.000010,128.041,False,False,1,4,False,1d:2,3,67.7,82.6,False,TN
4,2026-03-04T06:41:38.551Z,0.000004,129.561,True,True,2,5,True,3x3,2,68.3,90.1,True,TP
5,2026-03-04T06:41:43.500Z,0.000008,129.199,False,False,2,5,True,4x4,2,70.2,92.0,False,FP
6,2026-03-04T06:41:44.001Z,0.000008,74.104,True,False,1,5,False,3x3,2,71.6,84.9,False,TN
7,2026-03-04T06:41:45.054Z,0.000012,72.954,False,False,1,5,False,2x4,2,73.1,72.6,False,TN
8,2026-03-04T06:41:47.555Z,0.000017,132.263,True,True,2,5,True,1d:15,1,73.7,83.2,True,TP
9,2026-03-04T06:41:48.555Z,0.000003,72.619,False,False,1,5,False,2x4,1,76.0,81.5,False,TN
10,2026-03-04T06:41:50.556Z,0.000002,73.451,False,False,1,5,False,1d:15,1,67.4,77.3,False,TN
11,2026-03-04T06:41:55.502Z,0.000068,134.266,True,True,2,5,True,3x3,2,71.3,82.8,True,TP
12,2026-03-04T06:41:57.058Z,0.000201,132.906,True,True,3,5,True,1d:15,2,68.2,86.8,True,TP
13,2026-03-04T06:41:57.555Z,0.000014,70.838,True,False,2,5,True,1d:2,2,75.2,92.8,False,FP
14,2026-03-04T06:41:58.553Z,0.000011,76.455,False,False,2,5,True,2x4,2,76.5,93.2,False,FP
15,2026-03-04T06:42:01.553Z,0.000007,127.938,True,True,3,5,True,2x4,1,75.7,94.1,True,TP
16,2026-03-04T06:42:06.557Z,0.000017,129.949,False,False,2,5,True,1d:8,3,77.3,91.0,False,FP
17,2026-03-04T06:42:07.053Z,0.000006,131.252,False,False,1,5,False,4x4,2,72.4,87.4,False,TN
18,2026-03-04T06:42:12.058Z,0.000074,131.870,False,False,1,5,False,1d:2,3,69.6,92.3,False,TN
19,2026-03-04T06:42:12.552Z,0.000018,71.386,True,False,1,5,False,3x3,2,69.9,94.8,False,TN
20,2026-03-04T06:42:15.059Z,0.000005,71.830,False,False,0,5,False,2x4,1,70.3,98.7,False,TN
21,2026-03-04T06:42:20.501Z,0.000554,133.761,True,True,1,5,False,2x4,1,68.3,96.1,True,FN
22,2026-03-04T06:42:21.053Z,0.000009,75.908,False,False,1,5,False,4x4,2,69.9,102.4,False,TN
23,2026-03-04T06:42:26.553Z,0.000018,135.894,True,True,2,5,True,3x3,3,74.2,104.3,True,TP
24,2026-03-04T06:42:28.058Z,0.000002,75.903,False,False,2,5,True,2x2,1,79.0,101.5,False,FP
25,2026-03-04T06:42:33.004Z,0.000007,125.197,True,True,3,5,True,2x2,1,81.5,98.0,True,TP
26,2026-03-04T06:42:37.003Z,0.000032,126.800,True,True,3,5,True,4x4,1,68.9,98.2,True,TP
27,2026-03-04T06:42:38.055Z,0.000031,71.705,False,False,3,5,True,2x4,3,77.2,100.0,False,FP
28,2026-03-04T06:42:39.555Z,0.000002,71.729,False,False,2,5,True,2x4,0,81.3,100.2,False,FP
29,2026-03-04T06:42:42.554Z,0.000000,127.766,True,True,3,5,True,4x4,3,78.7,106.5,True,TP
30,2026-03-04T06:42:47.502Z,0.000001,72.957,False,False,2,5,True,3x3,1,83.2,99.4,False,FP
31,2026-03-04T06:42:52.053Z,0.000011,130.139,True,True,2,5,True,3x3,3,84.4,97.1,True,TP
32,2026-03-04T06:42:53.051Z,0.000021,128.618,True,True,3,5,True,1d:8,3,84.3,100.4,True,TP
33,2026-03-04T06:42:53.557Z,0.000037,132.867,False,False,3,5,True,1d:2,0,86.8,100.9,True,TP
34,2026-03-04T06:42:54.053Z,0.000024,72.461,False,False,2,5,True,1d:4,3,89.8,99.8,False,FP
35,2026-03-04T06:42:57.058Z,0.000011,129.839,True,True,3,5,True,1d:8,2,86.2,104.7,True,TP
36,2026-03-04T06:43:02.003Z,0.000016,122.136,True,True,3,5,True,4x4,3,90.5,103.9,False,FP
37,2026-03-04T06:43:03.055Z,0.000010,73.820,False,False,2,5,True,1d:15,2,90.5,101.3,False,FP
38,2026-03-04T06:43:04.056Z,0.000003,127.999,True,True,3,5,True,3x3,2,89.0,105.7,True,TP
39,2026-03-04T06:43:09.054Z,0.000015,69.877,False,False,3,5,True,1d:2,3,89.8,105.3,False,FP
40,2026-03-04T06:43:13.055Z,0.000016,133.585,True,True,3,5,True,2x2,2,95.5,117.6,True,TP
41,2026-03-04T06:43:15.558Z,0.000008,72.350,False,False,2,5,True,4x4,1,98.0,109.4,False,FP
42,2026-03-04T06:43:20.553Z,0.000055,70.016,False,False,2,5,True,2x2,3,94.3,108.0,False,FP
43,2026-03-04T06:43:21.559Z,0.000121,126.553,True,True,2,5,True,3x3,1,98.7,109.0,True,TP
44,2026-03-04T06:43:25.054Z,0.000041,73.496,True,False,2,5,True,4x4,3,101.6,117.9,False,FP
45,2026-03-04T06:43:27.554Z,0.000035,71.090,False,False,1,5,False,3x3,3,105.1,110.7,False,TN
46,2026-03-04T06:43:32.501Z,0.000039,73.571,False,False,1,5,False,2x4,0,106.9,113.5,False,TN
47,2026-03-04T06:43:37.055Z,0.000008,130.411,True,True,2,5,True,1d:8,3,109.0,111.6,True,TP
48,2026-03-04T06:43:43.004Z,0.000044,71.950,False,False,1,5,False,1d:2,3,111.5,109.8,False,TN
49,2026-03-04T06:43:43.557Z,0.000002,71.135,False,False,1,5,False,3x3,3,116.0,110.9,False,TN
50,2026-03-04T06:43:49.503Z,0.000022,72.588,False,False,1,5,False,3x3,1,118.2,103.3,False,TN
51,2026-03-04T06:43:50.052Z,0.000019,72.819,False,False,1,5,False,2x4,1,115.8,98.0,False,TN
52,2026-03-04T06:43:55.005Z,0.000029,73.536,True,False,0,5,False,4x4,1,115.1,98.4,True,FN
53,2026-03-04T06:43:59.003Z,0.000291,134.287,False,False,0,5,False,2x2,3,111.2,94.8,False,TN
54,2026-03-04T06:43:59.551Z,0.000080,73.478,False,False,0,5,False,3x3,0,114.3,93.2,False,TN
55,2026-03-04T06:44:01.056Z,0.000074,128.101,False,False,0,5,False,1d:15,0,111.8,97.3,True,FN
56,2026-03-04T06:44:02.051Z,0.000016,126.565,True,True,1,5,False,2x2,3,113.3,98.5,True,FN
57,2026-03-04T06:44:04.557Z,0.000009,71.743,False,False,1,5,False,1d:15,3,120.6,98.0,False,TN
58,2026-03-04T06:44:08.051Z,0.000005,133.535,True,True,2,5,True,4x4,3,124.2,94.7,True,TP
59,2026-03-04T06:44:13.002Z,0.000050,74.513,False,False,2,5,True,3x3,0,121.5,100.9,False,FP
60,2026-03-04T06:44:16.554Z,0.000004,130.282,True,True,3,5,True,3x3,2,115.6,98.2,True,TP
61,2026-03-04T06:44:17.055Z,0.000000,130.508,True,True,3,5,True,2x2,1,113.8,96.6,True,TP
62,2026-03-04T06:44:22.003Z,0.000032,73.759,False,False,3,5,True,2x4,3,108.9,93.4,False,FP
63,2026-03-04T06:44:23.051Z,0.000005,130.359,False,False,2,5,True,1d:8,2,110.8,101.5,False,FP
64,2026-03-04T06:44:24.555Z,0.000004,72.224,False,False,2,5,True,2x4,1,112.7,103.9,True,TP
