fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T09:41:14.383Z,0.000205,71.251,True,False,0,1,False,3x3,3,66.3,82.0,29.59,13.78,57.66,-25.50,-10.47,77.19,63.28,60.19,19.53,True,FN
1,2026-04-07T09:41:15.509Z,0.000095,130.550,False,False,0,2,False,3x3,0,65.2,81.0,27.03,14.52,57.52,-25.04,-10.15,76.31,60.60,57.62,18.79,True,FN
2,2026-04-07T09:41:19.511Z,0.000049,70.362,False,False,0,3,False,1d:2,2,61.1,83.5,28.38,8.08,53.46,-40.47,3.85,72.98,71.69,68.98,19.52,False,TN
3,2026-04-07T09:41:21.002Z,0.000016,73.617,False,False,0,4,False,2x2,1,60.6,82.4,22.11,6.96,55.96,-38.48,4.61,72.68,62.90,60.64,16.72,False,TN
4,2026-04-07T09:41:21.506Z,0.000008,73.374,False,False,0,5,False,2x4,2,62.6,84.7,26.65,6.08,56.33,-37.64,8.94,75.29,67.09,64.35,18.96,False,TN
5,2026-04-07T09:41:26.506Z,0.000027,74.360,False,False,0,5,False,4x4,3,65.3,87.5,27.53,10.14,58.33,-39.31,11.09,77.42,69.52,66.85,19.09,False,TN
6,2026-04-07T09:41:27.007Z,0.000015,73.600,False,False,0,5,False,1d:15,2,70.8,87.0,36.58,23.70,55.84,-33.22,18.56,78.22,73.48,69.99,22.38,False,TN
7,2026-04-07T09:41:33.005Z,0.000038,74.269,False,False,0,5,False,1d:4,0,75.0,84.6,39.64,21.30,60.00,-21.99,15.86,80.14,65.07,61.87,20.14,False,TN
8,2026-04-07T09:41:33.006Z,0.000006,125.894,True,True,1,5,False,2x4,1,69.2,81.5,34.03,15.61,58.25,-29.74,20.58,73.04,65.65,63.96,14.79,True,FN
9,2026-04-07T09:41:38.503Z,0.001048,72.237,False,False,1,5,False,2x4,3,72.6,77.2,37.18,19.31,59.29,-20.51,25.02,70.09,58.97,57.97,10.80,False,TN
10,2026-04-07T09:41:39.003Z,0.002809,74.336,False,False,1,5,False,3x3,3,70.8,76.8,34.62,19.70,58.56,-0.43,32.76,69.44,38.95,37.40,10.88,False,TN
11,2026-04-07T09:41:39.004Z,0.001649,130.649,False,False,1,5,False,3x3,0,68.0,75.9,38.43,21.43,51.83,-3.73,31.70,68.87,46.62,43.39,17.04,True,FN
12,2026-04-07T09:41:41.006Z,0.001536,128.562,True,True,2,5,True,2x4,2,70.5,79.5,38.45,21.96,54.82,-9.03,31.70,72.29,51.52,48.47,17.47,True,TP
13,2026-04-07T09:41:42.006Z,0.001197,73.258,False,False,1,5,False,4x4,2,71.7,81.5,35.42,26.71,56.32,-12.28,31.46,74.21,51.17,47.94,17.89,False,TN
14,2026-04-07T09:41:42.504Z,0.000060,72.693,False,False,1,5,False,4x4,0,71.2,83.9,38.87,22.67,55.11,-17.97,30.66,75.96,61.07,57.40,20.85,False,TN
15,2026-04-07T09:41:47.500Z,0.000114,72.572,False,False,1,5,False,4x4,1,70.2,81.9,35.62,21.91,56.32,-19.64,35.58,71.12,58.82,56.93,14.80,False,TN
16,2026-04-07T09:41:48.501Z,0.000018,127.198,True,True,2,5,True,3x3,1,71.3,76.7,30.21,32.87,55.62,-16.09,38.48,64.37,47.45,46.64,8.75,True,TP
17,2026-04-07T09:41:53.504Z,0.000102,127.983,False,False,1,5,False,2x2,0,68.0,74.6,30.57,31.22,52.13,-16.53,37.65,62.20,48.59,47.54,10.07,False,TN
18,2026-04-07T09:41:54.009Z,0.000026,70.942,False,False,1,5,False,3x3,0,65.2,64.6,27.58,27.04,52.49,8.00,35.14,53.61,21.22,21.19,1.12,False,TN
19,2026-04-07T09:41:56.506Z,0.000004,131.990,True,True,2,5,True,4x4,3,69.8,72.9,24.90,33.52,56.00,3.56,40.05,60.86,22.84,22.32,4.86,True,TP
20,2026-04-07T09:42:02.004Z,0.000094,71.760,False,False,2,5,True,2x2,2,71.2,65.8,25.00,23.96,62.26,5.18,35.18,55.37,23.79,22.78,6.89,False,FP
21,2026-04-07T09:42:03.004Z,0.000073,131.738,True,True,2,5,True,1d:8,2,70.8,69.9,14.27,20.36,66.28,0.17,37.55,59.01,23.39,22.23,7.27,True,TP
22,2026-04-07T09:42:05.506Z,0.000015,132.106,False,False,2,5,True,1d:15,3,69.6,72.6,28.01,7.59,63.30,14.25,36.93,60.91,32.49,32.41,2.39,False,FP
23,2026-04-07T09:42:10.503Z,0.000047,73.826,False,False,2,5,True,2x2,3,75.2,77.4,41.61,15.23,60.73,3.41,44.87,62.99,48.40,48.35,2.26,False,FP
24,2026-04-07T09:42:11.511Z,0.000047,124.957,True,True,2,5,True,4x4,3,72.7,76.7,43.41,11.87,57.04,1.66,40.13,65.30,51.09,50.42,8.26,True,TP
25,2026-04-07T09:42:12.011Z,0.000002,127.143,True,True,3,5,True,4x4,2,74.0,77.2,44.46,6.97,58.78,6.16,38.92,66.44,50.46,49.88,7.66,True,TP
