fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T07:36:22.068Z,0.000351,129.490,True,True,1,1,False,1d:15,2,65.6,84.4,True,FN
1,2026-03-04T07:36:23.005Z,0.000067,129.883,False,False,1,2,False,3x3,0,66.8,82.2,True,FN
2,2026-03-04T07:36:23.501Z,0.000012,125.237,False,False,1,3,False,1d:8,0,64.8,81.5,True,FN
3,2026-03-04T07:36:28.502Z,0.000013,132.823,False,False,1,4,False,4x4,1,60.7,85.5,False,TN
4,2026-03-04T07:36:33.503Z,0.000023,73.503,True,False,1,5,False,3x3,3,63.1,84.5,False,TN
5,2026-03-04T07:36:34.002Z,0.000027,72.095,True,False,0,5,False,1d:8,3,51.9,85.3,True,FN
6,2026-03-04T07:36:35.005Z,0.000018,74.145,False,False,0,5,False,3x3,1,56.3,84.2,False,TN
7,2026-03-04T07:36:40.005Z,0.000019,126.601,True,True,1,5,False,2x4,2,61.0,85.4,True,FN
8,2026-03-04T07:36:44.503Z,0.000022,70.405,False,False,1,5,False,1d:2,0,63.3,82.3,False,TN
9,2026-03-04T07:36:48.502Z,0.000031,71.323,False,False,1,5,False,1d:2,0,57.0,79.3,False,TN
10,2026-03-04T07:36:49.501Z,0.000085,129.140,False,False,1,5,False,3x3,0,51.6,83.1,True,FN
11,2026-03-04T07:36:49.502Z,0.000075,132.120,False,False,1,5,False,3x3,0,51.6,85.1,False,TN
12,2026-03-04T07:36:54.502Z,0.000148,72.520,False,False,0,5,False,3x3,2,46.8,85.5,False,TN
13,2026-03-04T07:36:54.503Z,0.000112,132.923,True,True,1,5,False,1d:2,1,42.8,82.1,True,FN
14,2026-03-04T07:36:56.004Z,0.000057,135.289,False,False,1,5,False,1d:8,0,39.0,81.8,True,FN
15,2026-03-04T07:36:59.005Z,0.000030,69.374,False,False,1,5,False,1d:2,0,38.0,77.4,False,TN
16,2026-03-04T07:37:03.502Z,0.000013,131.896,True,True,2,5,True,2x4,1,34.9,83.2,True,TP
17,2026-03-04T07:37:08.504Z,0.000021,72.676,True,False,2,5,True,4x4,2,38.0,85.2,False,FP
18,2026-03-04T07:37:09.503Z,0.000007,73.111,False,False,1,5,False,3x3,3,38.4,92.5,False,TN
19,2026-03-04T07:37:15.003Z,0.000029,130.952,True,True,2,5,True,2x4,1,38.8,90.5,True,TP
20,2026-03-04T07:37:16.505Z,0.000032,72.236,False,False,2,5,True,2x4,1,41.3,90.0,False,FP
21,2026-03-04T07:37:17.004Z,0.000010,73.903,False,False,1,5,False,3x3,1,42.1,87.8,False,TN
22,2026-03-04T07:37:22.505Z,0.000017,75.074,False,False,1,5,False,1d:15,3,37.0,82.9,False,TN
23,2026-03-04T07:37:22.506Z,0.000004,74.034,False,False,1,5,False,1d:8,1,36.9,85.5,False,TN
24,2026-03-04T07:37:24.500Z,0.000003,73.769,False,False,0,5,False,2x4,1,38.9,87.0,False,TN
25,2026-03-04T07:37:29.503Z,0.000048,69.440,False,False,0,5,False,1d:2,1,39.5,81.8,True,FN
26,2026-03-04T07:37:31.501Z,0.000033,71.557,False,False,0,5,False,3x3,3,41.0,77.5,False,TN
