fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T10:42:33.515Z,1.000294,72.626,False,False,0,1,False,1d:4,1,65.7,95.3,-39.76,-33.98,39.70,-39.76,-33.98,79.70,40.00,0.00,40.00,True,FN
1,2026-04-15T10:42:34.000Z,0.515623,72.626,False,False,0,2,False,1d:4,1,65.7,93.9,-39.76,-33.98,39.70,-35.53,-34.21,79.93,40.45,4.24,40.23,True,FN
2,2026-04-15T10:42:34.500Z,0.015297,72.626,False,False,0,3,False,1d:4,0,65.7,92.3,-39.76,-33.98,39.70,-31.08,-34.27,79.90,41.13,8.68,40.20,True,FN
3,2026-04-15T10:42:35.001Z,0.000315,70.531,False,False,0,4,False,1d:2,3,64.0,90.8,-36.23,-34.53,39.94,-27.73,-34.09,79.50,40.47,8.51,39.56,True,FN
4,2026-04-15T10:42:35.500Z,0.000051,73.660,True,False,0,5,False,2x2,2,61.2,90.2,-32.18,-33.72,39.74,-23.94,-33.89,80.07,41.16,8.24,40.33,True,FN
5,2026-04-15T10:42:39.503Z,0.000383,73.513,False,False,0,5,False,1d:8,1,57.9,88.3,-24.25,-34.25,39.82,-15.52,-33.97,79.97,41.09,8.73,40.15,True,FN
6,2026-04-15T10:42:40.502Z,0.000689,71.006,False,False,0,5,False,2x2,3,55.9,87.4,-20.89,-33.11,39.90,-11.70,-33.68,79.80,40.95,9.21,39.90,True,FN
7,2026-04-15T10:42:41.000Z,0.000695,71.481,False,False,0,5,False,2x4,2,53.4,88.0,7.94,-33.72,40.64,16.24,-33.32,79.80,40.03,8.31,39.16,True,FN
8,2026-04-15T10:42:41.001Z,0.000033,71.749,False,False,0,5,False,3x3,2,54.0,89.2,12.49,-34.00,40.01,20.08,-33.80,80.05,40.75,7.59,40.04,True,FN
9,2026-04-15T10:42:45.003Z,0.000160,126.029,False,False,0,5,False,1d:8,0,60.1,89.4,39.46,-21.07,40.20,31.68,-22.24,80.58,41.14,7.87,40.38,True,FN
10,2026-04-15T10:42:48.501Z,0.000592,125.314,True,True,1,5,False,3x3,2,48.6,83.1,16.32,-22.24,40.07,7.30,-21.16,80.08,41.03,9.08,40.01,True,FN
11,2026-04-15T10:42:48.502Z,0.000566,73.958,True,False,1,5,False,1d:15,1,45.9,82.4,8.76,-20.81,39.92,-0.06,-20.79,79.69,40.74,8.82,39.77,True,FN
12,2026-04-15T10:42:50.002Z,0.000106,134.094,True,True,2,5,True,1d:4,3,45.8,83.8,-3.82,-21.86,40.10,-10.82,-22.22,80.13,40.64,7.01,40.03,True,TP
13,2026-04-15T10:42:54.001Z,0.000889,72.891,False,False,2,5,True,4x4,1,51.4,89.0,-23.25,-21.75,40.36,-31.86,-22.93,79.93,40.51,8.69,39.57,True,TP
