fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T07:32:32.011Z,0.000460,72.504,True,False,0,1,False,2x2,1,59.3,95.5,-28.37,-33.57,39.83,-38.92,-34.55,80.08,41.62,10.60,40.25,True,FN
1,2026-04-15T07:32:32.513Z,0.000018,130.170,False,False,0,2,False,2x2,1,57.8,94.0,-23.42,-34.33,40.14,-36.13,-34.13,79.75,41.60,12.71,39.61,True,FN
2,2026-04-15T07:32:37.500Z,0.000281,74.564,False,False,0,3,False,4x4,3,52.3,88.8,-3.82,-33.62,39.84,-16.29,-34.43,80.18,42.23,12.50,40.34,True,FN
3,2026-04-15T07:32:37.511Z,0.000033,71.982,False,False,0,4,False,3x3,2,55.2,86.7,15.70,-34.36,40.21,2.96,-33.15,80.10,41.89,12.80,39.89,True,FN
4,2026-04-15T07:32:40.513Z,0.000020,128.603,False,False,0,5,False,3x3,1,60.6,92.1,39.56,-22.09,40.32,28.98,-34.26,80.44,43.24,16.13,40.12,True,FN
5,2026-04-15T07:32:45.502Z,0.000196,133.390,False,False,0,5,False,4x4,0,53.7,92.4,28.22,-22.57,39.67,40.86,-21.27,80.12,42.40,12.71,40.45,True,FN
6,2026-04-15T07:32:47.002Z,0.000680,72.118,False,False,0,5,False,1d:8,0,45.6,84.6,3.96,-20.86,40.38,16.35,-22.17,79.98,41.51,12.46,39.60,True,FN
7,2026-04-15T07:32:47.013Z,0.000156,73.976,True,False,0,5,False,2x4,2,47.6,83.0,-13.04,-21.91,40.20,0.07,-22.51,79.88,41.79,13.12,39.68,True,FN
8,2026-04-15T07:32:48.014Z,0.000004,74.035,False,False,0,5,False,2x4,0,49.8,83.2,-19.91,-21.96,40.03,-7.17,-22.50,79.83,41.79,12.75,39.80,True,FN
9,2026-04-15T07:32:53.002Z,0.000316,73.246,False,False,0,5,False,3x3,2,55.5,84.8,-32.13,-21.47,39.87,-19.34,-21.09,79.83,41.96,12.80,39.96,True,FN
10,2026-04-15T07:32:53.014Z,0.000187,130.858,False,False,0,5,False,3x3,1,45.3,86.9,-19.74,-9.73,39.62,-32.24,-10.23,80.03,42.30,12.51,40.41,True,FN
11,2026-04-15T07:32:55.514Z,0.000028,137.618,True,True,1,5,False,1d:4,1,41.4,81.7,-0.19,-10.60,40.06,-12.73,-11.29,79.92,41.79,12.56,39.86,True,FN
12,2026-04-15T07:33:00.503Z,0.000039,129.348,True,True,2,5,True,3x3,1,49.8,82.1,27.57,-9.04,40.45,16.01,-9.38,79.98,41.19,11.56,39.53,True,TP
13,2026-04-15T07:33:04.003Z,0.000103,129.911,True,True,3,5,True,2x4,2,42.9,84.8,15.63,1.94,39.87,27.92,2.82,80.04,42.02,12.32,40.17,True,TP
14,2026-04-15T07:33:05.243Z,0.000019,132.519,True,True,4,5,True,1d:2,1,40.5,81.8,3.54,0.93,40.33,15.59,1.77,80.31,41.76,12.08,39.98,True,TP
15,2026-04-15T07:33:10.001Z,0.000057,128.501,True,True,5,5,True,3x3,3,42.1,80.5,-12.14,2.21,40.29,0.46,2.64,80.45,42.09,12.61,40.16,True,TP
16,2026-04-15T07:33:11.011Z,0.000001,133.438,False,False,4,5,True,1d:8,0,55.7,86.7,-35.67,13.98,40.40,-32.66,2.26,80.23,41.63,12.10,39.83,True,TP
17,2026-04-15T07:33:14.518Z,0.000000,128.584,True,True,4,5,True,2x2,3,43.0,83.9,-8.96,14.38,39.47,-20.16,14.49,80.17,42.21,11.20,40.70,True,TP
18,2026-04-15T07:33:19.503Z,0.000009,130.477,True,True,4,5,True,1d:15,2,43.1,80.9,8.30,13.58,40.09,-3.74,13.93,79.56,41.27,12.05,39.47,True,TP
19,2026-04-15T07:33:21.502Z,0.000029,127.943,True,True,4,5,True,1d:8,3,48.1,82.2,23.41,13.05,39.97,12.23,13.84,80.11,41.68,11.21,40.14,True,TP
20,2026-04-15T07:33:23.503Z,0.000108,133.612,False,False,3,5,True,1d:2,0,62.1,86.1,39.30,26.33,40.20,28.21,14.67,80.04,42.97,16.09,39.84,True,TP
21,2026-04-15T07:33:23.514Z,0.000088,124.800,True,True,4,5,True,1d:8,2,50.1,88.7,16.33,25.62,39.87,28.08,26.61,79.87,41.70,11.79,40.00,True,TP
22,2026-04-15T07:33:24.514Z,0.000017,130.820,True,True,4,5,True,2x2,2,48.4,86.3,7.57,26.34,39.84,20.38,25.30,79.91,42.08,12.85,40.07,True,TP
23,2026-04-15T07:33:26.515Z,0.000011,75.734,False,False,3,5,True,4x4,0,48.7,84.4,-8.06,27.20,39.57,4.52,26.23,80.09,42.44,12.62,40.52,True,TP
24,2026-04-15T07:33:28.013Z,0.000002,128.585,True,True,3,5,True,3x3,2,52.3,84.6,-20.17,26.51,40.29,-8.11,25.11,80.36,41.87,12.14,40.07,True,TP
