fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T08:36:37.355Z,0.241855,129.450,True,True,1,1,False,1d:4,1,64.3,87.4,True,FN
1,2026-03-04T08:36:38.114Z,0.004091,127.065,True,True,2,2,True,2x2,1,67.8,89.9,True,TP
2,2026-03-04T08:36:38.612Z,0.000293,130.167,True,True,3,3,True,2x4,3,68.3,86.6,True,TP
3,2026-03-04T08:36:43.505Z,0.002079,126.370,True,True,4,4,True,2x4,2,67.8,82.9,True,TP
4,2026-03-04T08:36:43.613Z,0.000005,72.092,False,False,4,5,True,4x4,1,69.9,86.0,False,FP
5,2026-03-04T08:36:48.501Z,0.000027,70.464,False,False,3,5,True,1d:2,0,67.7,86.6,False,FP
6,2026-03-04T08:36:49.005Z,0.000039,73.833,False,False,2,5,True,4x4,0,69.3,80.8,True,TP
7,2026-03-04T08:36:51.001Z,0.001228,66.837,False,False,1,5,False,1d:2,1,75.2,89.8,False,TN
8,2026-03-04T08:36:51.604Z,0.000777,73.501,False,False,0,5,False,2x4,3,74.2,81.5,False,TN
9,2026-03-04T08:36:55.109Z,0.000007,127.288,True,True,1,5,False,3x3,1,70.9,82.2,True,FN
10,2026-03-04T08:37:00.609Z,0.000021,72.160,False,False,1,5,False,4x4,2,70.9,79.8,False,TN
11,2026-03-04T08:37:01.605Z,0.000001,128.500,True,True,2,5,True,1d:8,1,73.0,76.9,True,TP
12,2026-03-04T08:37:06.501Z,0.000061,138.568,False,False,2,5,True,2x2,1,74.8,73.9,True,TP
13,2026-03-04T08:37:07.108Z,0.000018,73.616,False,False,2,5,True,3x3,3,73.7,70.7,False,FP
14,2026-03-04T08:37:08.614Z,0.000001,73.986,False,False,1,5,False,4x4,1,72.5,67.9,False,TN
15,2026-03-04T08:37:09.615Z,0.000000,128.900,False,False,1,5,False,2x4,1,73.4,70.4,True,FN
