fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T08:30:23.227Z,0.044317,72.862,True,False,0,1,False,1d:8,1,65.0,87.4,True,FN
1,2026-03-04T08:30:24.017Z,0.000021,131.719,True,True,1,2,False,4x4,1,66.8,89.9,True,FN
2,2026-03-04T08:30:25.513Z,0.000019,132.331,True,True,2,3,True,2x2,2,68.5,82.9,True,TP
3,2026-03-04T08:30:30.501Z,0.000026,72.818,False,False,2,4,True,1d:4,0,71.8,86.2,False,FP
4,2026-03-04T08:30:31.513Z,0.000020,126.873,True,True,3,5,True,2x2,2,65.8,87.1,True,TP
5,2026-03-04T08:30:36.013Z,0.000006,74.191,False,False,3,5,True,2x2,1,73.7,88.3,False,FP
6,2026-03-04T08:30:41.001Z,0.000016,70.576,True,False,2,5,True,1d:4,3,73.2,95.8,False,FP
7,2026-03-04T08:30:44.517Z,0.000033,70.302,False,False,1,5,False,1d:2,3,72.4,91.5,False,TN
8,2026-03-04T08:30:45.515Z,0.000007,73.032,False,False,1,5,False,4x4,2,70.7,98.3,False,TN
9,2026-03-04T08:30:51.001Z,0.000246,124.699,False,False,0,5,False,2x4,0,75.4,97.2,True,FN
10,2026-03-04T08:30:51.012Z,0.000001,72.492,False,False,0,5,False,4x4,1,72.5,90.6,False,TN
11,2026-03-04T08:30:56.002Z,0.000012,72.357,False,False,0,5,False,4x4,3,74.3,91.0,False,TN
12,2026-03-04T08:30:57.003Z,0.000021,72.857,False,False,0,5,False,1d:4,3,72.3,93.4,False,TN
13,2026-03-04T08:30:59.512Z,0.000023,124.439,True,True,1,5,False,3x3,1,76.0,91.0,True,FN
14,2026-03-04T08:31:00.014Z,0.000017,71.264,False,False,1,5,False,2x4,2,87.1,81.6,False,TN
15,2026-03-04T08:31:05.013Z,0.000009,129.136,True,True,2,5,True,2x4,2,76.6,84.5,True,TP
16,2026-03-04T08:31:10.015Z,0.000019,73.147,False,False,2,5,True,1d:8,0,72.2,81.2,False,FP
17,2026-03-04T08:31:12.512Z,0.000012,131.206,True,True,3,5,True,2x2,3,76.6,81.2,True,TP
18,2026-03-04T08:31:13.013Z,0.000010,132.062,False,False,2,5,True,1d:2,2,76.7,80.0,True,TP
19,2026-03-04T08:31:18.504Z,0.000014,72.334,True,False,2,5,True,1d:4,3,75.3,80.1,False,FP
20,2026-03-04T08:31:20.503Z,0.000408,73.195,True,False,1,5,False,4x4,3,78.8,80.8,False,TN
21,2026-03-04T08:31:22.504Z,0.000698,132.698,True,True,2,5,True,1d:15,2,71.7,78.7,True,TP
22,2026-03-04T08:31:22.517Z,0.000016,74.303,False,False,1,5,False,4x4,2,71.5,76.6,False,TN
23,2026-03-04T08:31:26.514Z,0.000015,72.155,False,False,1,5,False,3x3,3,69.3,76.2,False,TN
24,2026-03-04T08:31:28.011Z,0.000003,132.187,True,True,2,5,True,4x4,3,66.2,76.4,True,TP
25,2026-03-04T08:31:33.501Z,0.000012,73.655,False,False,2,5,True,3x3,1,69.2,77.8,True,TP
26,2026-03-04T08:31:35.501Z,0.000015,73.084,False,False,1,5,False,3x3,2,67.0,81.3,False,TN
27,2026-03-04T08:31:36.012Z,0.000006,136.684,True,True,2,5,True,3x3,2,70.6,83.2,True,TP
28,2026-03-04T08:31:40.011Z,0.000002,72.927,False,False,2,5,True,1d:2,1,69.1,82.7,False,FP
29,2026-03-04T08:31:45.001Z,0.000007,131.346,False,False,1,5,False,1d:15,1,69.8,74.2,True,FN
30,2026-03-04T08:31:49.003Z,0.000028,74.322,False,False,1,5,False,4x4,0,67.3,63.7,False,TN
31,2026-03-04T08:31:52.002Z,0.000028,72.311,False,False,1,5,False,1d:2,1,67.6,64.6,False,TN
32,2026-03-04T08:31:53.501Z,0.000090,72.429,False,False,0,5,False,3x3,3,67.5,60.2,False,TN
33,2026-03-04T08:31:54.503Z,0.000215,132.850,False,False,0,5,False,2x2,0,66.9,62.8,False,TN
34,2026-03-04T08:31:54.516Z,0.000020,72.226,False,False,0,5,False,1d:4,3,66.3,62.4,False,TN
35,2026-03-04T08:32:00.001Z,0.000035,71.566,False,False,0,5,False,1d:4,2,64.6,59.3,False,TN
36,2026-03-04T08:32:01.015Z,0.000025,124.599,False,False,0,5,False,1d:2,2,60.8,60.6,True,FN
37,2026-03-04T08:32:02.015Z,0.000001,128.014,True,True,1,5,False,2x2,1,62.2,58.9,True,FN
38,2026-03-04T08:32:07.513Z,0.000015,77.304,False,False,1,5,False,4x4,3,61.8,53.8,False,TN
39,2026-03-04T08:32:09.014Z,0.000003,133.700,True,True,2,5,True,1d:15,3,71.3,61.5,True,TP
40,2026-03-04T08:32:14.001Z,0.000041,74.016,False,False,2,5,True,1d:15,0,70.6,68.2,False,FP
41,2026-03-04T08:32:15.014Z,0.000030,72.914,False,False,2,5,True,1d:8,3,77.5,70.9,False,FP
42,2026-03-04T08:32:15.512Z,0.000026,136.247,True,True,2,5,True,4x4,3,79.3,69.8,True,TP
43,2026-03-04T08:32:20.513Z,0.000026,72.775,False,False,2,5,True,2x4,2,83.9,76.9,False,FP
44,2026-03-04T08:32:22.513Z,0.000017,73.027,False,False,1,5,False,1d:15,2,87.1,81.2,False,TN
45,2026-03-04T08:32:28.515Z,0.000320,71.911,False,False,1,5,False,2x2,1,81.2,72.7,False,TN
46,2026-03-04T08:32:31.015Z,0.000020,73.895,False,False,1,5,False,4x4,1,83.9,76.3,False,TN
47,2026-03-04T08:32:31.511Z,0.000012,129.516,True,True,1,5,False,3x3,2,84.2,73.3,True,FN
48,2026-03-04T08:32:35.016Z,0.000001,76.186,False,False,1,5,False,2x4,1,88.2,66.5,False,TN
49,2026-03-04T08:32:40.001Z,0.000032,129.863,False,False,1,5,False,2x2,3,88.2,71.4,False,TN
50,2026-03-04T08:32:42.503Z,0.000700,70.264,True,False,1,5,False,2x4,2,83.8,81.8,True,FN
51,2026-03-04T08:32:42.515Z,0.000585,72.777,False,False,1,5,False,2x2,0,82.8,76.6,False,TN
52,2026-03-04T08:32:43.515Z,0.000476,72.287,False,False,0,5,False,2x2,3,87.2,76.0,False,TN
53,2026-03-04T08:32:47.012Z,0.000038,76.424,False,False,0,5,False,1d:15,0,86.8,77.4,False,TN
54,2026-03-04T08:32:47.516Z,0.000001,131.564,False,False,0,5,False,1d:8,1,87.6,77.2,True,FN
55,2026-03-04T08:32:52.519Z,0.000009,73.390,True,False,0,5,False,4x4,2,89.7,80.1,True,FN
56,2026-03-04T08:32:54.519Z,0.000003,71.449,False,False,0,5,False,1d:8,0,93.1,74.8,False,TN
57,2026-03-04T08:32:59.514Z,0.000085,73.136,False,False,0,5,False,4x4,2,95.3,74.7,False,TN
58,2026-03-04T08:33:00.013Z,0.000333,73.894,True,False,0,5,False,3x3,1,97.5,75.2,True,FN
59,2026-03-04T08:33:01.013Z,0.000062,74.075,False,False,0,5,False,4x4,0,92.8,76.4,False,TN
60,2026-03-04T08:33:02.019Z,0.000022,73.528,False,False,0,5,False,2x4,1,95.2,76.3,False,TN
61,2026-03-04T08:33:03.518Z,0.000019,138.973,True,True,1,5,False,4x4,2,96.1,73.2,True,FN
62,2026-03-04T08:33:08.501Z,0.000066,127.779,True,True,2,5,True,3x3,3,96.6,79.0,True,TP
63,2026-03-04T08:33:08.511Z,0.000051,72.334,False,False,2,5,True,2x4,1,96.4,80.4,False,FP
64,2026-03-04T08:33:12.015Z,0.000022,74.040,False,False,2,5,True,4x4,0,94.8,81.7,True,TP
65,2026-03-04T08:33:17.001Z,0.000079,75.274,False,False,2,5,True,4x4,2,96.2,79.4,False,FP
66,2026-03-04T08:33:18.518Z,0.000000,73.570,False,False,1,5,False,3x3,1,90.1,81.8,False,TN
67,2026-03-04T08:33:23.507Z,0.000004,75.872,True,False,0,5,False,1d:15,1,90.5,83.3,True,FN
