fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T07:45:42.501Z,0.394776,123.516,True,True,1,1,False,1d:4,2,65.9,84.4,True,FN
1,2026-03-04T07:45:42.503Z,0.103794,129.883,True,True,2,2,True,3x3,2,66.8,84.4,True,TP
2,2026-03-04T07:45:43.113Z,0.000072,125.237,False,False,2,3,True,1d:8,0,64.8,82.2,True,TP
3,2026-03-04T07:45:45.105Z,0.000046,73.402,False,False,2,4,True,1d:8,0,58.0,84.6,False,FP
4,2026-03-04T07:45:47.612Z,0.000007,71.052,False,False,2,5,True,2x4,1,59.3,89.6,False,FP
5,2026-03-04T07:45:52.503Z,0.000021,73.503,False,False,1,5,False,3x3,1,63.1,85.5,False,TN
6,2026-03-04T07:45:53.504Z,0.000145,120.826,False,False,0,5,False,2x2,0,57.8,84.2,True,FN
7,2026-03-04T07:45:55.508Z,0.000585,129.703,False,False,0,5,False,2x4,1,52.1,85.8,True,FN
8,2026-03-04T07:45:56.502Z,0.001680,72.739,False,False,0,5,False,3x3,1,55.8,84.2,False,TN
9,2026-03-04T07:45:56.610Z,0.000039,72.224,False,False,0,5,False,2x4,0,58.8,89.5,False,TN
10,2026-03-04T07:45:57.614Z,0.000007,70.484,False,False,0,5,False,2x4,1,59.1,85.4,False,TN
11,2026-03-04T07:46:02.603Z,0.000092,129.352,True,True,1,5,False,3x3,3,61.0,83.1,True,FN
12,2026-03-04T07:46:03.609Z,0.000142,131.765,True,True,2,5,True,3x3,2,63.6,85.4,True,TP
13,2026-03-04T07:46:04.103Z,0.000043,73.350,False,False,2,5,True,2x2,3,60.2,81.6,False,FP
14,2026-03-04T07:46:04.607Z,0.000014,130.951,False,False,2,5,True,2x4,3,57.5,79.5,False,FP
15,2026-03-04T07:46:08.103Z,0.000000,130.557,False,False,2,5,True,4x4,0,53.4,83.1,True,TP
16,2026-03-04T07:46:13.104Z,0.000473,73.816,False,False,1,5,False,3x3,3,52.8,85.3,False,TN
17,2026-03-04T07:46:13.613Z,0.000011,73.483,False,False,0,5,False,1d:15,2,46.0,84.3,False,TN
18,2026-03-04T07:46:18.613Z,0.000045,71.631,False,False,0,5,False,4x4,0,38.1,89.8,False,TN
19,2026-03-04T07:46:19.118Z,0.000017,72.891,False,False,0,5,False,3x3,3,37.5,83.8,False,TN
20,2026-03-04T07:46:24.011Z,0.000096,72.213,False,False,0,5,False,1d:8,2,34.0,78.3,False,TN
21,2026-03-04T07:46:24.115Z,0.000052,128.819,False,False,0,5,False,2x2,0,35.0,69.3,True,FN
22,2026-03-04T07:46:29.510Z,0.000176,71.799,False,False,0,5,False,3x3,0,38.3,61.4,False,TN
