fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T07:48:51.641Z,0.134292,130.851,True,True,1,1,False,1d:4,2,63.3,84.4,True,FN
1,2026-03-04T07:48:52.644Z,0.003629,73.570,False,False,1,2,False,3x3,0,60.8,82.2,True,FN
2,2026-03-04T07:48:53.647Z,0.000048,73.402,False,False,1,3,False,1d:8,0,58.0,81.5,False,TN
3,2026-03-04T07:48:56.664Z,0.000025,73.503,False,False,1,4,False,3x3,2,63.1,88.1,False,TN
4,2026-03-04T07:49:01.002Z,0.000322,72.095,True,False,1,5,False,1d:8,3,51.9,86.2,True,FN
5,2026-03-04T07:49:02.693Z,0.000054,73.454,False,False,0,5,False,4x4,2,54.1,84.9,False,TN
6,2026-03-04T07:49:05.713Z,0.000015,73.474,False,False,0,5,False,1d:15,2,57.0,85.5,False,TN
7,2026-03-04T07:49:10.506Z,0.000058,129.352,False,False,0,5,False,3x3,0,61.0,90.7,True,FN
8,2026-03-04T07:49:10.738Z,0.000020,70.405,False,False,0,5,False,1d:2,1,63.3,88.8,False,TN
9,2026-03-04T07:49:15.502Z,0.000027,73.427,False,False,0,5,False,2x4,0,57.7,86.7,False,TN
10,2026-03-04T07:49:16.006Z,0.000030,73.350,False,False,0,5,False,2x2,0,60.2,83.1,False,TN
11,2026-03-04T07:49:17.002Z,0.000042,129.140,False,False,0,5,False,3x3,0,51.6,83.8,True,FN
12,2026-03-04T07:49:19.821Z,0.000029,75.357,False,False,0,5,False,2x2,1,52.6,88.4,False,TN
13,2026-03-04T07:49:22.842Z,0.000013,132.923,True,True,1,5,False,1d:2,2,42.8,90.3,True,FN
14,2026-03-04T07:49:27.003Z,0.000029,69.374,False,False,1,5,False,1d:2,3,38.0,85.4,False,TN
15,2026-03-04T07:49:31.011Z,0.000170,75.290,False,False,1,5,False,2x4,2,35.4,80.0,False,TN
16,2026-03-04T07:49:32.003Z,0.000281,70.646,False,False,1,5,False,1d:8,3,35.5,74.6,False,TN
17,2026-03-04T07:49:34.001Z,0.000856,72.676,False,False,1,5,False,4x4,1,38.0,76.7,False,TN
18,2026-03-04T07:49:34.926Z,0.000020,70.974,False,False,0,5,False,1d:8,1,40.0,80.2,False,TN
19,2026-03-04T07:49:39.962Z,0.000039,73.633,False,False,0,5,False,2x2,0,37.0,76.8,False,TN
20,2026-03-04T07:49:42.501Z,0.000039,130.744,False,False,0,5,False,1d:8,0,37.9,80.3,False,TN
21,2026-03-04T07:49:44.993Z,0.000014,73.903,False,False,0,5,False,3x3,2,42.1,77.1,False,TN
22,2026-03-04T07:49:49.507Z,0.000153,134.849,True,True,1,5,False,2x2,3,41.2,74.1,True,FN
23,2026-03-04T07:49:50.019Z,0.000028,74.034,False,False,1,5,False,1d:8,3,36.9,75.7,False,TN
24,2026-03-04T07:49:54.501Z,0.001076,72.843,False,False,1,5,False,1d:8,2,38.2,76.1,False,TN
25,2026-03-04T07:49:55.043Z,0.000000,127.471,True,True,2,5,True,2x2,1,36.9,72.8,True,TP
26,2026-03-04T07:49:59.005Z,0.000019,74.452,False,False,2,5,True,4x4,3,37.8,71.4,False,FP
27,2026-03-04T07:50:02.009Z,0.000677,74.843,True,False,1,5,False,2x4,2,44.0,77.6,False,TN
28,2026-03-04T07:50:02.096Z,0.000453,71.647,False,False,1,5,False,1d:15,3,41.6,78.5,False,TN
29,2026-03-04T07:50:02.097Z,0.000040,75.333,False,False,1,5,False,4x4,0,40.5,81.0,True,FN
30,2026-03-04T07:50:03.101Z,0.000013,133.841,True,True,1,5,False,2x2,3,41.0,81.7,True,FN
31,2026-03-04T07:50:07.510Z,0.000617,71.073,True,False,1,5,False,4x4,3,45.0,88.3,False,TN
32,2026-03-04T07:50:08.508Z,0.000001,126.855,False,False,1,5,False,1d:4,2,48.9,82.5,False,TN
33,2026-03-04T07:50:13.010Z,0.000029,72.322,False,False,1,5,False,1d:4,2,51.0,80.1,False,TN
34,2026-03-04T07:50:13.541Z,0.000022,71.930,True,False,1,5,False,1d:4,3,56.1,74.3,False,TN
35,2026-03-04T07:50:18.001Z,0.000057,74.275,False,False,0,5,False,1d:2,1,48.3,70.4,False,TN
36,2026-03-04T07:50:19.576Z,0.000001,132.036,True,True,1,5,False,2x4,3,54.8,79.8,True,FN
37,2026-03-04T07:50:24.008Z,0.000041,132.970,True,True,2,5,True,1d:15,2,57.3,81.1,True,TP
38,2026-03-04T07:50:24.502Z,0.001128,71.958,False,False,2,5,True,3x3,2,52.6,81.1,False,FP
39,2026-03-04T07:50:24.607Z,0.000663,72.173,False,False,2,5,True,4x4,2,47.7,78.5,False,FP
40,2026-03-04T07:50:25.615Z,0.000645,73.331,False,False,2,5,True,2x4,3,51.2,82.0,False,FP
41,2026-03-04T07:50:25.616Z,0.000080,73.841,False,False,1,5,False,1d:8,3,50.1,81.6,False,TN
42,2026-03-04T07:50:26.623Z,0.000053,126.807,False,False,0,5,False,1d:2,0,51.8,80.7,True,FN
43,2026-03-04T07:50:27.625Z,0.000036,128.825,False,False,0,5,False,1d:15,0,52.0,83.7,True,FN
44,2026-03-04T07:50:30.650Z,0.000031,72.043,False,False,0,5,False,4x4,3,53.9,84.1,False,TN
45,2026-03-04T07:50:32.665Z,0.000021,73.088,False,False,0,5,False,3x3,3,53.5,82.8,False,TN
46,2026-03-04T07:50:33.667Z,0.000017,74.108,False,False,0,5,False,1d:15,3,51.9,86.1,False,TN
47,2026-03-04T07:50:37.505Z,0.000042,71.483,False,False,0,5,False,2x2,0,62.7,90.6,True,FN
48,2026-03-04T07:50:37.692Z,0.000009,69.997,False,False,0,5,False,1d:2,0,59.1,91.0,False,TN
49,2026-03-04T07:50:41.507Z,0.000039,71.870,False,False,0,5,False,1d:4,0,61.1,86.0,False,TN
50,2026-03-04T07:50:42.508Z,0.000075,71.085,False,False,0,5,False,3x3,0,66.2,95.4,False,TN
51,2026-03-04T07:50:45.009Z,0.000509,127.635,True,True,1,5,False,1d:4,2,61.8,92.6,True,FN
52,2026-03-04T07:50:47.735Z,0.000046,73.841,True,False,1,5,False,3x3,3,66.0,96.7,False,TN
53,2026-03-04T07:50:52.762Z,0.000199,131.760,True,True,2,5,True,4x4,2,67.9,87.9,True,TP
54,2026-03-04T07:50:56.007Z,0.000299,73.439,True,False,2,5,True,3x3,3,66.5,86.8,False,FP
55,2026-03-04T07:50:57.793Z,0.000025,70.391,False,False,2,5,True,1d:8,3,66.1,86.3,False,FP
56,2026-03-04T07:50:57.796Z,0.000024,74.190,False,False,1,5,False,1d:4,2,63.5,87.6,False,TN
57,2026-03-04T07:51:02.501Z,0.000028,132.593,True,True,2,5,True,2x4,1,63.1,88.8,True,TP
58,2026-03-04T07:51:03.007Z,0.000108,70.432,False,False,1,5,False,1d:2,3,64.3,90.5,False,TN
59,2026-03-04T07:51:03.839Z,0.000103,73.600,False,False,1,5,False,2x2,1,67.9,89.7,False,TN
60,2026-03-04T07:51:05.841Z,0.000066,71.909,False,False,1,5,False,3x3,1,69.0,97.4,False,TN
61,2026-03-04T07:51:08.005Z,0.000023,125.077,True,True,2,5,True,2x4,3,72.0,103.9,True,TP
62,2026-03-04T07:51:12.504Z,0.000024,72.890,False,False,1,5,False,3x3,2,65.1,101.0,False,TN
63,2026-03-04T07:51:13.027Z,0.000019,71.396,False,False,1,5,False,1d:4,2,65.7,103.4,False,TN
64,2026-03-04T07:51:17.501Z,0.000036,73.037,False,False,1,5,False,4x4,2,66.8,98.8,False,TN
65,2026-03-04T07:51:19.059Z,0.000009,73.446,False,False,1,5,False,4x4,1,71.3,108.9,False,TN
66,2026-03-04T07:51:20.068Z,0.000002,72.494,False,False,0,5,False,4x4,0,72.7,110.0,False,TN
67,2026-03-04T07:51:24.003Z,0.000010,71.707,False,False,0,5,False,2x2,1,74.4,108.8,False,TN
68,2026-03-04T07:51:24.503Z,0.000031,128.826,True,True,1,5,False,2x4,2,59.1,105.9,True,FN
69,2026-03-04T07:51:28.011Z,0.000041,73.194,False,False,1,5,False,3x3,0,60.7,111.6,False,TN
70,2026-03-04T07:51:30.001Z,0.000483,73.847,False,False,1,5,False,2x4,3,60.6,109.0,False,TN
71,2026-03-04T07:51:32.114Z,0.000000,127.937,True,True,2,5,True,4x4,2,64.6,108.9,True,TP
72,2026-03-04T07:51:36.507Z,0.000029,74.600,False,False,2,5,True,1d:4,3,60.9,101.1,False,FP
73,2026-03-04T07:51:39.008Z,0.000338,71.149,False,False,1,5,False,1d:4,0,64.1,99.4,False,TN
74,2026-03-04T07:51:39.501Z,0.001595,74.282,False,False,1,5,False,2x2,3,70.4,102.0,False,TN
75,2026-03-04T07:51:41.156Z,0.000636,70.147,True,False,1,5,False,1d:2,2,71.9,108.3,True,FN
76,2026-03-04T07:51:41.156Z,0.000008,74.152,False,False,0,5,False,1d:8,1,72.9,107.2,False,TN
77,2026-03-04T07:51:45.508Z,0.000030,74.058,False,False,0,5,False,3x3,0,62.0,109.9,False,TN
78,2026-03-04T07:51:46.187Z,0.000006,131.246,True,True,1,5,False,3x3,2,61.6,106.1,True,FN
