fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T04:52:42.994Z,0.000314,71.314,False,False,0,1,False,2x2,1,66.7,96.3,-40.90,-34.12,40.20,-40.90,-34.12,80.20,40.00,0.00,40.00,True,FN
1,2026-04-15T04:52:43.000Z,0.000022,72.541,False,False,0,2,False,3x3,1,63.4,93.9,-36.48,-33.43,39.65,-36.10,-33.52,79.91,40.26,0.39,40.26,True,FN
2,2026-04-15T04:52:44.000Z,0.000006,129.523,False,False,0,3,False,2x2,2,59.7,91.5,-27.35,-34.49,40.27,-28.55,-34.51,79.81,39.56,1.20,39.54,True,FN
3,2026-04-15T04:52:48.002Z,0.000006,72.304,False,False,0,4,False,1d:8,1,52.1,87.0,4.15,-33.21,39.89,4.14,-33.40,80.26,40.37,0.19,40.37,True,FN
4,2026-04-15T04:52:49.003Z,0.000001,72.388,False,False,0,5,False,2x4,0,53.9,87.2,12.41,-33.57,40.32,11.94,-33.18,79.79,39.47,0.61,39.47,True,FN
5,2026-04-15T04:52:54.001Z,0.000012,73.033,False,False,0,5,False,1d:4,2,54.5,88.0,15.77,-33.72,39.85,15.33,-33.64,79.87,40.02,0.45,40.02,True,FN
6,2026-04-15T04:52:54.501Z,0.000034,132.280,True,True,1,5,False,1d:15,2,60.7,92.3,39.64,-22.47,40.17,40.38,-21.62,80.18,40.03,1.13,40.01,True,FN
7,2026-04-15T04:52:55.001Z,0.000023,129.950,True,True,2,5,True,2x2,2,50.6,85.4,20.40,-22.33,40.55,19.77,-21.94,80.11,39.57,0.74,39.56,True,TP
8,2026-04-15T04:52:55.503Z,0.000004,128.523,True,True,3,5,True,4x4,1,48.0,84.1,15.11,-21.34,40.27,16.01,-22.11,79.59,39.34,1.18,39.32,True,TP
9,2026-04-15T04:53:00.503Z,0.000020,70.726,False,False,3,5,True,2x4,1,50.6,85.2,-20.71,-23.07,39.99,-19.65,-21.98,79.97,40.01,1.52,39.98,True,TP
10,2026-04-15T04:53:00.503Z,0.000018,72.833,False,False,3,5,True,1d:8,0,52.0,86.7,-24.14,-22.15,40.34,-24.22,-22.74,80.06,39.72,0.60,39.72,True,TP
11,2026-04-15T04:53:05.504Z,0.000026,72.351,False,False,2,5,True,4x4,3,53.9,87.4,-28.14,-22.99,39.87,-27.98,-22.48,79.68,39.81,0.53,39.81,True,TP
12,2026-04-15T04:53:06.003Z,0.000030,72.839,True,False,1,5,False,4x4,1,47.9,84.2,-24.35,-10.01,40.05,-24.70,-9.63,79.96,39.91,0.52,39.91,True,FN
13,2026-04-15T04:53:07.002Z,0.000006,125.175,False,False,0,5,False,3x3,0,41.0,81.0,-3.90,-9.95,39.61,-3.91,-10.62,80.21,40.61,0.67,40.60,True,FN
14,2026-04-15T04:53:12.002Z,0.000036,124.686,True,True,1,5,False,2x2,2,41.8,81.1,8.38,-10.07,39.69,8.84,-9.68,80.05,40.36,0.60,40.36,True,FN
15,2026-04-15T04:53:12.003Z,0.000011,126.734,True,True,2,5,True,2x4,3,55.0,88.6,36.08,-9.57,40.35,37.18,-9.88,79.81,39.48,1.14,39.46,True,TP
16,2026-04-15T04:53:14.002Z,0.000000,132.618,False,False,2,5,True,4x4,1,48.6,84.7,27.32,1.73,40.22,27.67,2.22,79.98,39.76,0.60,39.76,True,TP
17,2026-04-15T04:53:19.002Z,0.000002,130.725,True,True,3,5,True,2x4,2,42.8,81.2,16.01,2.37,39.66,15.97,1.79,79.60,39.94,0.58,39.94,True,TP
18,2026-04-15T04:53:20.502Z,0.000018,131.414,True,True,4,5,True,4x4,3,43.5,81.4,-15.72,1.20,40.49,-15.43,1.84,79.90,39.42,0.70,39.41,True,TP
19,2026-04-15T04:53:20.503Z,0.000008,125.152,False,False,3,5,True,2x4,2,46.8,83.3,-24.07,1.62,40.07,-23.86,1.19,79.78,39.71,0.48,39.71,True,TP
20,2026-04-15T04:53:25.504Z,0.000031,129.382,False,False,2,5,True,4x4,0,49.1,84.8,-24.83,14.21,39.87,-23.20,14.01,80.38,40.54,1.64,40.51,True,TP
21,2026-04-15T04:53:26.505Z,0.000019,73.213,True,False,2,5,True,4x4,2,43.3,81.7,-8.10,13.81,40.19,-7.41,13.50,80.25,40.07,0.76,40.06,True,TP
22,2026-04-15T04:53:31.504Z,0.000502,131.193,True,True,2,5,True,1d:4,1,42.5,81.2,-0.17,14.66,39.94,-0.71,14.68,79.82,39.88,0.54,39.88,True,TP
23,2026-04-15T04:53:31.504Z,0.000014,129.965,True,True,2,5,True,1d:4,2,52.9,87.2,32.23,13.10,39.89,32.33,14.35,79.68,39.81,1.25,39.79,True,TP
24,2026-04-15T04:53:36.504Z,0.000232,72.134,True,False,2,5,True,3x3,2,52.8,87.5,22.84,26.35,39.60,24.99,25.50,79.83,40.30,2.31,40.23,True,TP
25,2026-04-15T04:53:37.004Z,0.000051,129.043,True,True,3,5,True,1d:8,3,47.6,84.0,3.67,25.29,40.11,3.82,25.48,79.92,39.81,0.24,39.81,True,TP
26,2026-04-15T04:53:38.005Z,0.000044,133.327,True,True,4,5,True,3x3,3,47.7,84.0,-5.98,25.81,39.68,-4.48,25.65,79.81,40.16,1.51,40.13,True,TP
27,2026-04-15T04:53:40.003Z,0.000040,130.408,True,True,4,5,True,2x4,3,51.5,87.1,-19.53,26.08,39.87,-20.68,26.30,80.38,40.53,1.17,40.51,True,TP
28,2026-04-15T04:53:41.004Z,0.000021,133.580,True,True,4,5,True,2x4,1,54.9,88.4,-27.08,26.38,39.87,-27.98,25.56,79.85,40.00,1.22,39.98,True,TP
29,2026-04-15T04:53:42.505Z,0.000014,125.610,True,True,5,5,True,1d:4,1,66.1,96.2,-40.39,-33.43,40.23,-40.54,-34.31,80.22,40.00,0.89,39.99,True,TP
