fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m
312,2026-02-27T22:39:55.710Z,0.589644,72.254,True,False,1,5,False,2x4,3,144.9,110.5
313,2026-02-27T22:39:56.187Z,0.414774,72.254,False,False,0,5,False,2x4,1,144.9,108.8
314,2026-02-27T22:39:56.218Z,0.089756,129.998,False,False,0,5,False,1d:2,1,144.6,108.8
315,2026-02-27T22:39:56.716Z,0.590409,71.690,False,False,0,5,False,2x4,1,143.0,108.8
316,2026-02-27T22:39:57.190Z,0.414981,71.690,True,False,0,5,False,2x4,3,143.0,113.2
317,2026-02-27T22:39:57.216Z,0.086517,72.120,True,False,0,5,False,3x3,3,139.4,113.2
318,2026-02-27T22:39:57.695Z,0.417664,72.120,True,False,0,5,False,3x3,3,139.4,113.7
319,2026-02-27T22:39:57.717Z,0.083073,74.846,True,False,0,5,False,4x4,3,136.0,113.7
320,2026-02-27T22:39:58.195Z,0.418352,74.846,True,False,0,5,False,4x4,3,136.0,107.8
321,2026-02-27T22:39:58.221Z,0.082815,126.519,True,True,1,5,False,2x2,3,135.7,107.8
322,2026-02-27T22:39:58.703Z,0.421967,126.519,False,False,1,5,False,2x2,1,135.7,106.9
323,2026-02-27T22:39:58.719Z,0.078688,132.795,False,False,1,5,False,2x2,1,130.0,106.9
324,2026-02-27T22:39:59.202Z,0.422217,132.795,True,True,2,5,False,2x2,2,130.0,102.3
325,2026-02-27T22:39:59.226Z,0.081863,71.371,True,False,2,5,False,1d:2,2,133.1,102.3
326,2026-02-27T22:39:59.708Z,0.422923,71.371,False,False,1,5,False,1d:2,2,133.1,102.3
327,2026-02-27T22:40:00.207Z,0.923844,71.371,False,False,1,5,False,1d:2,0,133.1,103.6
328,2026-02-27T22:40:00.225Z,0.078303,131.879,False,False,1,5,False,3x3,0,132.3,103.6
329,2026-02-27T22:40:00.716Z,0.426862,131.879,False,False,0,5,False,3x3,1,132.3,103.2
330,2026-02-27T22:40:00.729Z,0.074859,71.627,False,False,0,5,False,2x2,1,129.9,103.2
331,2026-02-27T22:40:01.213Z,0.425748,71.627,True,False,0,5,False,2x2,1,129.9,96.9
332,2026-02-27T22:40:01.228Z,0.074923,131.011,True,True,1,5,False,4x4,1,133.0,96.9
333,2026-02-27T22:40:01.721Z,0.429948,131.011,False,False,1,5,False,4x4,0,133.0,96.6
334,2026-02-27T22:40:02.220Z,0.931293,131.011,False,False,1,5,False,4x4,0,133.0,99.5
335,2026-02-27T22:40:02.233Z,0.073770,71.707,False,False,1,5,False,2x4,0,135.0,99.5
336,2026-02-27T22:40:02.724Z,0.428481,71.707,False,False,1,5,False,2x4,2,135.0,102.9
337,2026-02-27T22:40:02.736Z,0.074016,68.178,False,False,0,5,False,1d:2,2,140.0,102.9
338,2026-02-27T22:40:03.224Z,0.427543,68.178,True,False,0,5,False,1d:2,2,140.0,102.5
339,2026-02-27T22:40:03.235Z,0.072817,74.379,True,False,0,5,False,2x2,2,144.8,102.5
340,2026-02-27T22:40:03.729Z,0.431037,74.379,False,False,0,5,False,2x2,0,144.8,105.5
341,2026-02-27T22:40:03.742Z,0.071431,74.110,False,False,0,5,False,4x4,0,144.7,105.5
342,2026-02-27T22:40:04.227Z,0.429671,74.110,True,False,0,5,False,4x4,1,144.7,101.6
343,2026-02-27T22:40:04.732Z,0.930585,74.110,False,False,0,5,False,4x4,0,144.7,101.1
344,2026-02-27T22:40:04.743Z,0.072591,127.172,False,False,0,5,False,2x2,0,140.2,101.1
345,2026-02-27T22:40:05.231Z,0.428051,127.172,True,True,1,5,False,2x2,2,140.2,96.6
346,2026-02-27T22:40:05.245Z,0.075002,72.582,True,False,1,5,False,1d:2,2,139.4,96.6
347,2026-02-27T22:40:05.731Z,0.425417,72.582,False,False,1,5,False,1d:2,0,139.4,93.9
348,2026-02-27T22:40:06.235Z,0.929402,72.582,True,False,1,5,False,1d:2,2,139.4,99.1
349,2026-02-27T22:40:06.252Z,0.077130,131.458,True,True,2,5,False,2x4,2,136.5,99.1
350,2026-02-27T22:40:06.741Z,0.428542,131.458,True,True,2,5,False,2x4,3,136.5,102.7
351,2026-02-27T22:40:07.241Z,0.930312,131.458,False,False,2,5,False,2x4,1,136.5,97.1
352,2026-02-27T22:40:07.256Z,0.075297,127.257,False,False,2,5,False,2x4,1,141.6,97.1
353,2026-02-27T22:40:07.748Z,0.428667,127.257,False,False,2,5,False,2x4,2,141.6,98.3
354,2026-02-27T22:40:07.759Z,0.071965,74.918,False,False,1,5,False,4x4,2,142.1,98.3
355,2026-02-27T22:40:08.247Z,0.428573,74.918,False,False,0,5,False,4x4,0,142.1,101.9
356,2026-02-27T22:40:08.258Z,0.072387,71.313,False,False,0,5,False,1d:2,0,138.2,101.9
357,2026-02-27T22:40:08.750Z,0.432027,71.313,True,False,0,5,False,1d:2,1,138.2,102.5
358,2026-02-27T22:40:08.761Z,0.069222,72.717,True,False,0,5,False,4x4,1,139.2,102.5
359,2026-02-27T22:40:09.251Z,0.431531,72.717,True,False,0,5,False,4x4,3,139.2,108.0
360,2026-02-27T22:40:09.260Z,0.069480,135.322,True,True,1,5,False,1d:2,3,141.0,108.0
361,2026-02-27T22:40:09.758Z,0.432490,135.322,False,False,1,5,False,1d:2,0,141.0,114.2
362,2026-02-27T22:40:10.255Z,0.934924,135.322,True,True,2,5,False,1d:2,2,141.0,111.4
363,2026-02-27T22:40:10.262Z,0.067235,74.400,True,False,2,5,False,3x3,2,142.6,111.4
364,2026-02-27T22:40:10.760Z,0.434153,74.400,True,False,2,5,False,3x3,2,142.6,116.2
365,2026-02-27T22:40:10.764Z,0.066419,72.102,True,False,1,5,False,1d:2,2,145.5,116.2
366,2026-02-27T22:40:11.260Z,0.436507,72.102,True,False,1,5,False,1d:2,2,145.5,117.7
367,2026-02-27T22:40:11.264Z,0.064522,72.909,True,False,0,5,False,2x4,2,141.1,117.7
368,2026-02-27T22:40:11.767Z,0.439269,72.909,False,False,0,5,False,2x4,0,141.1,112.0
369,2026-02-27T22:40:11.769Z,0.065939,73.612,False,False,0,5,False,1d:8,0,135.9,112.0
