fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T04:05:54.927Z,0.223234,132.405,True,True,1,1,False,2x2,3,71.2,85.0,34.06,11.86,61.33,-20.13,-12.76,81.60,62.88,59.52,20.27,True,FN
1,2026-04-07T04:05:55.562Z,0.000044,131.338,True,True,2,2,True,1d:2,1,67.1,89.5,31.88,6.82,58.60,-25.09,-21.50,83.20,68.21,63.62,24.60,True,TP
2,2026-04-07T04:05:59.564Z,0.000008,71.420,False,False,2,3,True,1d:4,0,65.1,91.7,25.56,-10.01,59.06,-30.32,-27.55,82.00,62.90,58.57,22.94,False,FP
3,2026-04-07T04:06:03.056Z,0.000008,134.674,True,True,3,4,True,3x3,1,70.5,87.4,28.98,-24.83,59.33,-18.91,-18.27,83.37,53.99,48.34,24.04,True,TP
4,2026-04-07T04:06:07.060Z,0.000007,134.764,True,True,4,5,True,4x4,2,65.3,70.2,32.96,-19.77,52.81,-8.37,-15.72,67.89,44.18,41.53,15.08,False,FP
5,2026-04-07T04:06:12.006Z,0.000040,71.761,False,False,3,5,True,3x3,3,68.2,76.3,29.25,-24.89,56.37,0.25,-15.75,74.66,35.48,30.41,18.29,False,FP
6,2026-04-07T04:06:15.009Z,0.000451,134.375,False,False,2,5,True,2x2,0,73.9,79.5,36.98,-25.65,58.56,-4.46,-9.20,78.80,48.96,44.59,20.24,True,TP
7,2026-04-07T04:06:16.060Z,0.000020,73.735,False,False,2,5,True,1d:15,2,74.8,78.2,25.41,-35.05,61.00,-6.44,-22.34,74.62,36.90,34.29,13.62,False,FP
8,2026-04-07T04:06:18.061Z,0.000014,69.498,True,False,1,5,False,2x2,1,69.9,79.7,24.67,-31.65,57.19,-0.88,-24.71,75.79,32.36,26.48,18.60,False,TN
9,2026-04-07T04:06:23.003Z,0.000036,125.038,False,False,0,5,False,4x4,0,72.8,83.9,23.29,-33.60,60.26,0.05,-24.17,80.35,32.13,25.08,20.09,True,FN
10,2026-04-07T04:06:24.506Z,0.000215,74.719,False,False,0,5,False,2x4,1,71.1,88.7,18.51,-34.51,59.33,-0.48,-24.14,85.31,33.81,21.64,25.98,False,TN
11,2026-04-07T04:06:27.502Z,0.000997,129.176,True,True,1,5,False,1d:2,1,70.2,102.5,16.21,-33.66,59.41,-10.66,-34.15,96.02,45.42,26.87,36.61,True,FN
12,2026-04-07T04:06:27.553Z,0.000490,133.077,False,False,1,5,False,1d:8,1,69.8,103.7,19.78,-34.48,57.33,-16.34,-33.41,96.79,53.51,36.14,39.46,True,FN
13,2026-04-07T04:06:28.561Z,0.000049,130.930,True,True,2,5,True,2x2,2,68.9,106.6,18.74,-30.58,58.87,-9.02,-39.75,98.50,49.25,29.24,39.63,True,TP
14,2026-04-07T04:06:32.561Z,0.000043,74.634,False,False,2,5,True,3x3,2,73.3,109.2,30.16,-31.12,59.12,-10.22,-39.11,101.44,59.04,41.16,42.32,False,FP
15,2026-04-07T04:06:33.060Z,0.000015,132.623,True,True,3,5,True,4x4,3,73.8,105.6,34.58,-28.79,58.51,-6.65,-34.00,99.77,58.56,41.56,41.26,False,FP
16,2026-04-07T04:06:36.561Z,0.000005,127.027,False,False,2,5,True,1d:15,0,61.0,106.8,22.70,-18.01,53.61,-10.95,-20.16,104.36,60.93,33.72,50.75,True,TP
17,2026-04-07T04:06:38.562Z,0.000001,73.515,False,False,2,5,True,1d:15,1,62.4,109.2,17.56,-16.84,57.47,-17.07,-22.77,105.39,59.42,35.13,47.92,False,FP
18,2026-04-07T04:06:43.557Z,0.000038,73.411,False,False,1,5,False,1d:2,2,59.5,112.1,15.13,-15.69,55.32,-14.45,-29.46,107.21,61.30,32.63,51.89,False,TN
19,2026-04-07T04:06:45.556Z,0.000000,128.184,True,True,2,5,True,1d:2,1,53.4,117.2,7.33,-7.03,52.40,-25.59,-10.30,113.92,69.85,33.08,61.52,True,TP
20,2026-04-07T04:06:50.564Z,0.000040,72.035,False,False,1,5,False,3x3,1,52.9,115.6,0.57,-11.72,51.53,-40.33,-5.54,108.19,70.15,41.36,56.66,False,TN
21,2026-04-07T04:06:53.061Z,0.000010,127.677,True,True,2,5,True,2x4,2,52.7,119.5,-3.18,-24.96,46.28,-26.29,-21.21,114.63,72.25,23.41,68.35,True,TP
