fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T06:35:19.339Z,0.168067,72.519,False,False,0,1,False,1d:8,3,72.8,84.6,False,TN
1,2026-03-04T06:35:21.001Z,0.002459,72.519,False,False,0,2,False,1d:8,1,72.8,84.3,False,TN
2,2026-03-04T06:35:21.001Z,0.000199,72.261,False,False,0,3,False,2x4,1,70.9,83.7,False,TN
3,2026-03-04T06:35:23.349Z,0.000191,72.699,False,False,0,4,False,3x3,0,74.2,83.6,True,FN
4,2026-03-04T06:35:25.358Z,0.000025,73.606,False,False,0,5,False,1d:4,3,72.9,80.4,False,TN
5,2026-03-04T06:35:27.004Z,0.000001,71.114,False,False,0,5,False,2x4,3,67.5,81.9,False,TN
6,2026-03-04T06:35:29.503Z,0.000024,74.009,False,False,0,5,False,4x4,3,61.2,88.7,False,TN
7,2026-03-04T06:35:31.004Z,0.000016,74.666,False,False,0,5,False,2x2,0,62.7,86.8,True,FN
8,2026-03-04T06:35:35.004Z,0.000115,70.157,False,False,0,5,False,1d:4,3,67.8,83.7,False,TN
9,2026-03-04T06:35:35.395Z,0.000041,73.978,False,False,0,5,False,2x2,3,68.5,81.9,False,TN
10,2026-03-04T06:35:37.004Z,0.000033,72.619,False,False,0,5,False,2x4,3,70.3,80.0,False,TN
11,2026-03-04T06:35:39.004Z,0.000001,72.211,True,False,0,5,False,2x4,1,64.2,76.0,True,FN
12,2026-03-04T06:35:42.501Z,0.000036,73.683,False,False,0,5,False,2x4,1,65.7,74.9,False,TN
13,2026-03-04T06:35:43.005Z,0.000006,73.647,False,False,0,5,False,2x4,1,68.1,75.2,False,TN
14,2026-03-04T06:35:46.004Z,0.000007,70.949,False,False,0,5,False,2x4,1,69.4,77.4,False,TN
15,2026-03-04T06:35:47.505Z,0.000014,73.864,False,False,0,5,False,4x4,2,69.9,75.3,False,TN
16,2026-03-04T06:35:48.005Z,0.000015,73.418,False,False,0,5,False,4x4,2,67.7,73.4,False,TN
17,2026-03-04T06:35:48.501Z,0.000021,127.445,True,True,1,5,False,2x4,3,65.8,70.5,True,FN
18,2026-03-04T06:35:50.006Z,0.000041,129.849,False,False,1,5,False,2x2,2,68.7,74.8,True,FN
19,2026-03-04T06:35:51.007Z,0.000020,74.539,False,False,1,5,False,3x3,1,61.2,84.0,False,TN
20,2026-03-04T06:35:53.423Z,0.000011,130.186,True,True,2,5,True,2x2,2,56.9,82.6,True,TP
21,2026-03-04T06:35:57.001Z,0.000018,130.538,True,True,3,5,True,2x2,3,61.4,82.8,True,TP
22,2026-03-04T06:35:57.003Z,0.000016,73.214,False,False,2,5,True,3x3,2,62.9,86.7,False,FP
