fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T15:51:12.309Z,0.100924,128.402,False,False,0,1,False,1d:2,1,65.9,95.7,-40.08,-33.43,40.20,-40.08,-33.43,80.20,40.00,0.00,40.00,True,FN
1,2026-04-15T15:51:12.501Z,0.092156,128.402,True,True,1,2,False,1d:2,1,65.9,93.6,-40.08,-33.43,40.20,-35.78,-33.54,79.68,39.71,4.30,39.48,True,FN
2,2026-04-15T15:51:17.001Z,0.099630,73.361,False,False,1,3,False,1d:15,3,56.0,89.0,-19.88,-34.19,39.66,-19.73,-34.37,79.68,40.02,0.23,40.02,True,FN
3,2026-04-15T15:51:19.500Z,0.099980,73.803,False,False,1,4,False,2x4,1,54.8,88.2,-16.31,-33.35,40.25,-15.43,-34.80,79.56,39.35,1.70,39.31,True,FN
4,2026-04-15T15:51:19.500Z,0.099975,71.057,False,False,1,5,False,1d:2,2,56.6,88.9,19.95,-34.85,39.91,21.18,-34.12,79.30,39.42,1.43,39.39,True,FN
5,2026-04-15T15:51:24.502Z,0.099986,72.856,False,False,1,5,False,1d:8,2,63.6,94.1,36.15,-33.62,40.07,35.66,-34.25,80.03,39.97,0.80,39.96,True,FN
6,2026-04-15T15:51:26.501Z,0.100000,129.198,True,True,1,5,False,2x4,1,56.2,89.2,31.64,-23.29,40.20,32.61,-22.00,80.03,39.86,1.61,39.83,True,FN
7,2026-04-15T15:51:28.002Z,0.100339,129.556,True,True,2,5,True,2x2,2,45.5,83.6,-3.82,-22.15,39.56,-3.54,-21.72,80.68,41.12,0.51,41.12,True,TP
8,2026-04-15T15:51:32.002Z,0.100022,74.415,False,False,2,5,True,4x4,1,57.2,90.3,-40.32,-9.39,39.50,-40.89,-10.03,79.85,40.36,0.86,40.35,True,TP
9,2026-04-15T15:51:35.503Z,0.099996,132.056,True,True,3,5,True,3x3,3,42.6,81.5,-10.82,-9.23,40.16,-11.75,-9.75,80.08,39.93,1.07,39.92,True,TP
10,2026-04-15T15:51:36.501Z,0.099926,71.889,False,False,3,5,True,1d:8,0,41.4,80.6,-3.50,-11.09,39.69,-3.50,-9.77,79.94,40.27,1.32,40.25,True,TP
11,2026-04-15T15:51:41.504Z,0.099981,126.938,True,True,3,5,True,2x2,2,41.4,80.6,3.18,-10.02,40.04,3.73,-9.40,79.93,39.90,0.83,39.89,True,TP
12,2026-04-15T15:51:42.502Z,0.100135,131.387,True,True,3,5,True,4x4,3,54.8,88.1,36.30,-10.02,39.87,35.15,-10.12,80.10,40.25,1.15,40.23,True,TP
13,2026-04-15T15:51:46.504Z,0.100213,132.033,False,False,3,5,True,1d:8,0,43.1,81.6,16.17,2.44,39.90,16.33,1.78,79.97,40.08,0.68,40.07,True,TP
14,2026-04-15T15:51:46.504Z,0.100026,134.005,True,True,3,5,True,2x2,3,39.6,80.4,3.80,1.36,39.41,3.89,1.81,80.24,40.83,0.46,40.83,True,TP
15,2026-04-15T15:51:47.004Z,0.099512,130.221,True,True,4,5,True,4x4,2,40.2,79.8,-0.34,1.74,40.16,0.33,1.98,79.81,39.66,0.71,39.65,True,TP
16,2026-04-15T15:51:52.003Z,0.099982,131.975,True,True,4,5,True,1d:15,2,49.2,84.4,-28.72,1.37,39.97,-27.62,1.55,79.73,39.78,1.11,39.76,True,TP
17,2026-04-15T15:51:53.504Z,0.097876,130.760,True,True,4,5,True,1d:8,2,50.9,86.1,-28.40,13.80,39.85,-28.80,14.76,79.77,39.93,1.04,39.92,True,TP
18,2026-04-15T15:51:58.504Z,0.099978,120.737,False,False,4,5,True,2x4,0,48.9,84.8,-23.65,14.85,40.17,-23.90,13.44,80.20,40.06,1.43,40.03,True,TP
19,2026-04-15T15:51:59.004Z,0.100393,136.651,True,True,4,5,True,2x4,3,42.5,81.1,3.10,14.24,39.96,3.82,13.86,79.79,39.84,0.81,39.83,True,TP
20,2026-04-15T15:51:59.004Z,0.100041,130.066,False,False,3,5,True,2x4,0,44.8,83.0,15.85,13.90,39.48,16.56,15.12,79.89,40.43,1.41,40.41,True,TP
21,2026-04-15T15:52:04.004Z,0.100386,129.473,False,False,2,5,True,3x3,0,53.1,87.3,32.25,13.73,39.95,32.14,14.42,79.86,39.92,0.70,39.91,True,TP
22,2026-04-15T15:52:04.004Z,0.099957,132.336,True,True,2,5,True,4x4,1,52.8,87.4,23.94,25.45,39.56,23.79,25.06,80.28,40.72,0.42,40.72,True,TP
23,2026-04-15T15:52:09.002Z,0.099964,126.294,True,True,3,5,True,3x3,3,48.8,84.6,-9.03,26.56,39.90,-8.23,25.52,80.26,40.38,1.31,40.36,True,TP
