fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T11:13:41.950Z,0.062531,74.572,False,False,0,1,False,4x4,1,55.9,96.1,-20.64,-33.45,39.74,-40.64,-34.30,80.08,45.03,20.02,40.34,True,FN
1,2026-04-15T11:13:42.952Z,0.000248,74.572,False,False,0,2,False,4x4,3,55.9,94.5,-20.64,-33.45,39.74,-36.37,-34.52,80.16,43.39,15.77,40.42,True,FN
2,2026-04-15T11:13:43.965Z,0.000012,69.278,True,False,0,3,False,2x2,1,53.7,91.3,-11.29,-33.94,40.04,-27.79,-33.85,80.10,43.33,16.50,40.06,True,FN
3,2026-04-15T11:13:46.994Z,0.000010,71.413,True,False,0,4,False,2x2,2,54.3,86.7,12.06,-34.42,40.19,-3.56,-33.77,79.73,42.52,15.63,39.54,True,FN
4,2026-04-15T11:13:50.502Z,0.000037,72.553,False,False,0,5,False,3x3,3,58.2,87.1,24.53,-34.48,40.00,8.24,-33.53,80.01,43.21,16.32,40.01,True,FN
5,2026-04-15T11:13:52.001Z,0.000080,125.470,False,False,0,5,False,2x2,2,59.5,87.9,28.33,-33.34,40.29,11.77,-34.01,80.21,43.22,16.57,39.92,True,FN
6,2026-04-15T11:13:52.004Z,0.000000,129.176,True,True,1,5,False,2x2,3,51.9,92.3,24.24,-22.15,40.13,40.01,-22.46,80.14,43.01,15.77,40.01,True,FN
7,2026-04-15T11:13:56.001Z,0.000010,132.358,True,True,2,5,True,4x4,1,47.2,87.6,11.53,-21.95,40.15,27.56,-21.86,80.22,43.16,16.03,40.07,True,TP
8,2026-04-15T11:13:57.502Z,0.000013,132.878,True,True,3,5,True,1d:15,2,45.5,85.0,3.62,-21.14,40.08,20.24,-22.18,79.52,42.81,16.65,39.44,True,TP
9,2026-04-15T11:13:58.501Z,0.000373,73.149,False,False,3,5,True,3x3,3,49.0,83.2,-16.52,-22.66,40.20,0.04,-23.12,79.91,43.03,16.57,39.71,True,TP
10,2026-04-15T11:14:01.001Z,0.000376,74.471,False,False,3,5,True,3x3,0,58.0,85.1,-35.92,-22.80,39.42,-19.48,-22.59,79.70,43.51,16.44,40.28,True,TP
11,2026-04-15T11:14:01.043Z,0.000005,72.626,False,False,2,5,True,2x4,1,50.2,90.2,-28.55,-10.21,40.02,-35.88,-22.64,79.62,42.15,14.43,39.60,True,TP
12,2026-04-15T11:14:03.064Z,0.000004,127.997,False,False,1,5,False,1d:8,1,43.9,86.7,-16.47,-9.51,39.60,-32.04,-9.56,79.97,43.27,15.57,40.37,True,FN
13,2026-04-15T11:14:07.004Z,0.000007,72.729,True,False,0,5,False,1d:15,3,41.1,83.2,-5.00,-9.15,39.79,-20.75,-9.57,80.01,43.20,15.76,40.22,True,FN
14,2026-04-15T11:14:08.112Z,0.000001,127.168,True,True,1,5,False,1d:4,1,48.0,80.7,24.03,-10.31,40.22,7.87,-9.67,79.73,42.69,16.17,39.51,True,FN
15,2026-04-15T11:14:12.002Z,0.000177,127.729,False,False,1,5,False,1d:4,1,52.6,82.2,32.43,-9.01,40.40,16.13,-10.27,79.99,42.83,16.35,39.59,True,FN
16,2026-04-15T11:14:13.003Z,0.000191,136.056,False,False,1,5,False,2x4,0,54.1,85.4,36.22,3.12,40.10,27.12,-10.88,80.21,43.45,16.70,40.11,True,FN
17,2026-04-15T11:14:13.139Z,0.000125,134.198,True,True,2,5,True,1d:2,3,42.0,85.0,11.99,2.02,40.23,28.26,2.09,80.18,43.14,16.27,39.95,True,TP
18,2026-04-15T11:14:17.504Z,0.000178,129.258,True,True,3,5,True,3x3,3,40.5,80.9,-4.28,2.19,40.21,12.14,1.01,79.99,43.05,16.46,39.78,True,TP
19,2026-04-15T11:14:19.502Z,0.000248,125.701,True,True,3,5,True,3x3,1,53.6,82.0,-35.46,1.00,40.21,-18.31,1.31,79.92,43.26,17.15,39.71,True,TP
20,2026-04-15T11:14:23.502Z,0.000341,130.390,True,True,4,5,True,3x3,1,53.1,86.6,-31.56,14.17,40.24,-31.40,2.16,80.68,42.19,12.01,40.44,True,TP
21,2026-04-15T11:14:24.187Z,0.000081,134.272,False,False,4,5,True,2x4,1,43.5,85.0,-8.25,13.85,40.36,-24.63,14.06,80.07,42.96,16.38,39.71,True,TP
22,2026-04-15T11:14:28.002Z,0.000633,125.979,True,True,4,5,True,2x4,1,47.5,81.5,20.76,13.89,40.35,5.06,14.14,80.15,42.79,15.70,39.80,True,TP
23,2026-04-15T11:14:28.192Z,0.000001,129.227,False,False,3,5,True,1d:2,0,50.5,82.1,27.21,13.50,40.36,11.97,13.79,80.05,42.52,15.24,39.69,True,TP
24,2026-04-15T11:14:32.502Z,0.000005,126.764,False,False,2,5,True,2x2,1,51.6,91.4,20.21,25.70,39.86,36.50,25.26,79.88,43.21,16.30,40.02,True,TP
25,2026-04-15T11:14:36.503Z,0.000209,72.543,True,False,1,5,False,3x3,3,48.4,84.4,-12.13,25.69,39.22,5.02,26.11,80.11,44.34,17.16,40.89,True,FN
26,2026-04-15T11:14:39.206Z,0.000070,124.762,True,True,2,5,True,2x4,1,60.8,86.8,-36.20,27.53,40.32,-20.43,26.26,80.15,42.86,15.82,39.83,True,TP
