fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T08:33:30.121Z,0.058733,129.450,True,True,1,1,False,1d:4,1,64.3,87.4,True,FN
1,2026-03-04T08:33:31.058Z,0.003981,127.065,True,True,2,2,True,2x2,1,67.8,89.9,True,TP
2,2026-03-04T08:33:31.555Z,0.000019,130.167,True,True,3,3,True,2x4,3,68.3,86.6,True,TP
3,2026-03-04T08:33:36.057Z,0.000003,74.524,False,False,3,4,True,2x2,3,70.0,83.0,False,FP
4,2026-03-04T08:33:41.009Z,0.000054,123.867,False,False,3,5,True,4x4,0,68.9,85.7,False,FP
5,2026-03-04T08:33:42.509Z,0.000412,132.684,False,False,2,5,True,1d:15,1,71.0,86.7,True,TP
6,2026-03-04T08:33:43.058Z,0.000015,71.423,False,False,1,5,False,2x2,1,72.7,90.1,False,TN
7,2026-03-04T08:33:46.073Z,0.000015,132.756,False,False,0,5,False,3x3,1,72.5,80.3,True,FN
8,2026-03-04T08:33:51.559Z,0.000021,125.317,True,True,1,5,False,2x2,1,73.5,80.8,True,FN
9,2026-03-04T08:33:52.061Z,0.000033,73.009,False,False,1,5,False,4x4,1,72.0,81.7,False,TN
10,2026-03-04T08:33:54.560Z,0.000000,128.500,True,True,2,5,True,1d:8,1,73.0,76.9,True,TP
11,2026-03-04T08:33:59.504Z,0.000034,72.709,False,False,2,5,True,1d:4,3,73.7,73.9,False,FP
12,2026-03-04T08:34:02.009Z,0.000134,73.986,False,False,2,5,True,4x4,1,72.5,67.9,False,FP
13,2026-03-04T08:34:03.062Z,0.000036,130.460,True,True,2,5,True,1d:4,2,75.7,69.9,True,TP
14,2026-03-04T08:34:03.563Z,0.000012,131.262,True,True,3,5,True,2x4,3,77.6,69.9,True,TP
15,2026-03-04T08:34:04.060Z,0.000002,124.439,True,True,3,5,True,3x3,3,76.0,71.4,True,TP
16,2026-03-04T08:34:09.501Z,0.000021,74.558,False,False,3,5,True,3x3,3,87.9,70.5,False,FP
17,2026-03-04T08:34:10.063Z,0.000005,129.878,True,True,4,5,True,2x4,1,78.8,73.3,True,TP
18,2026-03-04T08:34:15.566Z,0.000120,128.670,True,True,4,5,True,1d:8,1,75.2,68.5,True,TP
19,2026-03-04T08:34:16.557Z,0.000017,72.100,False,False,3,5,True,1d:15,2,77.7,63.8,False,FP
20,2026-03-04T08:34:21.501Z,0.000280,130.350,True,True,3,5,True,1d:2,2,75.6,62.9,True,TP
21,2026-03-04T08:34:22.067Z,0.000018,74.166,False,False,3,5,True,4x4,3,76.4,57.7,False,FP
22,2026-03-04T08:34:27.069Z,0.000033,72.347,False,False,2,5,True,4x4,2,80.0,55.4,False,FP
23,2026-03-04T08:34:28.508Z,0.000072,71.528,False,False,1,5,False,4x4,0,78.0,63.4,False,TN
24,2026-03-04T08:34:29.060Z,0.000011,74.303,False,False,1,5,False,4x4,0,71.5,55.9,False,TN
25,2026-03-04T08:34:34.060Z,0.000016,75.234,False,False,0,5,False,1d:15,2,72.1,51.9,False,TN
26,2026-03-04T08:34:35.565Z,0.000035,69.260,False,False,0,5,False,1d:4,1,65.9,52.2,False,TN
27,2026-03-04T08:34:36.568Z,0.000020,73.655,True,False,0,5,False,3x3,3,69.2,56.7,True,FN
28,2026-03-04T08:34:41.553Z,0.001301,71.962,False,False,0,5,False,2x2,1,68.1,58.4,False,TN
29,2026-03-04T08:34:43.057Z,0.000200,126.755,True,True,1,5,False,1d:15,3,72.3,57.5,True,FN
30,2026-03-04T08:34:48.008Z,0.000435,128.418,True,True,2,5,True,2x2,1,71.7,60.3,True,TP
31,2026-03-04T08:34:49.006Z,0.001791,132.966,False,False,2,5,True,2x2,1,68.6,59.4,False,FP
32,2026-03-04T08:34:49.060Z,0.001753,74.010,False,False,2,5,True,4x4,3,68.9,55.8,False,FP
33,2026-03-04T08:34:51.059Z,0.000809,130.036,True,True,3,5,True,2x2,3,68.3,63.4,True,TP
34,2026-03-04T08:34:56.002Z,0.000923,72.742,False,False,2,5,True,1d:15,3,65.2,66.6,False,FP
35,2026-03-04T08:34:56.060Z,0.000036,72.429,False,False,1,5,False,3x3,3,67.5,66.7,False,TN
36,2026-03-04T08:34:57.053Z,0.000016,73.370,False,False,1,5,False,2x2,2,65.9,69.7,False,TN
37,2026-03-04T08:34:59.558Z,0.000001,129.721,True,True,2,5,True,1d:15,2,63.3,65.6,True,TP
38,2026-03-04T08:35:04.502Z,0.000102,73.323,False,False,1,5,False,1d:15,3,66.2,66.3,False,TN
39,2026-03-04T08:35:04.561Z,0.000021,71.566,False,False,1,5,False,1d:4,0,64.6,65.2,False,TN
40,2026-03-04T08:35:10.010Z,0.000057,128.736,True,True,2,5,True,1d:8,3,60.0,57.2,True,TP
41,2026-03-04T08:35:10.558Z,0.000028,72.210,True,False,2,5,True,1d:8,2,64.2,60.6,False,FP
42,2026-03-04T08:35:15.561Z,0.000062,128.251,False,False,1,5,False,4x4,0,69.8,66.8,True,FN
43,2026-03-04T08:35:17.561Z,0.000002,73.263,False,False,1,5,False,4x4,3,67.0,75.8,False,TN
44,2026-03-04T08:35:22.563Z,0.000003,74.016,False,False,1,5,False,1d:15,1,70.6,75.8,False,TN
45,2026-03-04T08:35:23.555Z,0.000019,72.914,True,False,0,5,False,1d:8,2,77.5,76.7,False,TN
46,2026-03-04T08:35:26.558Z,0.000037,72.889,False,False,0,5,False,2x2,2,82.2,81.8,False,TN
