fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T03:58:07.873Z,0.000415,132.405,True,True,1,1,False,2x2,3,71.2,85.0,34.06,11.86,61.33,-20.13,-12.76,81.60,62.88,59.52,20.27,True,FN
1,2026-04-07T03:58:08.506Z,0.000020,131.338,True,True,2,2,True,1d:2,1,67.1,89.5,31.88,6.82,58.60,-25.09,-21.50,83.20,68.21,63.62,24.60,True,TP
2,2026-04-07T03:58:13.510Z,0.000042,132.113,False,False,2,3,True,3x3,0,69.9,97.5,33.21,-9.40,60.76,-30.90,-32.32,86.69,72.85,68.08,25.93,True,TP
3,2026-04-07T03:58:14.008Z,0.000029,69.844,False,False,2,4,True,2x2,1,65.1,90.1,20.33,-12.92,60.44,-24.16,-28.23,82.09,51.79,47.05,21.65,False,FP
4,2026-04-07T03:58:16.002Z,0.000006,134.674,True,True,3,5,True,3x3,1,70.5,87.4,28.98,-24.83,59.33,-18.91,-18.27,83.37,53.99,48.34,24.04,True,TP
5,2026-04-07T03:58:22.006Z,0.000596,71.875,False,False,2,5,True,2x2,3,70.3,70.3,35.79,-25.31,55.02,-1.96,-15.28,68.64,41.37,39.06,13.62,False,FP
6,2026-04-07T03:58:22.008Z,0.000050,72.093,True,False,1,5,False,1d:4,1,68.0,73.8,31.27,-26.34,54.34,-5.68,-16.14,71.78,42.11,38.33,17.44,False,TN
7,2026-04-07T03:58:23.006Z,0.000029,71.761,False,False,1,5,False,3x3,3,68.2,76.3,29.25,-24.89,56.37,0.25,-15.75,74.66,35.48,30.41,18.29,False,TN
8,2026-04-07T03:58:28.006Z,0.000061,129.024,False,False,1,5,False,1d:8,0,72.8,77.7,36.41,-26.44,57.18,-4.75,-3.89,77.43,51.11,46.93,20.25,True,FN
9,2026-04-07T03:58:31.508Z,0.000622,71.954,False,False,0,5,False,2x4,1,73.6,77.9,26.96,-33.07,59.93,3.14,-13.17,76.69,35.27,31.04,16.76,False,TN
10,2026-04-07T03:58:32.508Z,0.000073,125.038,False,False,0,5,False,4x4,0,72.8,83.9,23.29,-33.60,60.26,0.05,-24.17,80.35,32.13,25.08,20.09,True,FN
11,2026-04-07T03:58:33.008Z,0.000021,134.401,True,True,1,5,False,1d:8,3,69.9,86.4,22.25,-31.24,58.46,2.23,-23.26,83.20,32.81,21.55,24.74,True,FN
12,2026-04-07T03:58:35.503Z,0.000012,74.719,False,False,1,5,False,2x4,1,71.1,88.7,18.51,-34.51,59.33,-0.48,-24.14,85.31,33.81,21.64,25.98,False,TN
13,2026-04-07T03:58:38.006Z,0.000005,72.272,False,False,1,5,False,1d:8,3,74.2,93.2,15.62,-42.20,59.01,-7.24,-22.96,90.05,43.08,29.88,31.04,False,TN
14,2026-04-07T03:58:43.006Z,0.000046,130.347,True,True,2,5,True,1d:2,1,65.7,110.1,15.85,-27.24,57.67,-14.27,-42.68,100.44,54.54,33.85,42.77,True,TP
15,2026-04-07T03:58:45.006Z,0.000017,70.758,False,False,2,5,True,1d:4,3,70.1,108.5,27.97,-28.98,57.33,-5.55,-42.82,99.53,55.64,36.26,42.20,False,FP
16,2026-04-07T03:58:46.004Z,0.000013,132.623,True,True,2,5,True,4x4,3,73.8,105.6,34.58,-28.79,58.51,-6.65,-34.00,99.77,58.56,41.56,41.26,False,FP
17,2026-04-07T03:58:51.506Z,0.000016,131.889,True,True,3,5,True,2x4,1,64.1,106.8,19.27,-20.17,57.66,-9.69,-25.06,103.42,54.37,29.37,45.76,True,TP
18,2026-04-07T03:58:54.008Z,0.000005,71.900,False,False,3,5,True,2x2,0,60.8,112.0,19.62,-13.68,55.85,-10.82,-22.83,109.14,62.05,31.79,53.29,False,FP
19,2026-04-07T03:58:56.509Z,0.000002,135.774,False,False,2,5,True,3x3,1,59.1,112.6,19.68,-9.13,54.96,-19.64,-15.15,109.85,67.79,39.78,54.89,True,TP
20,2026-04-07T03:59:02.007Z,0.000005,72.266,False,False,2,5,True,3x3,3,54.3,116.5,5.41,-7.71,53.52,-29.13,-16.57,111.57,68.13,35.66,58.05,False,FP
21,2026-04-07T03:59:03.502Z,0.000000,72.803,False,False,1,5,False,1d:15,1,52.2,116.2,0.28,-14.61,50.12,-42.04,-2.20,108.29,73.00,44.10,58.17,False,TN
