fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-06T23:02:05.487Z,0.215517,130.609,True,True,1,1,False,2x4,2,68.1,87.4,26.34,13.47,61.32,-29.39,-10.83,81.58,64.08,60.80,20.26,True,FN
1,2026-04-06T23:02:05.503Z,0.067063,128.580,True,True,2,2,True,2x2,2,68.5,87.4,21.60,13.89,63.51,-29.39,-10.83,81.58,59.48,56.67,18.07,True,TP
2,2026-04-06T23:02:06.053Z,0.004431,123.421,True,True,3,3,True,2x2,2,71.7,90.6,23.37,16.50,65.78,-27.00,-14.33,85.29,62.20,59.06,19.51,True,TP
3,2026-04-06T23:02:06.553Z,0.000031,70.409,True,False,3,4,True,2x2,2,72.5,93.2,20.27,14.34,68.14,-29.45,-11.41,87.67,59.30,55.99,19.53,True,TP
4,2026-04-06T23:02:09.057Z,0.000023,72.064,False,False,3,5,True,3x3,2,80.2,93.8,25.23,18.96,73.76,-25.04,-4.19,90.33,57.77,55.34,16.57,False,FP
5,2026-04-06T23:02:14.005Z,0.000026,72.104,False,False,2,5,True,3x3,2,78.2,97.2,20.46,17.83,73.36,-26.27,-9.76,93.09,57.74,54.27,19.73,False,FP
6,2026-04-06T23:02:14.504Z,0.000030,73.594,True,False,1,5,False,1d:15,3,78.8,99.2,27.56,20.62,70.86,-20.35,-17.35,95.57,65.94,61.13,24.71,False,TN
7,2026-04-06T23:02:17.001Z,0.000035,72.543,False,False,0,5,False,2x4,3,87.0,102.1,33.87,29.63,74.52,-15.07,-30.92,96.17,80.81,77.86,21.65,False,TN
8,2026-04-06T23:02:19.055Z,0.000022,71.723,False,False,0,5,False,3x3,0,87.0,104.1,34.48,26.54,75.34,-13.49,-42.93,93.87,86.43,84.42,18.53,False,TN
9,2026-04-06T23:02:24.002Z,0.000042,70.169,False,False,0,5,False,2x2,3,87.6,105.2,36.66,25.04,75.54,-11.96,-41.66,95.88,85.01,82.54,20.34,False,TN
