fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-06T23:43:09.012Z,0.004615,123.148,True,True,1,1,False,1d:15,1,66.0,85.3,27.79,10.94,58.84,-28.14,-14.47,79.22,64.72,61.43,20.38,True,FN
1,2026-04-06T23:43:09.517Z,0.000130,128.986,True,True,2,2,True,4x4,1,62.2,84.5,24.13,9.59,56.51,-27.65,-13.87,78.60,60.99,56.85,22.09,True,TP
2,2026-04-06T23:43:12.511Z,0.000059,73.597,False,False,2,3,True,1d:8,2,62.3,78.9,34.92,11.04,50.37,-18.39,-5.01,76.56,61.53,55.67,26.19,False,FP
3,2026-04-06T23:43:17.514Z,0.000000,125.953,True,True,3,4,True,2x4,2,71.3,88.2,39.99,4.31,58.92,-15.08,-17.58,85.11,64.79,59.26,26.19,True,TP
4,2026-04-06T23:43:22.504Z,0.000022,73.177,False,False,3,5,True,4x4,2,74.2,89.1,43.34,4.37,60.08,-12.45,-22.75,85.25,66.94,62.03,25.17,False,FP
5,2026-04-06T23:43:26.500Z,0.000034,72.845,False,False,2,5,True,4x4,0,72.2,91.0,39.02,9.38,59.99,-8.31,-21.21,88.06,62.96,56.35,28.07,True,TP
6,2026-04-06T23:43:27.512Z,0.000006,134.082,True,True,2,5,True,4x4,3,65.4,89.8,25.78,11.09,59.03,-6.99,-23.61,86.33,54.98,47.73,27.30,True,TP
7,2026-04-06T23:43:33.013Z,0.000019,71.420,False,False,2,5,True,2x4,1,64.0,91.9,24.18,10.88,58.29,-11.65,-26.21,87.27,59.15,51.57,28.98,False,FP
8,2026-04-06T23:43:34.003Z,0.000028,69.212,False,False,1,5,False,1d:2,0,64.6,94.1,22.85,14.88,58.56,-16.12,-22.19,89.99,62.30,53.79,31.43,False,TN
9,2026-04-06T23:43:35.002Z,0.000614,128.682,True,True,2,5,True,1d:4,1,68.5,94.8,25.51,8.92,62.96,-6.08,-37.59,86.76,61.05,56.22,23.80,True,TP
10,2026-04-06T23:43:37.015Z,0.000038,71.740,False,False,2,5,True,1d:2,2,65.6,80.4,22.41,-5.57,61.43,-12.03,-13.34,78.38,39.16,35.31,16.95,False,FP
11,2026-04-06T23:43:38.014Z,0.000017,72.408,False,False,1,5,False,2x2,3,64.3,81.2,22.52,0.35,60.27,-11.56,-15.80,78.81,42.02,37.71,18.54,False,TN
12,2026-04-06T23:43:43.002Z,0.000032,72.557,False,False,1,5,False,2x4,3,66.5,80.8,27.32,-3.46,60.52,-22.33,-13.59,76.50,53.13,50.67,15.98,False,TN
13,2026-04-06T23:43:43.513Z,0.000002,130.772,True,True,2,5,True,2x4,2,71.2,85.4,29.11,-1.14,64.94,-23.56,-21.07,79.34,58.13,56.31,14.40,True,TP
14,2026-04-06T23:43:49.001Z,0.000028,71.546,False,False,1,5,False,1d:4,2,66.0,77.6,22.47,7.11,61.68,-28.27,-17.41,70.09,56.98,56.35,8.41,False,TN
15,2026-04-06T23:43:50.514Z,0.000013,134.337,True,True,2,5,True,2x2,2,65.0,82.3,20.61,8.49,61.03,-38.74,-12.30,71.52,63.75,62.89,10.49,True,TP
16,2026-04-06T23:43:53.513Z,0.000002,131.734,False,False,2,5,True,4x4,1,62.6,85.5,14.92,2.33,60.79,-34.50,-16.78,76.38,55.23,52.99,15.59,False,FP
17,2026-04-06T23:43:58.514Z,0.000053,128.078,False,False,2,5,True,2x2,0,68.5,86.6,14.42,4.71,66.84,-35.32,-26.89,74.33,59.40,58.93,7.49,True,TP
18,2026-04-06T23:44:02.011Z,0.000007,76.151,False,False,1,5,False,3x3,1,69.2,79.5,18.25,-1.73,66.74,-41.72,-16.22,65.67,61.70,61.70,1.07,False,TN
19,2026-04-06T23:44:06.012Z,0.000002,135.396,True,True,2,5,True,2x2,1,70.3,76.1,11.09,-13.44,68.11,-36.84,-15.57,64.77,48.09,47.98,3.34,True,TP
