fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T00:46:25.109Z,0.000175,128.349,False,False,0,1,False,1d:4,0,70.5,85.2,29.92,14.36,62.15,-26.68,-20.80,78.25,68.55,66.63,16.10,True,FN
1,2026-04-07T00:46:28.609Z,0.000017,71.118,False,False,0,2,False,1d:8,1,75.2,83.4,39.98,13.86,62.23,-17.82,-41.32,70.18,80.30,79.91,7.95,False,TN
2,2026-04-07T00:46:29.109Z,0.000001,71.523,False,False,0,3,False,3x3,0,75.6,80.6,42.02,16.11,60.71,-11.99,-39.13,69.47,77.75,77.26,8.76,False,TN
3,2026-04-07T00:46:34.005Z,0.000011,71.560,True,False,0,4,False,1d:4,1,79.1,68.2,35.51,26.62,65.53,-10.40,-35.39,57.34,77.59,77.16,8.19,True,FN
4,2026-04-07T00:46:35.110Z,0.000010,74.883,False,False,0,5,False,3x3,1,72.8,63.7,28.99,21.32,63.26,-9.93,-22.97,58.61,59.14,58.96,4.65,False,TN
5,2026-04-07T00:46:40.009Z,0.000117,72.792,False,False,0,5,False,3x3,2,72.8,66.9,26.29,22.20,64.13,-6.06,-32.68,58.10,63.99,63.71,6.03,False,TN
6,2026-04-07T00:46:41.003Z,0.000136,131.620,False,False,0,5,False,4x4,3,70.9,66.8,28.21,17.65,62.56,-4.70,-32.61,58.17,60.24,60.08,4.39,False,TN
7,2026-04-07T00:46:41.510Z,0.000959,72.370,False,False,0,5,False,2x2,1,68.2,71.5,23.57,14.99,62.23,-2.84,-39.45,59.60,60.56,60.51,2.63,False,TN
8,2026-04-07T00:46:41.609Z,0.000584,128.546,False,False,0,5,False,2x4,0,61.7,81.6,29.00,10.70,53.39,-15.53,-42.24,68.07,70.72,69.18,14.68,True,FN
9,2026-04-07T00:46:46.111Z,0.000014,73.429,False,False,0,5,False,3x3,2,60.2,68.2,27.62,2.24,53.47,-0.54,-39.70,55.43,50.55,50.52,1.96,False,TN
10,2026-04-07T00:46:51.504Z,0.000043,72.663,False,False,0,5,False,2x4,3,65.8,71.0,33.14,-2.37,56.84,-1.97,-43.91,55.78,54.40,54.39,1.06,False,TN
11,2026-04-07T00:46:52.503Z,0.000116,72.020,True,False,0,5,False,1d:2,1,68.6,72.8,33.78,-3.77,59.55,-9.96,-39.58,60.35,56.53,56.53,0.80,True,FN
12,2026-04-07T00:46:54.511Z,0.000240,128.006,True,True,1,5,False,3x3,2,69.6,76.5,38.66,0.95,57.92,-4.30,-44.27,62.30,62.53,62.37,4.38,True,FN
13,2026-04-07T00:46:55.006Z,0.000592,71.711,False,False,1,5,False,2x4,0,74.2,76.8,38.56,-12.73,62.12,-17.95,-41.26,62.30,63.30,63.30,0.18,False,TN
14,2026-04-07T00:46:56.608Z,0.000020,128.791,True,True,2,5,True,2x2,3,78.2,74.4,40.90,-18.76,63.91,-13.14,-37.49,62.86,57.20,57.19,1.05,True,TP
15,2026-04-07T00:46:59.111Z,0.000006,74.355,False,False,2,5,True,3x3,1,79.1,74.9,36.56,-16.83,68.12,-19.18,-39.29,60.86,60.53,60.09,7.26,False,FP
16,2026-04-07T00:47:04.005Z,0.000023,72.806,False,False,2,5,True,2x4,0,71.4,68.2,32.06,-9.71,63.02,-29.01,-21.40,57.95,62.39,62.18,5.07,False,FP
17,2026-04-07T00:47:06.110Z,0.000011,125.896,True,True,2,5,True,2x4,2,72.9,67.2,32.69,-0.90,65.20,-23.76,-25.25,57.54,61.95,61.48,7.66,True,TP
18,2026-04-07T00:47:09.109Z,0.000005,71.534,False,False,2,5,True,2x4,3,75.0,59.2,35.13,2.50,66.26,-20.28,-23.10,50.58,63.02,61.04,15.68,False,FP
19,2026-04-07T00:47:14.503Z,0.000038,72.534,False,False,1,5,False,3x3,2,76.0,56.3,39.19,4.50,64.99,-16.78,-21.34,49.34,63.60,61.65,15.65,False,TN
20,2026-04-07T00:47:15.000Z,0.000084,68.897,True,False,1,5,False,1d:2,3,79.2,49.8,43.76,-3.64,65.94,3.96,-25.09,42.80,50.79,45.21,23.14,True,FN
21,2026-04-07T00:47:17.506Z,0.000108,72.818,False,False,1,5,False,4x4,0,74.3,48.8,33.22,-8.78,65.91,-1.96,-15.48,46.25,40.85,35.81,19.66,False,TN
22,2026-04-07T00:47:18.112Z,0.000033,74.149,False,False,0,5,False,1d:15,0,75.5,52.0,36.75,-11.35,64.97,-12.11,-13.25,48.84,51.49,48.90,16.13,False,TN
23,2026-04-07T00:47:19.620Z,0.000015,130.121,True,True,1,5,False,1d:8,2,74.7,47.5,34.49,-13.94,64.79,-2.51,-12.96,45.63,41.68,37.01,19.16,True,FN
