fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T02:14:16.204Z,0.000118,74.382,False,False,0,1,False,3x3,1,66.3,95.8,-40.48,-34.23,39.85,-40.48,-34.23,79.85,40.00,0.00,40.00,True,FN
1,2026-04-15T02:14:17.004Z,0.000025,72.896,False,False,0,2,False,2x4,3,61.3,92.6,-31.11,-34.16,40.23,-31.95,-34.37,79.86,39.64,0.87,39.63,True,FN
2,2026-04-15T02:14:17.501Z,0.000024,72.623,False,False,0,3,False,3x3,2,59.6,91.8,-28.22,-33.35,40.51,-28.47,-34.71,80.13,39.64,1.38,39.62,True,FN
3,2026-04-15T02:14:20.000Z,0.000015,73.740,False,False,0,4,False,2x4,3,53.2,87.9,-8.12,-34.06,40.06,-7.88,-33.68,80.83,40.77,0.45,40.77,True,FN
4,2026-04-15T02:14:22.001Z,0.000002,72.954,False,False,0,5,False,2x4,0,53.0,87.1,8.08,-34.30,39.63,7.79,-33.61,79.98,40.36,0.75,40.35,True,FN
5,2026-04-15T02:14:27.000Z,0.000017,71.219,False,False,0,5,False,1d:8,0,61.6,92.7,31.91,-34.17,40.07,32.48,-34.45,79.74,39.68,0.64,39.67,True,FN
6,2026-04-15T02:14:27.001Z,0.000008,130.949,True,True,1,5,False,3x3,1,55.4,89.2,31.40,-21.82,40.09,32.32,-22.09,80.21,40.13,0.96,40.12,True,FN
7,2026-04-15T02:14:28.501Z,0.000003,127.640,False,False,1,5,False,1d:4,0,49.7,85.4,19.62,-22.12,39.89,20.17,-21.46,80.14,40.26,0.86,40.25,True,FN
8,2026-04-15T02:14:33.502Z,0.000010,132.703,False,False,1,5,False,1d:8,1,48.2,84.7,-15.54,-21.26,40.32,-17.33,-21.25,80.11,39.83,1.79,39.79,True,FN
9,2026-04-15T02:14:38.502Z,0.000011,72.644,False,False,1,5,False,2x4,1,51.4,86.1,-24.44,-21.19,39.89,-23.29,-22.01,79.91,40.04,1.41,40.02,True,FN
10,2026-04-15T02:14:39.001Z,0.000014,73.303,False,False,1,5,False,3x3,0,57.8,90.5,-35.55,-22.09,39.84,-36.18,-21.73,80.03,40.20,0.73,40.19,True,FN
11,2026-04-15T02:14:39.502Z,0.000008,71.661,True,False,0,5,False,1d:8,1,43.1,81.8,-11.61,-9.84,40.37,-11.85,-9.97,80.28,39.91,0.27,39.91,True,FN
12,2026-04-15T02:14:44.504Z,0.000012,125.573,False,False,0,5,False,2x2,0,42.0,81.0,-8.18,-10.08,39.93,-8.62,-10.12,79.87,39.94,0.44,39.94,True,FN
13,2026-04-15T02:14:45.007Z,0.000122,74.359,False,False,0,5,False,3x3,0,48.4,84.0,24.54,-9.71,40.59,23.53,-10.33,80.02,39.45,1.19,39.43,True,FN
14,2026-04-15T02:14:48.003Z,0.000076,125.943,True,True,1,5,False,2x2,3,47.2,83.5,24.36,2.05,40.34,24.19,1.88,79.86,39.52,0.24,39.52,True,FN
15,2026-04-15T02:14:51.002Z,0.000027,128.869,True,True,2,5,True,1d:2,2,39.9,80.0,0.52,2.94,39.82,-0.34,1.75,80.03,40.24,1.47,40.21,True,TP
16,2026-04-15T02:14:56.004Z,0.000384,131.885,False,False,2,5,True,2x2,0,41.3,80.7,-8.15,1.87,40.44,-8.59,2.47,80.24,39.81,0.74,39.80,True,TP
17,2026-04-15T02:14:57.003Z,0.000016,128.939,True,True,3,5,True,1d:4,3,52.9,87.3,-32.02,14.78,39.42,-32.21,13.23,80.10,40.71,1.56,40.68,True,TP
18,2026-04-15T02:14:59.002Z,0.000011,128.736,True,True,4,5,True,2x2,1,44.9,82.7,-15.98,14.32,39.45,-16.39,14.05,79.82,40.37,0.49,40.37,True,TP
19,2026-04-15T02:15:03.002Z,0.000009,133.740,True,True,4,5,True,1d:8,3,45.2,82.5,15.85,13.77,40.03,16.09,13.86,79.72,39.69,0.26,39.69,True,TP
20,2026-04-15T02:15:08.003Z,0.000019,130.217,False,False,3,5,True,1d:8,0,60.2,91.6,36.51,26.57,39.78,35.89,26.49,80.03,40.25,0.63,40.25,True,TP
21,2026-04-15T02:15:08.003Z,0.000015,72.592,False,False,3,5,True,2x4,0,54.2,87.6,24.41,27.21,39.96,23.78,25.20,80.42,40.51,2.11,40.46,True,TP
22,2026-04-15T02:15:13.002Z,0.000088,131.920,True,True,3,5,True,1d:8,2,49.3,84.9,12.62,25.70,40.17,12.21,26.28,79.84,39.68,0.71,39.67,True,TP
23,2026-04-15T02:15:14.505Z,0.000188,130.101,True,True,3,5,True,3x3,2,48.5,84.2,-7.88,26.50,39.91,-6.60,26.23,79.75,39.86,1.31,39.84,True,TP
24,2026-04-15T02:15:16.003Z,0.000032,134.573,True,True,3,5,True,4x4,3,65.9,95.5,-40.03,-33.82,40.03,-39.52,-33.55,80.22,40.19,0.58,40.19,True,TP
