fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T06:22:47.843Z,0.044964,71.211,False,False,0,1,False,2x2,3,66.9,84.6,False,TN
1,2026-03-04T06:22:48.012Z,0.000109,124.657,False,False,0,2,False,4x4,1,68.4,84.3,True,FN
2,2026-03-04T06:22:49.012Z,0.000012,134.023,False,False,0,3,False,1d:15,1,69.2,79.9,True,FN
3,2026-03-04T06:22:54.004Z,0.000017,73.460,False,False,0,4,False,4x4,3,63.8,78.8,False,TN
4,2026-03-04T06:22:56.515Z,0.000009,132.735,True,True,1,5,False,1d:15,3,61.0,86.2,True,FN
5,2026-03-04T06:23:01.502Z,0.000013,127.925,True,True,2,5,True,3x3,2,63.3,84.9,False,FP
6,2026-03-04T06:23:05.002Z,0.000022,71.596,True,False,2,5,True,3x3,3,62.9,82.8,False,FP
7,2026-03-04T06:23:06.001Z,0.000051,128.918,False,False,2,5,True,1d:4,2,66.4,74.9,False,FP
8,2026-03-04T06:23:08.001Z,0.000073,131.765,True,True,3,5,True,1d:2,1,66.9,77.3,True,TP
9,2026-03-04T06:23:09.513Z,0.000020,72.987,False,False,2,5,True,2x2,3,60.2,79.4,False,FP
10,2026-03-04T06:23:11.515Z,0.000000,74.414,False,False,1,5,False,4x4,1,59.9,80.3,False,TN
11,2026-03-04T06:23:17.004Z,0.000008,73.558,True,False,1,5,False,4x4,2,62.4,87.4,True,FN
12,2026-03-04T06:23:19.512Z,0.000003,72.797,False,False,1,5,False,1d:15,1,63.2,96.5,False,TN
13,2026-03-04T06:23:24.502Z,0.000010,133.465,True,True,1,5,False,4x4,1,63.1,94.1,True,FN
14,2026-03-04T06:23:26.500Z,0.000032,69.346,False,False,1,5,False,2x2,0,62.4,88.9,False,TN
15,2026-03-04T06:23:30.501Z,0.000042,128.011,True,True,2,5,True,3x3,3,67.3,86.5,True,TP
16,2026-03-04T06:23:32.512Z,0.000040,75.751,True,False,2,5,True,2x4,2,64.9,94.8,False,FP
17,2026-03-04T06:23:34.010Z,0.000015,72.822,False,False,2,5,True,3x3,3,64.3,96.2,False,FP
18,2026-03-04T06:23:35.013Z,0.000000,73.628,False,False,1,5,False,4x4,1,68.5,98.7,False,TN
19,2026-03-04T06:23:40.001Z,0.000002,132.965,True,True,2,5,True,2x4,1,71.7,96.1,True,TP
20,2026-03-04T06:23:41.501Z,0.000024,71.061,False,False,1,5,False,2x2,3,75.4,104.2,False,TN
21,2026-03-04T06:23:46.005Z,0.000074,131.089,True,True,2,5,True,3x3,3,80.3,102.9,True,TP
22,2026-03-04T06:23:46.016Z,0.000031,74.434,True,False,2,5,True,1d:8,2,77.3,98.9,True,TP
23,2026-03-04T06:23:46.517Z,0.000005,130.856,True,True,3,5,True,3x3,1,76.9,98.4,True,TP
24,2026-03-04T06:23:51.505Z,0.000034,71.091,False,False,2,5,True,2x2,2,71.0,92.0,False,FP
25,2026-03-04T06:23:52.012Z,0.000005,133.874,True,True,3,5,True,1d:2,1,71.4,98.0,True,TP
26,2026-03-04T06:23:57.015Z,0.000011,125.881,True,True,3,5,True,1d:15,3,72.7,97.5,True,TP
27,2026-03-04T06:23:58.001Z,0.000041,72.280,False,False,3,5,True,2x2,0,70.4,101.4,False,FP
28,2026-03-04T06:24:01.502Z,0.000413,128.877,False,False,2,5,True,4x4,0,73.0,103.3,True,TP
29,2026-03-04T06:24:01.513Z,0.000003,130.553,True,True,3,5,True,2x2,2,73.6,106.4,True,TP
30,2026-03-04T06:24:06.501Z,0.000008,73.147,True,False,2,5,True,4x4,3,73.6,106.5,True,TP
31,2026-03-04T06:24:07.513Z,0.000027,73.907,False,False,1,5,False,2x4,2,74.4,105.0,False,TN
32,2026-03-04T06:24:08.012Z,0.000033,72.494,False,False,1,5,False,1d:15,3,67.7,97.3,False,TN
33,2026-03-04T06:24:11.002Z,0.000445,130.155,False,False,1,5,False,2x4,1,69.7,101.8,True,FN
34,2026-03-04T06:24:11.012Z,0.000020,73.227,False,False,0,5,False,1d:2,1,72.6,102.9,False,TN
35,2026-03-04T06:24:16.015Z,0.000059,74.074,False,False,0,5,False,4x4,3,72.3,102.0,False,TN
36,2026-03-04T06:24:17.017Z,0.000016,125.339,True,True,1,5,False,1d:4,2,72.8,104.7,True,FN
37,2026-03-04T06:24:18.515Z,0.000011,73.177,True,False,1,5,False,4x4,2,70.5,106.4,True,FN
38,2026-03-04T06:24:19.015Z,0.000002,73.820,False,False,1,5,False,1d:15,1,70.6,104.6,False,TN
39,2026-03-04T06:24:24.504Z,0.000009,73.581,False,False,1,5,False,3x3,1,73.4,100.4,False,TN
40,2026-03-04T06:24:25.504Z,0.000040,71.417,False,False,1,5,False,2x2,0,75.8,102.9,False,TN
41,2026-03-04T06:24:27.001Z,0.000153,75.101,True,False,0,5,False,2x4,3,78.6,107.7,True,FN
42,2026-03-04T06:24:27.513Z,0.000005,69.505,False,False,0,5,False,1d:2,1,81.2,106.1,False,TN
43,2026-03-04T06:24:32.502Z,0.000026,74.488,False,False,0,5,False,3x3,0,82.6,114.1,False,TN
44,2026-03-04T06:24:32.514Z,0.000021,128.679,True,True,1,5,False,1d:4,2,82.5,117.6,True,FN
45,2026-03-04T06:24:33.017Z,0.000019,129.432,False,False,1,5,False,1d:15,0,81.4,118.2,True,FN
46,2026-03-04T06:24:35.512Z,0.000019,72.248,False,False,1,5,False,1d:8,1,83.8,109.4,False,TN
47,2026-03-04T06:24:39.018Z,0.000010,73.206,False,False,1,5,False,2x4,1,90.1,106.2,False,TN
48,2026-03-04T06:24:44.504Z,0.000023,124.403,True,True,2,5,True,1d:2,3,87.6,111.6,True,TP
49,2026-03-04T06:24:48.013Z,0.000870,72.162,False,False,1,5,False,4x4,0,88.9,116.8,False,TN
50,2026-03-04T06:24:48.517Z,0.000594,132.277,False,False,1,5,False,2x4,0,92.0,111.2,True,FN
51,2026-03-04T06:24:49.012Z,0.000085,129.293,False,False,1,5,False,1d:2,1,91.2,111.2,True,FN
52,2026-03-04T06:24:50.514Z,0.000051,126.495,False,False,1,5,False,1d:15,0,89.2,111.4,True,FN
53,2026-03-04T06:24:53.015Z,0.000009,70.969,False,False,0,5,False,1d:4,2,91.9,111.7,False,TN
54,2026-03-04T06:24:58.512Z,0.000015,129.385,True,True,1,5,False,2x4,3,89.1,111.6,True,FN
55,2026-03-04T06:25:02.501Z,0.000038,72.801,False,False,1,5,False,3x3,3,94.8,110.8,False,TN
56,2026-03-04T06:25:03.511Z,0.000015,72.819,False,False,1,5,False,2x4,3,94.8,110.9,False,TN
57,2026-03-04T06:25:06.014Z,0.000013,71.694,True,False,1,5,False,1d:15,2,96.8,109.1,True,FN
58,2026-03-04T06:25:08.014Z,0.000009,70.980,False,False,1,5,False,2x2,1,93.5,103.3,False,TN
59,2026-03-04T06:25:13.001Z,0.000010,74.339,False,False,0,5,False,3x3,1,92.9,98.0,False,TN
60,2026-03-04T06:25:15.001Z,0.000015,72.686,False,False,0,5,False,2x2,1,87.7,98.0,False,TN
61,2026-03-04T06:25:16.018Z,0.000025,73.068,False,False,0,5,False,4x4,3,90.4,95.7,False,TN
62,2026-03-04T06:25:21.502Z,0.000108,72.292,False,False,0,5,False,2x4,3,93.2,91.7,False,TN
63,2026-03-04T06:25:23.012Z,0.000009,74.251,False,False,0,5,False,4x4,2,98.8,97.8,False,TN
64,2026-03-04T06:25:28.001Z,0.000021,127.397,False,False,0,5,False,1d:15,3,97.4,98.0,False,TN
65,2026-03-04T06:25:29.503Z,0.000028,70.414,False,False,0,5,False,1d:4,0,101.0,94.2,False,TN
66,2026-03-04T06:25:31.504Z,0.000051,126.191,True,True,1,5,False,1d:2,2,102.5,88.8,True,FN
67,2026-03-04T06:25:32.511Z,0.000039,72.388,False,False,1,5,False,1d:4,0,104.2,100.9,False,TN
68,2026-03-04T06:25:36.015Z,0.000036,130.381,True,True,2,5,True,1d:2,3,101.6,99.0,True,TP
69,2026-03-04T06:25:39.012Z,0.000002,73.367,False,False,2,5,True,3x3,3,98.1,94.9,False,FP
70,2026-03-04T06:25:44.001Z,0.000013,74.539,False,False,2,5,True,3x3,2,99.7,99.7,False,FP
71,2026-03-04T06:25:46.515Z,0.000011,73.011,True,False,1,5,False,3x3,2,103.2,98.6,True,FN
