fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T17:01:07.686Z,0.011862,73.332,False,False,0,1,False,3x3,1,66.2,95.8,-40.25,-34.08,39.95,-40.25,-34.08,79.95,40.00,0.00,40.00,True,FN
1,2026-04-15T17:01:10.000Z,0.004086,70.470,False,False,0,2,False,2x4,3,56.1,89.0,-19.08,-34.71,39.80,-20.58,-33.65,79.79,40.03,1.84,39.99,True,FN
2,2026-04-15T17:01:15.000Z,0.012362,72.727,False,False,0,3,False,2x4,3,52.6,86.9,-4.96,-33.71,40.11,-3.35,-33.20,80.27,40.20,1.69,40.16,True,FN
3,2026-04-15T17:01:17.001Z,0.023029,72.669,False,False,0,4,False,4x4,1,54.0,87.2,11.43,-34.29,40.08,11.61,-33.53,79.71,39.64,0.78,39.63,True,FN
4,2026-04-15T17:01:17.001Z,0.001767,73.488,False,False,0,5,False,1d:15,2,64.5,94.2,36.49,-35.07,40.03,36.37,-33.48,80.25,40.25,1.59,40.22,True,FN
5,2026-04-15T17:01:22.002Z,0.004675,130.383,True,True,1,5,False,3x3,3,55.4,89.1,31.27,-22.39,39.81,32.22,-22.09,80.04,40.24,1.00,40.23,True,FN
6,2026-04-15T17:01:23.501Z,0.005825,128.937,False,False,1,5,False,4x4,0,49.9,85.0,20.39,-22.39,39.64,19.50,-21.88,79.80,40.17,1.03,40.16,True,FN
7,2026-04-15T17:01:25.002Z,0.015957,73.406,True,False,1,5,False,2x4,3,46.7,83.5,-8.29,-22.37,40.16,-7.18,-21.67,80.32,40.18,1.31,40.16,True,FN
8,2026-04-15T17:01:25.002Z,0.002698,75.340,True,False,1,5,False,1d:15,3,49.6,85.2,-19.84,-22.12,39.66,-20.38,-21.88,79.83,40.17,0.59,40.17,True,FN
9,2026-04-15T17:01:30.002Z,0.028633,70.898,False,False,1,5,False,1d:4,1,58.0,90.7,-36.01,-22.13,39.71,-36.40,-22.50,79.98,40.27,0.54,40.27,True,FN
10,2026-04-15T17:01:30.004Z,0.018244,130.786,True,True,1,5,False,3x3,2,45.5,82.8,-19.51,-8.99,40.15,-19.37,-10.65,79.76,39.65,1.67,39.61,True,FN
11,2026-04-15T17:01:31.005Z,0.000891,70.034,False,False,1,5,False,2x4,0,42.9,81.2,-12.02,-10.36,39.84,-11.58,-10.30,79.76,39.92,0.44,39.92,True,FN
12,2026-04-15T17:01:36.003Z,0.010506,131.354,True,True,2,5,True,2x4,3,42.6,81.4,11.88,-9.11,39.92,11.98,-9.90,79.87,39.96,0.80,39.95,True,TP
13,2026-04-15T17:01:37.003Z,0.000738,126.997,True,True,3,5,True,1d:15,2,55.0,88.2,36.51,-10.23,39.84,36.16,-9.61,79.87,40.04,0.71,40.03,True,TP
14,2026-04-15T17:01:42.003Z,0.010736,124.919,True,True,4,5,True,3x3,3,51.0,86.7,31.16,1.48,40.37,32.07,1.56,80.49,40.13,0.91,40.12,True,TP
15,2026-04-15T17:01:42.004Z,0.010305,129.478,False,False,3,5,True,4x4,0,40.2,80.1,4.39,2.31,39.91,3.77,2.23,79.99,40.08,0.63,40.08,True,TP
16,2026-04-15T17:01:42.504Z,0.007588,130.252,True,True,4,5,True,1d:8,1,39.8,80.0,0.37,1.85,39.75,-0.08,1.19,79.94,40.20,0.80,40.19,True,TP
17,2026-04-15T17:01:44.502Z,0.004869,130.608,True,True,4,5,True,3x3,1,43.0,81.6,-15.51,1.84,40.03,-16.35,3.04,79.85,39.85,1.46,39.82,True,TP
18,2026-04-15T17:01:49.502Z,0.005757,132.492,True,True,4,5,True,4x4,1,50.1,85.9,-27.39,13.78,39.66,-27.59,14.35,80.11,40.45,0.60,40.45,True,TP
19,2026-04-15T17:01:54.002Z,0.022663,124.832,True,True,4,5,True,2x4,3,46.9,84.1,-19.55,15.22,39.84,-21.11,14.96,80.01,40.20,1.58,40.17,True,TP
20,2026-04-15T17:01:54.505Z,0.013901,131.505,True,True,5,5,True,4x4,2,45.2,82.8,15.50,13.89,40.11,15.66,13.43,80.14,40.03,0.49,40.03,True,TP
21,2026-04-15T17:01:55.502Z,0.007883,127.423,True,True,5,5,True,4x4,2,48.5,84.7,23.80,14.22,39.82,23.71,14.55,79.95,40.13,0.34,40.13,True,TP
22,2026-04-15T17:02:00.504Z,0.019859,129.203,False,False,4,5,True,2x4,0,50.1,85.4,27.52,12.93,39.85,26.93,13.01,79.96,40.11,0.60,40.11,True,TP
23,2026-04-15T17:02:01.004Z,0.022444,131.430,True,True,4,5,True,2x2,2,55.9,88.3,35.91,14.59,40.29,35.49,13.12,79.75,39.49,1.53,39.46,True,TP
24,2026-04-15T17:02:01.504Z,0.008663,127.049,False,False,3,5,True,3x3,3,48.8,85.2,8.77,26.05,40.32,8.18,26.78,80.42,40.11,0.94,40.10,True,TP
25,2026-04-15T17:02:03.502Z,0.002412,127.751,True,True,3,5,True,2x4,3,48.5,84.6,-8.23,26.07,40.08,-7.74,25.70,80.19,40.11,0.61,40.11,True,TP
26,2026-04-15T17:02:06.503Z,0.000623,128.482,True,True,3,5,True,3x3,3,57.3,90.1,-31.11,26.45,40.17,-32.27,26.35,79.93,39.78,1.16,39.76,True,TP
