fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T02:03:10.185Z,0.182253,74.382,False,False,0,1,False,3x3,3,66.3,90.6,-40.48,-34.23,39.85,-24.43,-34.25,80.26,43.48,16.05,40.41,True,FN
1,2026-04-15T02:03:11.186Z,0.000309,73.170,False,False,0,2,False,2x4,2,63.7,89.3,-36.32,-33.59,40.09,-20.55,-33.80,80.07,42.98,15.77,39.98,True,FN
2,2026-04-15T02:03:12.188Z,0.000030,72.623,False,False,0,3,False,3x3,0,59.6,87.9,-28.22,-33.35,40.51,-12.50,-34.93,79.68,42.24,15.80,39.17,True,FN
3,2026-04-15T02:03:12.188Z,0.000015,70.393,False,False,0,4,False,1d:4,3,57.4,87.9,-23.99,-33.60,39.88,-7.88,-33.68,80.83,44.01,16.11,40.95,True,FN
4,2026-04-15T02:03:16.505Z,0.000015,73.740,False,False,0,5,False,2x4,1,53.2,87.5,-8.12,-34.06,40.06,8.59,-34.26,80.06,43.35,16.71,40.00,True,FN
5,2026-04-15T02:03:18.196Z,0.000006,131.095,False,False,0,5,False,2x4,2,55.9,94.6,19.79,-33.54,40.14,37.04,-34.07,80.06,43.49,17.26,39.92,True,FN
6,2026-04-15T02:03:22.004Z,0.000008,130.949,False,False,0,5,False,3x3,0,55.4,84.3,31.40,-21.82,40.09,15.96,-22.29,79.76,42.57,15.45,39.67,True,FN
7,2026-04-15T02:03:25.505Z,0.000038,130.260,False,False,0,5,False,2x2,3,46.6,83.5,8.01,-22.24,40.13,-8.22,-22.64,79.98,43.03,16.23,39.85,True,FN
8,2026-04-15T02:03:26.216Z,0.000001,127.303,False,False,0,5,False,1d:4,1,45.9,85.3,-4.19,-21.63,40.31,-20.31,-22.63,79.68,42.55,16.15,39.37,True,FN
9,2026-04-15T02:03:30.002Z,0.000026,71.101,False,False,0,5,False,1d:4,0,49.3,90.5,-19.25,-21.92,39.78,-35.17,-22.43,80.26,43.50,15.93,40.48,True,FN
10,2026-04-15T02:03:30.228Z,0.000025,71.783,False,False,0,5,False,1d:4,0,57.8,85.2,-35.90,-22.03,39.63,-28.14,-9.85,79.84,42.72,14.44,40.21,True,FN
11,2026-04-15T02:03:34.007Z,0.000069,74.153,True,False,0,5,False,4x4,3,54.3,83.1,-35.70,-9.26,39.80,-19.63,-9.69,80.15,43.43,16.08,40.35,True,FN
12,2026-04-15T02:03:34.233Z,0.000034,130.364,True,True,1,5,False,3x3,1,42.3,80.6,-7.71,-10.55,40.22,7.66,-9.89,79.64,42.32,15.38,39.42,True,FN
13,2026-04-15T02:03:36.236Z,0.000025,130.612,True,True,2,5,True,3x3,3,40.8,83.3,4.02,-10.01,39.34,20.08,-9.86,80.24,43.94,16.06,40.90,True,TP
14,2026-04-15T02:03:37.236Z,0.000013,133.692,True,True,3,5,True,1d:8,3,44.6,86.3,16.35,-9.65,40.39,31.56,-10.23,79.68,42.14,15.22,39.29,True,TP
15,2026-04-15T02:03:41.510Z,0.000015,130.342,True,True,4,5,True,2x4,1,52.6,86.6,32.62,-9.79,40.04,32.10,1.04,80.38,41.77,10.84,40.34,True,TP
16,2026-04-15T02:03:43.511Z,0.000894,125.507,False,False,4,5,True,4x4,0,43.1,80.4,16.02,1.66,40.00,0.92,1.98,80.39,43.12,15.10,40.39,True,TP
17,2026-04-15T02:03:44.247Z,0.000060,131.091,False,False,3,5,True,2x4,0,41.3,80.5,11.33,1.84,39.67,-5.16,2.18,80.32,43.87,16.49,40.65,True,TP
18,2026-04-15T02:03:48.003Z,0.000201,131.473,True,True,3,5,True,1d:4,1,41.9,84.4,-11.32,2.01,40.25,-28.53,2.21,79.42,42.78,17.21,39.17,True,TP
19,2026-04-15T02:03:48.248Z,0.000044,132.504,False,False,2,5,True,2x2,0,44.8,87.4,-19.95,1.64,40.08,-35.65,1.76,79.79,42.70,15.70,39.71,True,TP
20,2026-04-15T02:03:52.002Z,0.000322,128.939,False,False,1,5,False,1d:4,0,50.9,87.0,-32.02,2.78,39.42,-31.93,13.23,79.82,41.73,10.45,40.40,True,FN
21,2026-04-15T02:03:53.255Z,0.000022,131.447,True,True,2,5,True,2x4,3,47.2,81.0,-19.82,14.57,40.33,-3.50,13.51,79.82,42.74,16.35,39.49,True,TP
22,2026-04-15T02:03:57.011Z,0.000061,127.515,True,True,3,5,True,1d:4,3,43.1,82.0,-7.83,13.86,40.02,8.20,14.51,80.29,43.35,16.04,40.27,True,TP
23,2026-04-15T02:03:58.504Z,0.000814,136.515,True,True,3,5,True,2x2,3,44.3,85.7,12.61,12.93,40.50,27.83,13.81,79.88,42.23,15.25,39.38,True,TP
24,2026-04-15T02:04:00.264Z,0.000113,72.873,True,False,3,5,True,1d:2,3,55.8,88.9,36.12,13.84,40.16,27.84,26.38,80.20,42.77,15.03,40.04,True,TP
