fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T05:15:50.918Z,0.000651,72.518,True,False,0,1,False,2x2,3,69.6,86.8,28.77,14.27,61.72,-26.48,-9.88,82.06,63.64,60.30,20.34,True,FN
1,2026-04-07T05:15:51.000Z,0.000018,128.838,True,True,1,2,False,4x4,1,69.2,82.7,24.73,17.85,62.10,-20.80,-8.25,79.65,55.34,52.48,17.55,True,FN
2,2026-04-07T05:15:54.004Z,0.000009,73.146,False,False,1,3,False,3x3,1,75.7,83.4,33.50,22.87,63.95,-15.96,-12.05,80.95,62.89,60.55,17.00,False,TN
3,2026-04-07T05:15:56.005Z,0.000001,72.824,False,False,1,4,False,4x4,1,69.0,86.3,20.06,27.32,60.06,-13.54,-15.89,83.79,59.66,54.74,23.73,False,TN
4,2026-04-07T05:16:01.004Z,0.000017,72.715,False,False,1,5,False,2x2,0,72.5,88.2,26.04,29.74,60.81,-14.34,-7.69,86.64,60.82,55.06,25.83,False,TN
5,2026-04-07T05:16:02.002Z,0.000035,73.980,False,False,1,5,False,2x4,3,75.8,88.9,29.04,30.98,62.80,-8.91,-4.60,88.32,57.94,52.02,25.52,False,TN
6,2026-04-07T05:16:02.503Z,0.000086,72.456,False,False,0,5,False,2x2,3,75.1,90.6,33.18,30.10,60.29,-7.15,-3.53,90.26,60.46,52.51,29.97,False,TN
7,2026-04-07T05:16:03.501Z,0.000564,129.350,True,True,1,5,False,2x2,2,72.5,90.3,29.35,29.99,59.16,-12.25,-10.87,88.83,65.42,58.31,29.67,True,FN
8,2026-04-07T05:16:05.504Z,0.000630,71.677,False,False,1,5,False,1d:8,0,73.7,97.7,35.03,21.78,61.10,-21.97,3.83,95.11,68.76,59.76,34.01,False,TN
9,2026-04-07T05:16:05.506Z,0.000003,127.143,False,False,1,5,False,1d:4,3,74.7,100.4,39.60,21.38,59.68,-30.05,9.34,95.31,79.16,70.68,35.63,False,TN
10,2026-04-07T05:16:10.501Z,0.000008,73.519,False,False,1,5,False,1d:8,1,72.7,100.4,37.75,22.00,58.05,-32.21,10.26,94.57,79.79,70.94,36.52,False,TN
11,2026-04-07T05:16:11.005Z,0.000013,130.195,False,False,1,5,False,1d:2,2,72.0,99.3,36.81,22.50,57.67,-34.09,6.93,93.04,80.75,72.59,35.37,False,TN
12,2026-04-07T05:16:11.502Z,0.000025,72.449,False,False,0,5,False,4x4,3,69.1,101.3,36.72,15.63,56.39,-40.50,19.62,90.75,84.61,77.32,34.36,False,TN
13,2026-04-07T05:16:15.506Z,0.000110,72.243,False,False,0,5,False,2x2,3,65.5,85.8,22.11,17.40,59.18,-24.51,12.93,81.23,51.76,46.83,22.05,False,TN
14,2026-04-07T05:16:17.006Z,0.000000,71.365,True,False,0,5,False,1d:8,2,70.1,84.4,24.36,25.75,60.53,-34.81,9.35,76.29,63.39,61.40,15.76,True,FN
15,2026-04-07T05:16:22.005Z,0.000007,72.767,False,False,0,5,False,1d:2,0,73.6,82.2,31.20,23.34,62.44,-31.79,7.79,75.35,66.15,64.88,12.91,False,TN
16,2026-04-07T05:16:25.505Z,0.000010,128.520,False,False,0,5,False,2x2,0,74.9,87.0,27.95,12.60,68.32,-23.66,3.97,83.67,54.53,52.33,15.35,True,FN
17,2026-04-07T05:16:25.507Z,0.000004,127.017,True,True,1,5,False,1d:8,2,74.8,84.2,31.55,14.72,66.19,-21.87,4.21,81.15,56.46,54.44,14.96,True,FN
18,2026-04-07T05:16:31.004Z,0.000009,72.347,False,False,1,5,False,2x4,1,77.1,90.5,38.15,15.65,65.10,-26.16,-0.73,86.60,69.76,66.36,21.50,False,TN
19,2026-04-07T05:16:32.005Z,0.000023,70.964,False,False,1,5,False,2x2,0,81.0,92.0,36.97,19.84,69.23,-28.20,-6.13,87.36,72.46,70.15,18.13,False,TN
20,2026-04-07T05:16:33.510Z,0.000044,72.939,False,False,1,5,False,4x4,1,82.1,92.9,36.60,22.56,69.93,-31.19,-9.98,86.95,77.10,75.20,17.02,False,TN
21,2026-04-07T05:16:34.004Z,0.000024,72.210,False,False,1,5,False,1d:8,2,84.0,102.3,40.84,18.89,70.96,-44.87,-3.46,91.89,91.02,88.58,20.93,False,TN
22,2026-04-07T05:16:38.003Z,0.000008,71.140,False,False,0,5,False,2x2,1,90.0,103.1,43.12,12.87,78.01,-35.16,-7.65,96.62,83.04,80.92,18.61,False,TN
23,2026-04-07T05:16:43.504Z,0.000008,73.463,False,False,0,5,False,2x2,1,81.3,99.7,36.77,15.18,70.96,-44.49,4.14,89.12,83.99,82.01,18.16,False,TN
24,2026-04-07T05:16:48.503Z,0.000012,130.791,False,False,0,5,False,2x4,2,89.1,95.1,44.45,7.00,76.92,-44.85,3.62,83.80,89.63,89.36,6.88,False,TN
25,2026-04-07T05:16:49.500Z,0.000002,72.069,True,False,0,5,False,4x4,1,85.6,93.2,36.19,7.36,77.20,-36.02,10.26,85.38,72.73,72.27,8.18,True,FN
