fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T08:05:40.955Z,0.344021,131.890,True,True,1,1,False,1d:8,3,73.5,86.4,34.69,13.75,63.38,-24.16,-13.41,81.90,67.41,64.82,18.52,True,FN
1,2026-04-07T08:05:41.008Z,0.154602,132.252,True,True,2,2,True,3x3,3,69.8,86.4,32.12,11.48,60.92,-24.16,-13.41,81.90,65.02,61.54,20.98,True,TP
2,2026-04-07T08:05:41.160Z,0.000898,132.252,True,True,3,3,True,3x3,1,69.8,85.8,32.12,11.48,60.92,-27.21,-9.04,80.82,65.86,62.78,19.90,True,TP
3,2026-04-07T08:05:42.173Z,0.000777,133.912,False,False,3,4,True,2x4,0,68.7,84.9,29.15,8.41,61.68,-29.56,-10.31,78.93,63.99,61.62,17.25,True,TP
4,2026-04-07T08:05:42.174Z,0.000157,70.837,False,False,3,5,True,2x4,0,71.8,83.5,31.38,12.13,63.40,-25.08,-7.34,79.29,61.80,59.72,15.89,True,TP
5,2026-04-07T08:05:44.617Z,0.000025,73.987,True,False,2,5,True,4x4,3,76.1,75.6,30.75,30.46,62.57,-21.87,-5.85,72.16,64.65,63.93,9.59,False,FP
6,2026-04-07T08:05:46.116Z,0.000014,73.670,False,False,1,5,False,4x4,2,72.9,76.2,26.93,20.37,64.60,-18.58,-0.42,73.90,50.89,50.03,9.30,False,TN
7,2026-04-07T08:05:50.109Z,0.000014,132.406,True,True,1,5,False,3x3,3,74.8,75.7,17.03,33.39,64.67,-14.51,1.99,74.31,45.54,44.51,9.64,True,FN
8,2026-04-07T08:05:52.240Z,0.000010,130.711,False,False,1,5,False,4x4,3,75.5,69.3,10.19,32.15,67.50,-13.85,-3.47,67.86,42.97,42.97,0.36,False,TN
9,2026-04-07T08:05:57.506Z,0.000010,127.574,False,False,1,5,False,4x4,1,80.1,70.2,8.81,38.54,69.62,-7.29,-11.64,68.80,52.71,52.70,0.82,True,FN
10,2026-04-07T08:05:57.612Z,0.000005,133.105,True,True,2,5,True,1d:15,2,80.5,67.8,9.62,37.87,70.36,-3.46,-8.48,67.12,48.27,48.16,3.24,True,TP
11,2026-04-07T08:06:01.115Z,0.000005,73.020,False,False,2,5,True,1d:15,1,80.0,63.9,4.18,36.31,71.13,-7.82,-16.31,61.24,54.87,53.97,9.89,False,FP
12,2026-04-07T08:06:06.002Z,0.000096,72.247,False,False,1,5,False,4x4,1,79.9,61.2,11.09,41.97,67.12,-10.29,-22.97,55.83,69.29,68.37,11.29,False,TN
13,2026-04-07T08:06:06.608Z,0.000047,130.266,True,True,2,5,True,3x3,2,77.8,55.3,9.15,44.06,63.44,-15.28,-16.89,50.40,66.95,65.66,13.04,True,TP
14,2026-04-07T08:06:07.108Z,0.000020,73.010,True,False,2,5,True,3x3,3,75.7,56.0,4.49,40.89,63.53,-11.88,-16.64,52.17,60.88,59.81,11.36,True,TP
15,2026-04-07T08:06:12.006Z,0.000038,73.119,False,False,1,5,False,2x4,3,76.0,59.2,-5.71,41.75,63.23,-22.88,-21.74,50.04,67.08,65.77,13.19,False,TN
16,2026-04-07T08:06:14.618Z,0.000017,128.922,True,True,2,5,True,2x4,3,74.8,64.2,0.57,43.11,61.19,-32.50,-15.71,53.12,67.96,67.48,8.07,True,TP
17,2026-04-07T08:06:17.113Z,0.000014,73.685,False,False,2,5,True,4x4,2,71.8,60.4,-2.84,44.91,56.00,-23.52,-13.68,53.94,62.17,62.13,2.06,False,FP
18,2026-04-07T08:06:22.006Z,0.000027,73.443,False,False,1,5,False,3x3,2,75.1,65.5,-7.66,38.78,63.89,-29.30,-5.71,58.36,49.78,49.47,5.53,False,TN
19,2026-04-07T08:06:24.109Z,0.000009,74.887,False,False,1,5,False,2x4,1,74.6,64.5,-22.07,33.55,62.83,-30.08,4.17,56.89,31.03,30.45,5.94,False,TN
20,2026-04-07T08:06:27.606Z,0.000001,71.141,False,False,1,5,False,4x4,1,75.5,71.8,-13.20,33.32,66.41,-36.39,8.16,61.41,34.58,34.22,5.00,False,TN
21,2026-04-07T08:06:32.501Z,0.000017,134.558,True,True,1,5,False,4x4,3,77.4,67.6,-23.53,38.36,63.01,-32.72,-0.86,59.15,40.47,40.28,3.86,True,FN
22,2026-04-07T08:06:35.012Z,0.000077,128.048,False,False,1,5,False,4x4,3,79.7,64.9,-29.85,33.68,65.77,-31.46,3.52,56.70,31.54,30.20,9.07,False,TN
23,2026-04-07T08:06:35.609Z,0.000030,130.597,False,False,1,5,False,2x2,2,81.7,68.6,-22.50,32.19,71.62,-43.54,6.36,52.63,38.35,33.31,18.99,False,TN
24,2026-04-07T08:06:39.606Z,0.000014,68.034,False,False,1,5,False,2x2,1,84.9,70.0,-23.35,38.47,71.96,-45.00,0.32,53.60,47.55,43.87,18.36,False,TN
