fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T09:46:52.815Z,0.200648,72.368,False,False,0,1,False,2x4,3,66.1,82.0,31.28,17.36,55.54,-25.50,-10.47,77.19,66.84,63.23,21.65,False,TN
1,2026-04-07T09:46:54.505Z,0.001741,72.368,False,False,0,2,False,2x4,0,66.1,84.0,31.28,17.36,55.54,-23.33,-10.18,80.05,65.89,61.16,24.51,False,TN
2,2026-04-07T09:46:54.814Z,0.000057,128.591,False,False,0,3,False,2x4,1,60.9,77.4,24.71,5.36,55.39,-18.66,-5.98,74.89,48.89,44.83,19.50,False,TN
3,2026-04-07T09:46:56.826Z,0.000017,74.360,False,False,0,4,False,4x4,2,65.3,78.1,27.53,10.14,58.33,-15.54,-14.92,75.10,52.58,49.83,16.77,False,TN
4,2026-04-07T09:47:02.509Z,0.000220,127.020,False,False,0,5,False,4x4,0,69.1,78.0,29.36,9.85,61.81,-13.82,-15.97,75.05,52.02,50.31,13.24,True,FN
5,2026-04-07T09:47:02.509Z,0.000032,74.524,False,False,0,5,False,4x4,3,69.8,75.6,36.18,20.07,56.25,-24.51,-18.83,69.03,73.21,72.09,12.78,False,TN
6,2026-04-07T09:47:02.865Z,0.000031,70.801,False,False,0,5,False,2x2,1,69.5,79.4,34.60,22.26,56.03,-29.88,-18.64,71.15,77.84,76.36,15.12,False,TN
7,2026-04-07T09:47:06.511Z,0.000017,123.370,True,True,1,5,False,1d:2,3,70.5,75.5,32.96,13.25,60.94,-36.56,-17.57,63.67,76.09,76.05,2.73,True,FN
8,2026-04-07T09:47:08.898Z,0.000009,72.237,False,False,1,5,False,2x4,1,72.6,72.8,37.18,19.31,59.29,-37.85,-24.34,57.22,86.83,86.80,2.07,False,TN
9,2026-04-07T09:47:12.509Z,0.000025,71.516,False,False,1,5,False,3x3,2,72.8,69.1,36.25,22.95,58.76,-36.23,-19.59,55.48,84.11,84.04,3.28,False,TN
10,2026-04-07T09:47:14.006Z,0.000075,71.229,False,False,1,5,False,2x2,1,73.3,64.4,34.92,20.96,60.96,-26.87,-15.06,56.52,71.66,71.52,4.44,False,TN
