fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T00:31:58.073Z,0.038436,129.603,False,False,0,1,False,4x4,0,71.5,83.5,35.22,14.85,60.48,-21.48,-11.14,79.91,65.33,62.37,19.43,True,FN
1,2026-04-07T00:31:58.276Z,0.001708,129.603,True,True,1,2,False,4x4,2,71.5,84.6,35.22,14.85,60.48,-19.53,-11.49,81.47,64.28,60.76,20.99,True,FN
2,2026-04-07T00:31:59.810Z,0.000068,129.549,False,False,1,3,False,3x3,0,69.6,83.1,32.67,14.15,59.76,-15.92,-7.84,81.14,57.46,53.33,21.38,True,FN
3,2026-04-07T00:32:04.003Z,0.000360,129.154,True,True,2,4,True,4x4,3,71.1,85.7,34.15,14.72,60.62,-14.30,-10.34,83.85,59.29,54.55,23.23,True,TP
4,2026-04-07T00:32:04.113Z,0.000026,73.268,False,False,2,5,True,1d:2,1,70.2,81.7,22.63,17.20,64.18,-22.32,3.58,78.46,49.09,46.97,14.28,False,FP
5,2026-04-07T00:32:07.103Z,0.000010,134.272,True,True,3,5,True,2x2,3,70.5,86.7,15.03,23.60,64.75,-44.99,0.87,74.07,64.85,64.18,9.32,True,TP
6,2026-04-07T00:32:12.006Z,0.000022,72.261,False,False,2,5,True,2x4,3,73.7,99.3,15.08,36.11,62.45,-43.73,5.59,89.00,71.38,66.26,26.55,False,FP
7,2026-04-07T00:32:16.503Z,0.000266,70.750,False,False,2,5,True,2x4,1,74.9,99.3,15.92,37.30,63.00,-40.92,11.24,89.75,68.01,62.53,26.75,False,FP
8,2026-04-07T00:32:17.003Z,0.000385,72.767,False,False,1,5,False,1d:8,0,75.2,98.4,11.87,39.95,62.57,-35.72,9.28,91.18,63.43,56.62,28.61,False,TN
9,2026-04-07T00:32:17.507Z,0.000776,70.090,False,False,1,5,False,2x2,3,73.7,98.6,10.39,35.58,63.64,-32.65,7.72,92.75,58.96,51.27,29.11,False,TN
10,2026-04-07T00:32:18.010Z,0.001243,131.442,False,False,0,5,False,1d:4,1,64.6,102.3,15.52,35.61,51.64,-32.08,13.88,96.20,68.73,52.33,44.56,False,TN
11,2026-04-07T00:32:19.607Z,0.000501,72.461,False,False,0,5,False,1d:2,0,67.2,103.3,11.16,36.19,55.52,-35.62,22.55,94.35,62.31,48.73,38.83,False,TN
12,2026-04-07T00:32:23.602Z,0.000060,135.942,True,True,1,5,False,2x4,2,65.0,106.1,-1.47,38.88,52.05,-25.04,22.73,100.54,56.28,28.57,48.49,True,FN
13,2026-04-07T00:32:25.103Z,0.000034,72.803,False,False,1,5,False,1d:15,3,61.9,108.8,-7.22,31.46,52.78,-23.68,26.19,102.92,53.04,17.28,50.14,False,TN
14,2026-04-07T00:32:28.108Z,0.000009,71.983,False,False,1,5,False,3x3,1,52.5,108.5,-13.42,19.11,46.98,-26.38,29.35,101.10,56.58,16.52,54.12,False,TN
15,2026-04-07T00:32:33.010Z,0.000011,126.768,False,False,1,5,False,4x4,1,50.2,105.5,-6.09,21.80,44.82,-31.18,23.48,97.98,58.81,25.15,53.16,True,FN
16,2026-04-07T00:32:36.007Z,0.000031,72.852,True,False,1,5,False,3x3,3,48.9,107.0,-5.57,23.06,42.72,-34.21,26.17,97.93,62.27,28.81,55.21,True,FN
17,2026-04-07T00:32:37.509Z,0.000035,71.940,False,False,0,5,False,1d:15,2,40.1,104.7,-5.11,11.73,37.97,-31.94,24.21,96.68,65.75,29.59,58.71,False,TN
18,2026-04-07T00:32:40.110Z,0.000001,128.916,False,False,0,5,False,1d:8,1,42.1,101.2,-19.81,14.57,34.19,-41.83,15.66,90.84,60.79,22.05,56.65,True,FN
19,2026-04-07T00:32:45.010Z,0.000004,133.683,False,False,0,5,False,4x4,1,39.0,93.9,-15.13,22.51,28.07,-32.27,14.37,87.04,61.95,18.97,58.97,False,TN
20,2026-04-07T00:32:47.108Z,0.000001,126.521,True,True,1,5,False,4x4,2,42.5,94.7,-20.26,25.15,27.66,-36.84,8.46,86.81,63.66,23.53,59.15,True,FN
21,2026-04-07T00:32:52.001Z,0.000007,72.815,False,False,1,5,False,4x4,2,37.5,98.7,-10.70,22.89,27.77,-27.09,10.29,94.39,69.75,20.67,66.62,False,TN
22,2026-04-07T00:32:56.005Z,0.000024,72.169,False,False,1,5,False,2x2,2,37.9,106.2,-17.53,14.75,30.22,-43.36,12.03,96.18,70.89,25.97,65.96,False,TN
