fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T06:38:21.124Z,0.041084,71.211,False,False,0,1,False,2x2,3,66.9,84.6,False,TN
1,2026-03-04T06:38:21.513Z,0.000020,71.747,False,False,0,2,False,4x4,1,68.4,84.3,False,TN
2,2026-03-04T06:38:23.014Z,0.000004,131.726,False,False,0,3,False,4x4,3,66.9,83.3,False,TN
3,2026-03-04T06:38:28.004Z,0.000006,129.974,True,True,1,4,False,3x3,1,71.5,84.7,True,FN
4,2026-03-04T06:38:32.503Z,0.000033,131.342,True,True,2,5,True,1d:8,3,81.7,84.5,True,TP
5,2026-03-04T06:38:33.513Z,0.000008,129.199,True,True,3,5,True,1d:4,2,85.9,84.3,True,TP
6,2026-03-04T06:38:38.503Z,0.000024,72.472,False,False,3,5,True,2x4,2,82.9,86.5,False,FP
7,2026-03-04T06:38:42.511Z,0.000027,70.467,True,False,3,5,True,2x2,2,85.4,78.2,True,TP
8,2026-03-04T06:38:45.016Z,0.000011,132.617,False,False,2,5,True,4x4,3,86.4,78.7,False,FP
9,2026-03-04T06:38:50.001Z,0.000013,73.017,False,False,1,5,False,1d:4,2,84.5,77.1,False,TN
10,2026-03-04T06:38:52.503Z,0.000030,134.173,False,False,0,5,False,2x4,0,89.6,79.0,True,FN
11,2026-03-04T06:38:52.514Z,0.000013,73.879,False,False,0,5,False,4x4,1,94.4,87.8,False,TN
12,2026-03-04T06:38:53.514Z,0.000000,73.540,False,False,0,5,False,1d:15,1,93.6,93.5,False,TN
13,2026-03-04T06:38:58.504Z,0.000005,133.465,True,True,1,5,False,4x4,3,92.2,89.1,True,FN
14,2026-03-04T06:39:00.513Z,0.000000,129.113,False,False,1,5,False,2x4,1,91.2,92.2,False,TN
15,2026-03-04T06:39:05.510Z,0.000017,73.378,False,False,1,5,False,1d:8,2,96.6,95.2,False,TN
16,2026-03-04T06:39:08.515Z,0.000027,131.050,False,False,1,5,False,2x4,0,95.4,97.3,True,FN
17,2026-03-04T06:39:09.014Z,0.000103,72.708,False,False,1,5,False,3x3,0,95.0,97.8,False,TN
