fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T10:16:50.445Z,0.064449,129.456,True,True,1,1,False,2x4,3,63.7,84.6,30.07,4.15,55.96,-23.33,-20.70,78.65,63.12,58.90,22.69,True,FN
1,2026-04-07T10:16:51.451Z,0.000037,129.456,True,True,2,2,True,2x4,3,63.7,81.5,30.07,4.15,55.96,-17.84,-22.66,76.21,58.52,54.90,20.25,True,TP
2,2026-04-07T10:16:54.474Z,0.000014,73.234,False,False,2,3,True,1d:15,1,57.9,79.8,22.56,-0.24,53.28,-12.74,-27.93,73.67,49.28,44.86,20.39,False,FP
3,2026-04-07T10:16:59.008Z,0.000140,129.954,True,True,3,4,True,1d:4,3,62.7,84.4,24.36,-0.40,57.73,-23.59,-36.29,72.46,61.68,59.89,14.73,True,TP
4,2026-04-07T10:17:01.508Z,0.000228,128.411,False,False,3,5,True,2x2,0,64.5,80.9,18.21,-2.75,61.78,-25.32,-32.15,69.76,53.13,52.53,7.98,True,TP
5,2026-04-07T10:17:02.003Z,0.000279,128.090,True,True,3,5,True,2x4,3,66.4,77.3,24.71,-6.35,61.31,-16.32,-28.22,70.11,47.32,46.49,8.80,True,TP
6,2026-04-07T10:17:03.503Z,0.000330,72.663,False,False,2,5,True,3x3,1,66.6,75.3,20.78,-5.07,63.08,-13.78,-26.17,69.25,40.96,40.49,6.17,False,FP
7,2026-04-07T10:17:03.511Z,0.000054,71.108,False,False,2,5,True,2x2,2,69.6,70.8,25.78,-5.64,64.44,-6.22,-22.78,66.72,36.37,36.30,2.28,False,FP
8,2026-04-07T10:17:08.010Z,0.000950,135.409,True,True,2,5,True,1d:4,3,68.0,68.3,29.01,1.14,61.50,-5.72,-20.87,64.79,41.25,41.12,3.29,True,TP
9,2026-04-07T10:17:09.535Z,0.000053,69.729,False,False,2,5,True,1d:2,3,65.2,62.5,23.20,9.40,60.16,0.65,-16.29,60.36,34.18,34.18,0.20,False,FP
10,2026-04-07T10:17:10.541Z,0.000038,72.114,False,False,1,5,False,2x2,0,63.3,61.4,15.50,0.46,61.32,12.33,-15.39,58.17,16.47,16.16,3.15,False,TN
11,2026-04-07T10:17:14.618Z,0.000003,130.214,True,True,2,5,True,4x4,1,67.7,63.5,23.47,-23.24,59.13,12.14,-20.51,58.82,11.66,11.65,0.31,True,TP
12,2026-04-07T10:17:19.009Z,0.000162,73.418,False,False,2,5,True,4x4,3,66.7,57.7,27.08,-16.78,58.64,13.13,-23.39,51.07,17.19,15.44,7.57,False,FP
13,2026-04-07T10:17:19.659Z,0.000044,71.608,False,False,1,5,False,1d:2,2,64.7,52.4,29.54,-8.28,56.92,8.56,-17.67,48.62,24.44,22.99,8.30,False,TN
14,2026-04-07T10:17:21.671Z,0.000015,130.402,True,True,2,5,True,4x4,1,63.2,59.9,23.29,-13.33,57.17,12.54,-8.18,58.03,11.95,11.92,0.86,True,TP
15,2026-04-07T10:17:26.010Z,0.000123,127.938,False,False,2,5,True,2x4,1,61.7,56.5,21.52,-16.85,55.30,8.05,-7.40,55.44,16.45,16.45,0.14,True,TP
16,2026-04-07T10:17:26.509Z,0.000493,71.692,False,False,1,5,False,2x2,1,60.6,57.7,21.95,-16.45,54.03,18.04,-7.01,54.34,10.22,10.22,0.31,False,TN
17,2026-04-07T10:17:26.701Z,0.000438,72.081,False,False,1,5,False,1d:15,1,62.3,58.6,27.60,-17.81,52.89,18.36,-3.09,55.59,17.59,17.38,2.70,False,TN
18,2026-04-07T10:17:27.709Z,0.000009,131.252,False,False,1,5,False,4x4,3,61.2,59.4,24.98,-22.32,51.27,19.46,-5.38,55.83,18.39,17.82,4.56,False,TN
19,2026-04-07T10:17:32.005Z,0.000017,124.692,True,True,1,5,False,2x2,2,65.8,63.8,27.27,-30.51,51.56,27.94,-7.55,56.80,23.56,22.97,5.24,True,FN
20,2026-04-07T10:17:33.008Z,0.000494,135.133,True,True,2,5,True,2x4,3,66.5,66.2,26.54,-36.34,49.00,27.58,-6.40,59.89,31.88,29.96,10.89,True,TP
21,2026-04-07T10:17:33.749Z,0.000087,71.386,False,False,2,5,True,3x3,0,61.1,66.2,28.64,-31.09,44.08,21.75,1.24,62.56,37.87,33.06,18.48,False,FP
22,2026-04-07T10:17:33.750Z,0.000033,73.879,False,False,2,5,True,3x3,3,64.7,66.7,32.81,-30.79,46.53,23.89,2.08,62.21,37.49,34.06,15.68,False,FP
23,2026-04-07T10:17:38.780Z,0.000009,128.364,True,True,3,5,True,3x3,2,54.2,75.8,10.39,-17.52,50.21,16.90,10.07,73.25,36.53,28.35,23.04,True,TP
24,2026-04-07T10:17:41.802Z,0.000003,75.908,False,False,2,5,True,4x4,0,58.4,74.6,10.28,-20.34,53.81,31.38,2.26,67.63,33.87,30.92,13.82,False,FP
25,2026-04-07T10:17:46.504Z,0.000030,72.906,False,False,1,5,False,1d:15,3,62.1,74.2,13.07,-21.14,56.94,30.95,5.88,67.19,33.98,32.40,10.25,False,TN
26,2026-04-07T10:17:48.006Z,0.000275,72.931,False,False,1,5,False,1d:8,1,62.1,73.1,17.01,-23.13,55.10,25.00,13.49,67.33,39.43,37.48,12.23,False,TN
