fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T08:52:11.602Z,0.409054,72.862,True,False,0,1,False,1d:8,1,65.0,87.4,True,FN
1,2026-03-04T08:52:12.101Z,0.000075,129.450,True,True,1,2,False,1d:4,1,64.3,89.9,True,FN
2,2026-03-04T08:52:13.601Z,0.000039,130.167,True,True,2,3,True,2x4,2,68.3,82.9,True,TP
3,2026-03-04T08:52:14.601Z,0.000031,73.713,False,False,2,4,True,2x4,2,67.8,87.2,False,FP
4,2026-03-04T08:52:18.104Z,0.000030,70.464,False,False,2,5,True,1d:2,0,66.7,86.6,False,FP
5,2026-03-04T08:52:19.603Z,0.000026,132.049,True,True,3,5,True,1d:4,2,64.3,87.1,True,TP
6,2026-03-04T08:52:20.601Z,0.000018,72.212,True,False,2,5,True,2x2,2,68.9,86.5,True,TP
7,2026-03-04T08:52:21.103Z,0.000005,130.177,True,True,2,5,True,4x4,2,65.7,89.4,True,TP
8,2026-03-04T08:52:24.101Z,0.000004,71.811,False,False,2,5,True,1d:8,1,77.1,88.3,False,FP
9,2026-03-04T08:52:25.103Z,0.000000,128.522,False,False,2,5,True,1d:2,1,78.1,92.8,False,FP
10,2026-03-04T08:52:30.501Z,0.000029,128.965,True,True,2,5,True,3x3,3,76.7,87.5,True,TP
11,2026-03-04T08:52:33.603Z,0.000021,72.267,False,False,2,5,True,2x2,2,67.1,98.3,False,FP
12,2026-03-04T08:52:38.605Z,0.000081,128.379,False,False,1,5,False,1d:2,1,69.5,94.3,True,FN
13,2026-03-04T08:52:42.106Z,0.000091,71.055,False,False,1,5,False,1d:4,3,73.0,91.2,False,TN
14,2026-03-04T08:52:43.102Z,0.000008,70.851,False,False,1,5,False,1d:2,0,67.7,91.3,False,TN
15,2026-03-04T08:52:48.001Z,0.000026,127.175,True,True,1,5,False,1d:2,1,65.3,91.0,True,FN
16,2026-03-04T08:52:50.601Z,0.000057,69.104,False,False,1,5,False,1d:2,3,63.8,87.6,False,TN
17,2026-03-04T08:52:52.102Z,0.000003,132.630,False,False,1,5,False,3x3,1,64.1,88.1,True,FN
18,2026-03-04T08:52:57.003Z,0.000027,72.031,False,False,1,5,False,2x2,2,60.7,86.3,False,TN
19,2026-03-04T08:52:57.103Z,0.000014,131.225,False,False,1,5,False,3x3,3,62.7,80.1,False,TN
20,2026-03-04T08:53:00.605Z,0.000004,127.097,True,True,1,5,False,2x2,3,63.0,81.2,True,FN
21,2026-03-04T08:53:06.001Z,0.000006,73.217,False,False,1,5,False,2x2,3,63.3,76.5,False,TN
22,2026-03-04T08:53:09.105Z,0.000003,127.760,False,False,1,5,False,4x4,1,70.5,77.8,True,FN
23,2026-03-04T08:53:14.106Z,0.000016,74.250,False,False,1,5,False,4x4,1,71.1,73.4,False,TN
24,2026-03-04T08:53:16.106Z,0.000060,126.292,True,True,2,5,True,2x4,2,72.6,76.3,False,FP
25,2026-03-04T08:53:17.501Z,0.000062,74.303,False,False,1,5,False,4x4,2,70.2,78.4,False,TN
26,2026-03-04T08:53:18.104Z,0.000005,73.282,False,False,1,5,False,2x4,1,71.7,77.8,True,FN
27,2026-03-04T08:53:24.002Z,0.000029,72.756,False,False,1,5,False,1d:8,2,63.5,83.0,False,TN
28,2026-03-04T08:53:27.501Z,0.000061,136.372,True,True,2,5,True,1d:4,3,61.4,84.7,True,TP
29,2026-03-04T08:53:27.601Z,0.000026,72.908,False,False,1,5,False,1d:15,2,57.9,81.0,False,TN
30,2026-03-04T08:53:32.504Z,0.000166,132.335,False,False,1,5,False,1d:2,2,56.0,78.7,False,TN
31,2026-03-04T08:53:33.104Z,0.000003,132.220,False,False,1,5,False,2x4,0,59.2,69.9,True,FN
32,2026-03-04T08:53:38.502Z,0.000043,72.136,False,False,1,5,False,2x4,0,68.7,63.7,False,TN
33,2026-03-04T08:53:40.003Z,0.000061,69.940,False,False,0,5,False,1d:4,1,66.3,64.6,False,TN
34,2026-03-04T08:53:40.107Z,0.000018,129.830,True,True,1,5,False,3x3,3,70.5,62.5,True,FN
35,2026-03-04T08:53:45.604Z,0.000057,74.165,False,False,1,5,False,1d:8,1,69.8,58.3,False,TN
36,2026-03-04T08:53:47.603Z,0.000013,123.774,True,True,2,5,True,2x2,2,61.9,59.3,True,TP
37,2026-03-04T08:53:50.606Z,0.000011,75.478,False,False,2,5,True,4x4,2,55.7,53.6,False,FP
38,2026-03-04T08:53:54.604Z,0.000003,72.243,False,False,2,5,True,2x4,1,55.0,54.6,False,FP
39,2026-03-04T08:53:59.606Z,0.000111,128.941,True,True,2,5,True,1d:15,3,60.4,57.3,True,TP
40,2026-03-04T08:54:00.605Z,0.000023,70.837,False,False,2,5,True,2x2,1,58.4,68.4,False,FP
41,2026-03-04T08:54:05.503Z,0.000046,73.333,False,False,1,5,False,2x2,3,65.4,70.9,False,TN
42,2026-03-04T08:54:05.607Z,0.000023,74.267,True,False,1,5,False,2x4,2,64.3,77.7,True,FN
43,2026-03-04T08:54:10.503Z,0.000046,72.501,False,False,1,5,False,4x4,2,61.7,76.9,False,TN
44,2026-03-04T08:54:13.603Z,0.000075,130.870,False,False,0,5,False,4x4,0,58.7,78.8,True,FN
45,2026-03-04T08:54:14.104Z,0.000075,129.523,True,True,1,5,False,2x2,1,60.7,76.7,True,FN
46,2026-03-04T08:54:19.106Z,0.000271,75.099,False,False,1,5,False,2x4,0,63.0,74.1,False,TN
47,2026-03-04T08:54:20.002Z,0.000435,128.059,False,False,1,5,False,3x3,1,57.7,76.3,False,TN
48,2026-03-04T08:54:20.604Z,0.000096,72.764,True,False,1,5,False,1d:8,1,51.7,73.1,True,FN
49,2026-03-04T08:54:21.107Z,0.000094,129.614,False,False,1,5,False,2x2,1,51.5,69.8,True,FN
50,2026-03-04T08:54:23.107Z,0.000089,76.186,False,False,0,5,False,2x4,1,53.0,66.5,False,TN
51,2026-03-04T08:54:25.604Z,0.000048,74.410,False,False,0,5,False,3x3,0,52.9,72.8,False,TN
52,2026-03-04T08:54:31.001Z,0.000048,71.791,False,False,0,5,False,1d:8,0,57.0,76.6,False,TN
53,2026-03-04T08:54:34.605Z,0.000035,71.483,False,False,0,5,False,1d:8,3,65.6,77.8,False,TN
54,2026-03-04T08:54:35.106Z,0.000012,75.173,False,False,0,5,False,1d:8,0,64.5,77.4,False,TN
55,2026-03-04T08:54:40.001Z,0.000014,129.676,False,False,0,5,False,1d:4,1,64.0,77.2,True,FN
56,2026-03-04T08:54:40.501Z,0.000026,73.364,False,False,0,5,False,3x3,2,59.0,78.0,False,TN
57,2026-03-04T08:54:40.602Z,0.000023,70.241,False,False,0,5,False,1d:2,1,55.5,74.1,False,TN
58,2026-03-04T08:54:46.004Z,0.000148,130.975,True,True,1,5,False,1d:2,1,59.1,75.2,True,FN
59,2026-03-04T08:54:47.606Z,0.000010,73.624,False,False,1,5,False,1d:8,3,66.1,75.8,False,TN
60,2026-03-04T08:54:52.604Z,0.000045,71.937,True,False,1,5,False,2x4,1,62.2,73.4,True,FN
61,2026-03-04T08:54:55.104Z,0.000028,74.940,False,False,1,5,False,2x4,1,63.3,78.2,False,TN
62,2026-03-04T08:55:00.101Z,0.000053,72.584,False,False,1,5,False,2x2,1,61.4,75.8,False,TN
63,2026-03-04T08:55:01.106Z,0.000076,131.101,False,False,0,5,False,2x2,0,60.8,81.7,True,FN
64,2026-03-04T08:55:02.604Z,0.000008,134.407,False,False,0,5,False,2x4,2,56.7,79.4,False,TN
65,2026-03-04T08:55:08.004Z,0.000009,73.430,False,False,0,5,False,2x4,1,51.2,81.8,False,TN
