fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T12:00:17.274Z,0.042782,75.526,False,False,0,1,False,4x4,3,66.6,96.1,-40.79,-34.25,39.99,-40.79,-34.25,79.99,40.00,0.00,40.00,True,FN
1,2026-04-15T12:00:17.510Z,0.000233,72.677,False,False,0,2,False,3x3,0,63.7,94.7,-35.78,-34.52,39.89,-37.00,-34.27,80.16,40.29,1.25,40.27,True,FN
2,2026-04-15T12:00:20.012Z,0.000009,72.669,False,False,0,3,False,4x4,3,54.6,89.0,-15.53,-34.14,39.67,-16.85,-34.68,80.18,40.54,1.43,40.51,True,FN
3,2026-04-15T12:00:25.009Z,0.000278,71.594,False,False,0,4,False,1d:15,2,52.7,87.6,4.23,-34.36,39.77,4.52,-34.68,80.36,40.59,0.43,40.59,True,FN
4,2026-04-15T12:00:27.507Z,0.001813,74.216,False,False,0,5,False,4x4,2,53.3,87.5,7.98,-34.00,40.23,7.59,-33.91,80.34,40.11,0.40,40.11,True,FN
5,2026-04-15T12:00:28.004Z,0.002708,71.366,False,False,0,5,False,2x2,3,56.1,89.3,19.35,-34.28,40.01,19.48,-33.88,80.31,40.30,0.42,40.30,True,FN
6,2026-04-15T12:00:29.507Z,0.004104,131.502,True,True,1,5,False,3x3,3,56.2,88.8,31.29,-22.84,40.65,31.66,-22.15,79.90,39.26,0.78,39.25,True,FN
7,2026-04-15T12:00:30.012Z,0.000122,128.541,True,True,2,5,True,3x3,2,48.5,84.9,15.88,-22.16,40.09,16.32,-22.53,80.23,40.14,0.57,40.14,True,TP
8,2026-04-15T12:00:35.002Z,0.000219,73.500,False,False,2,5,True,4x4,2,46.7,83.4,-12.18,-21.58,39.56,-11.01,-21.70,79.74,40.20,1.18,40.18,True,TP
9,2026-04-15T12:00:36.513Z,0.000023,71.105,False,False,2,5,True,1d:2,2,57.3,91.0,-34.97,-22.02,39.68,-36.70,-22.18,80.27,40.63,1.74,40.59,True,TP
10,2026-04-15T12:00:41.503Z,0.000026,127.556,True,True,3,5,True,2x2,1,44.6,82.5,-16.04,-10.45,40.25,-16.69,-10.67,80.07,39.83,0.69,39.82,True,TP
11,2026-04-15T12:00:41.513Z,0.000002,131.907,True,True,3,5,True,3x3,1,41.0,81.0,-3.73,-9.56,39.75,-3.69,-9.94,80.26,40.51,0.38,40.51,True,TP
12,2026-04-15T12:00:46.505Z,0.000660,134.243,False,False,2,5,True,1d:2,1,45.4,83.4,19.06,-10.85,39.80,20.42,-9.56,80.28,40.52,1.87,40.48,True,TP
13,2026-04-15T12:00:48.012Z,0.000347,130.202,True,True,3,5,True,2x4,3,51.9,86.1,32.44,3.08,40.38,31.55,1.95,80.12,39.77,1.44,39.74,True,TP
14,2026-04-15T12:00:49.017Z,0.000005,132.166,False,False,3,5,True,3x3,0,46.6,83.4,23.79,2.65,40.01,23.42,1.90,80.04,40.04,0.84,40.03,True,TP
15,2026-04-15T12:00:54.002Z,0.000959,127.516,True,True,3,5,True,1d:2,2,43.0,81.9,15.77,1.03,39.95,15.67,2.54,80.30,40.38,1.51,40.35,True,TP
16,2026-04-15T12:00:55.002Z,0.000979,130.684,False,False,2,5,True,3x3,0,42.1,80.7,12.11,2.36,40.28,11.19,2.13,79.90,39.63,0.95,39.62,True,TP
17,2026-04-15T12:00:55.015Z,0.000934,128.010,True,True,3,5,True,1d:2,2,46.7,83.6,-24.18,1.06,39.97,-23.61,2.94,80.11,40.19,1.96,40.14,True,TP
18,2026-04-15T12:00:58.017Z,0.000347,129.778,True,True,3,5,True,2x2,3,53.2,87.2,-31.99,14.45,39.97,-31.97,13.77,79.91,39.95,0.68,39.94,True,TP
19,2026-04-15T12:01:03.002Z,0.000961,130.811,True,True,4,5,True,1d:2,3,42.4,81.3,3.89,13.18,40.13,4.81,13.07,80.14,40.02,0.93,40.01,True,TP
20,2026-04-15T12:01:03.515Z,0.000022,131.677,True,True,4,5,True,1d:4,1,43.7,82.0,11.64,14.47,39.60,12.55,13.80,79.81,40.23,1.13,40.21,True,TP
21,2026-04-15T12:01:08.503Z,0.000042,130.619,True,True,5,5,True,2x2,3,60.2,91.7,36.00,27.07,40.01,36.53,26.38,79.92,39.92,0.87,39.91,True,TP
22,2026-04-15T12:01:08.518Z,0.000016,128.060,False,False,4,5,True,1d:2,1,55.8,88.6,27.87,26.78,40.19,28.46,24.83,80.19,40.05,2.04,40.00,True,TP
23,2026-04-15T12:01:13.504Z,0.000045,71.379,True,False,3,5,True,2x2,2,47.5,84.2,4.72,25.45,39.85,4.54,25.29,80.13,40.28,0.24,40.28,True,TP
24,2026-04-15T12:01:16.502Z,0.001009,70.297,True,False,2,5,True,1d:2,2,48.8,84.7,-7.89,26.74,40.10,-7.55,26.69,80.02,39.92,0.34,39.92,True,TP
