fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,fire_window,hit_miss
0,2026-03-04T08:39:46.379Z,0.122963,132.331,True,True,1,1,False,2x2,1,68.5,87.4,True,FN
1,2026-03-04T08:39:47.393Z,0.004144,126.370,True,True,2,2,True,2x4,1,67.8,89.9,True,TP
2,2026-03-04T08:39:48.404Z,0.000209,71.000,False,False,2,3,True,1d:8,3,67.7,86.6,False,FP
3,2026-03-04T08:39:51.438Z,0.000039,74.524,False,False,2,4,True,2x2,3,70.0,88.4,False,FP
4,2026-03-04T08:39:54.454Z,0.000001,133.480,False,False,2,5,True,1d:8,1,71.5,83.9,True,TP
5,2026-03-04T08:39:58.502Z,0.000002,72.075,False,False,1,5,False,4x4,1,72.8,87.3,False,TN
6,2026-03-04T08:40:00.500Z,0.000027,70.576,False,False,0,5,False,1d:4,3,73.2,83.1,False,TN
7,2026-03-04T08:40:02.502Z,0.000018,72.100,True,False,0,5,False,1d:2,2,71.9,80.3,True,FN
8,2026-03-04T08:40:07.001Z,0.000121,73.032,False,False,0,5,False,4x4,0,70.7,86.1,False,TN
9,2026-03-04T08:40:09.515Z,0.000014,124.699,True,True,1,5,False,2x4,2,75.4,84.4,True,FN
10,2026-03-04T08:40:14.001Z,0.000021,72.709,False,False,1,5,False,1d:4,0,73.7,86.7,False,TN
11,2026-03-04T08:40:16.008Z,0.000105,71.181,False,False,1,5,False,1d:8,3,74.6,82.5,False,TN
12,2026-03-04T08:40:16.575Z,0.000063,131.166,True,True,2,5,True,3x3,2,72.9,85.5,True,TP
13,2026-03-04T08:40:21.507Z,0.000125,124.439,True,True,3,5,True,3x3,2,76.0,84.9,True,TP
14,2026-03-04T08:40:21.619Z,0.000004,71.264,False,False,2,5,True,2x4,1,87.1,90.3,False,FP
15,2026-03-04T08:40:26.008Z,0.000016,129.878,False,False,2,5,True,2x4,0,78.8,90.4,True,TP
16,2026-03-04T08:40:29.684Z,0.000121,129.136,True,True,3,5,True,2x4,3,76.6,94.5,True,TP
17,2026-03-04T08:40:31.009Z,0.000199,135.685,False,False,2,5,True,2x2,2,75.0,92.1,True,TP
18,2026-03-04T08:40:31.703Z,0.000172,72.100,False,False,1,5,False,1d:15,2,77.7,98.7,False,TN
19,2026-03-04T08:40:34.724Z,0.000001,130.350,True,True,2,5,True,1d:2,1,75.6,110.3,True,TP
20,2026-03-04T08:40:39.501Z,0.000009,129.715,True,True,3,5,True,3x3,1,75.4,107.2,True,TP
21,2026-03-04T08:40:40.005Z,0.000072,74.217,False,False,2,5,True,4x4,0,79.7,105.3,False,FP
22,2026-03-04T08:40:41.775Z,0.000000,130.272,False,False,2,5,True,1d:8,1,73.9,100.8,True,TP
23,2026-03-04T08:40:45.503Z,0.000032,132.698,True,True,3,5,True,1d:15,2,71.7,104.8,True,TP
24,2026-03-04T08:40:48.001Z,0.000095,130.424,False,False,2,5,True,4x4,0,70.8,104.8,False,FP
25,2026-03-04T08:40:48.823Z,0.000057,130.561,True,True,2,5,True,1d:2,2,65.5,106.1,True,TP
26,2026-03-04T08:40:49.826Z,0.000001,132.187,True,True,3,5,True,4x4,2,66.2,104.7,True,TP
27,2026-03-04T08:40:54.002Z,0.000027,73.084,False,False,3,5,True,3x3,1,67.0,103.8,False,FP
28,2026-03-04T08:40:57.891Z,0.000002,136.684,True,True,3,5,True,3x3,2,70.6,104.4,True,TP
29,2026-03-04T08:41:01.504Z,0.000014,126.755,True,True,4,5,True,1d:15,1,72.3,106.0,True,TP
30,2026-03-04T08:41:02.007Z,0.000020,126.208,True,True,4,5,True,2x4,3,71.5,108.5,True,TP
31,2026-03-04T08:41:02.925Z,0.000002,132.966,False,False,3,5,True,2x2,1,68.6,110.2,False,FP
32,2026-03-04T08:41:06.506Z,0.000489,133.209,True,True,4,5,True,1d:15,1,67.8,109.3,True,TP
33,2026-03-04T08:41:06.947Z,0.000004,122.929,True,True,4,5,True,1d:2,1,68.7,107.7,True,TP
34,2026-03-04T08:41:10.508Z,0.000070,72.311,False,False,3,5,True,1d:2,0,67.6,100.9,False,FP
35,2026-03-04T08:41:14.006Z,0.000391,73.370,False,False,2,5,True,2x2,2,65.9,98.2,False,FP
36,2026-03-04T08:41:15.000Z,0.000111,127.744,True,True,3,5,True,4x4,3,64.9,97.9,True,TP
37,2026-03-04T08:41:15.999Z,0.000016,138.291,True,True,3,5,True,1d:4,3,64.3,98.2,True,TP
38,2026-03-04T08:41:17.011Z,0.000015,73.323,False,False,2,5,True,1d:15,3,66.2,97.1,False,FP
39,2026-03-04T08:41:19.032Z,0.000007,71.194,False,False,2,5,True,4x4,2,64.3,100.5,False,FP
40,2026-03-04T08:41:23.506Z,0.000573,126.796,False,False,2,5,True,2x4,0,60.0,97.5,True,TP
41,2026-03-04T08:41:24.070Z,0.000078,71.797,False,False,1,5,False,2x2,3,61.8,94.6,False,TN
42,2026-03-04T08:41:28.104Z,0.000072,74.536,False,False,0,5,False,1d:15,0,64.9,98.6,False,TN
43,2026-03-04T08:41:30.113Z,0.000057,128.251,False,False,0,5,False,4x4,0,69.8,98.1,True,FN
44,2026-03-04T08:41:34.010Z,0.001574,127.649,True,True,1,5,False,2x2,1,69.1,94.3,True,FN
45,2026-03-04T08:41:35.008Z,0.001881,71.889,False,False,1,5,False,4x4,2,72.8,89.7,False,TN
46,2026-03-04T08:41:36.513Z,0.001760,72.914,False,False,1,5,False,1d:8,1,77.5,80.7,False,TN
47,2026-03-04T08:41:36.514Z,0.000000,136.247,False,False,1,5,False,4x4,2,79.3,82.1,True,FN
48,2026-03-04T08:41:42.009Z,0.000006,126.402,True,True,2,5,True,4x4,3,80.4,79.7,True,TP
49,2026-03-04T08:41:42.507Z,0.001523,73.670,False,False,1,5,False,4x4,0,81.2,80.7,True,FN
50,2026-03-04T08:41:43.563Z,0.000016,73.027,False,False,1,5,False,1d:15,3,87.1,96.7,False,TN
51,2026-03-04T08:41:46.587Z,0.000012,132.287,True,True,2,5,True,3x3,2,82.6,103.0,True,TP
52,2026-03-04T08:41:51.611Z,0.000017,72.288,False,False,2,5,True,2x2,1,81.6,100.7,False,FP
53,2026-03-04T08:41:53.001Z,0.000039,70.948,True,False,1,5,False,2x4,3,87.0,101.5,False,TN
54,2026-03-04T08:41:53.614Z,0.000026,124.572,True,True,2,5,True,2x2,2,85.3,101.7,True,TP
55,2026-03-04T08:41:56.623Z,0.000008,72.640,False,False,2,5,True,1d:8,1,90.1,98.1,False,FP
56,2026-03-04T08:42:00.629Z,0.000000,73.103,False,False,1,5,False,1d:15,1,82.0,99.3,False,TN
57,2026-03-04T08:42:06.004Z,0.000005,130.330,True,True,2,5,True,4x4,1,83.5,96.7,True,TP
58,2026-03-04T08:42:08.002Z,0.000851,75.516,False,False,2,5,True,4x4,0,86.0,89.9,False,FP
59,2026-03-04T08:42:10.018Z,0.000306,129.742,False,False,1,5,False,1d:2,0,88.6,88.7,True,FN
60,2026-03-04T08:42:10.019Z,0.000004,127.751,True,True,2,5,True,1d:4,1,88.4,89.5,True,TP
61,2026-03-04T08:42:15.032Z,0.000034,73.443,False,False,2,5,True,3x3,3,96.3,87.4,False,FP
62,2026-03-04T08:42:17.503Z,0.000034,129.796,False,False,1,5,False,2x4,1,93.8,90.0,True,FN
