fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T05:45:18.712Z,0.159517,69.693,False,False,0,1,False,1d:4,0,66.5,93.9,-40.39,-34.79,39.70,-36.08,-33.31,80.05,40.61,4.56,40.35,True,FN
1,2026-04-15T05:45:19.060Z,0.000042,128.821,False,False,0,2,False,2x2,2,62.8,93.0,-35.31,-33.56,39.63,-32.96,-33.72,80.10,40.54,2.36,40.47,True,FN
2,2026-04-15T05:45:24.001Z,0.000183,134.176,True,True,1,3,False,1d:15,3,52.6,87.0,-0.02,-34.15,39.99,4.42,-33.70,80.11,40.37,4.46,40.12,True,FN
3,2026-04-15T05:45:26.060Z,0.000013,128.109,False,False,1,4,False,2x2,2,56.7,90.4,20.80,-34.41,39.94,23.96,-34.18,80.18,40.36,3.17,40.24,True,FN
4,2026-04-15T05:45:27.061Z,0.000001,73.518,True,False,1,5,False,2x2,3,59.4,92.9,28.07,-33.98,39.75,31.60,-34.43,80.32,40.73,3.56,40.57,True,FN
5,2026-04-15T05:45:32.002Z,0.000011,71.122,False,False,1,5,False,2x4,0,54.0,86.7,28.29,-22.29,40.27,24.40,-22.18,80.13,40.05,3.89,39.86,True,FN
6,2026-04-15T05:45:35.002Z,0.000012,128.497,False,False,1,5,False,4x4,3,46.1,83.9,-6.83,-21.91,40.04,-11.97,-21.76,80.15,40.44,5.14,40.11,True,FN
7,2026-04-15T05:45:39.511Z,0.000051,134.961,False,False,0,5,False,3x3,3,53.7,88.5,-28.53,-21.33,40.23,-31.23,-22.28,79.77,39.64,2.86,39.54,True,FN
8,2026-04-15T05:45:41.052Z,0.000036,129.499,False,False,0,5,False,2x4,0,45.4,81.8,-20.18,-9.47,39.54,-14.74,-10.30,79.75,40.58,5.50,40.21,True,FN
9,2026-04-15T05:45:46.005Z,0.001017,130.611,True,True,1,5,False,2x4,1,41.1,80.9,3.28,-9.76,39.81,8.44,-10.12,79.78,40.30,5.17,39.97,True,FN
10,2026-04-15T05:45:47.054Z,0.000678,128.430,False,False,1,5,False,4x4,0,49.4,87.2,27.84,-8.65,39.85,32.47,-9.19,80.42,40.84,4.66,40.57,True,FN
11,2026-04-15T05:45:48.554Z,0.000204,126.061,True,True,2,5,True,2x4,3,57.0,87.7,40.65,2.10,39.87,35.92,1.66,80.02,40.43,4.75,40.15,True,TP
12,2026-04-15T05:45:53.505Z,0.000932,130.282,False,False,2,5,True,3x3,0,41.7,80.4,11.88,2.91,39.89,7.64,1.46,79.99,40.35,4.48,40.10,True,TP
13,2026-04-15T05:45:53.555Z,0.000021,136.376,True,True,3,5,True,2x4,1,39.6,79.8,-0.69,1.61,39.56,-3.35,2.26,79.72,40.25,2.74,40.16,True,TP
14,2026-04-15T05:45:58.052Z,0.000001,132.105,False,False,2,5,True,3x3,2,53.5,90.2,-35.58,2.26,39.83,-39.47,13.87,79.94,41.94,12.24,40.11,True,TP
15,2026-04-15T05:46:01.561Z,0.000001,131.397,True,True,3,5,True,3x3,1,45.1,82.0,-15.97,13.72,39.88,-11.89,14.67,79.80,40.14,4.19,39.92,True,TP
16,2026-04-15T05:46:06.503Z,0.000041,130.514,True,True,3,5,True,1d:8,2,44.3,81.5,-12.38,14.78,39.92,-7.86,14.22,79.90,40.24,4.55,39.98,True,TP
17,2026-04-15T05:46:07.002Z,0.000052,129.441,False,False,3,5,True,1d:4,0,42.1,81.2,-0.11,14.27,39.59,3.69,14.46,79.86,40.45,3.80,40.27,True,TP
18,2026-04-15T05:46:08.506Z,0.000082,133.417,False,False,2,5,True,2x4,1,55.1,93.7,35.35,14.19,39.75,41.40,25.75,79.99,42.30,13.05,40.24,True,TP
19,2026-04-15T05:46:09.554Z,0.000063,130.757,True,True,3,5,True,3x3,3,58.1,89.2,32.69,26.43,40.15,28.85,26.89,80.06,40.10,3.87,39.91,True,TP
20,2026-04-15T05:46:12.555Z,0.000028,131.860,True,True,3,5,True,3x3,3,48.0,84.5,8.26,25.81,39.64,3.87,26.53,80.11,40.71,4.45,40.47,True,TP
21,2026-04-15T05:46:14.054Z,0.000004,130.181,True,True,3,5,True,2x2,3,48.0,84.4,-4.42,25.95,40.19,-8.16,25.72,79.99,39.98,3.75,39.80,True,TP
