fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T10:39:06.675Z,0.160400,73.712,False,False,0,1,False,2x4,0,64.6,89.3,25.39,11.96,58.22,-40.00,-15.38,78.40,73.69,70.88,20.18,False,TN
1,2026-04-07T10:39:08.005Z,0.000674,71.578,False,False,0,2,False,1d:15,2,61.8,91.0,24.32,7.54,56.26,-39.61,-18.27,79.93,72.89,68.94,23.67,False,TN
2,2026-04-07T10:39:10.514Z,0.000027,135.893,False,False,0,3,False,1d:8,3,63.7,89.3,18.55,8.79,60.34,-26.82,-33.38,78.36,64.51,61.94,18.02,False,TN
3,2026-04-07T10:39:12.711Z,0.000012,132.780,True,True,1,4,False,1d:4,2,63.9,92.3,21.27,7.81,59.74,-29.84,-31.79,81.34,68.17,64.66,21.60,True,FN
4,2026-04-07T10:39:16.002Z,0.000038,135.110,True,True,2,5,True,2x2,1,62.7,96.1,19.30,12.91,58.22,-33.02,-30.57,84.91,73.08,68.03,26.69,True,TP
5,2026-04-07T10:39:16.734Z,0.000020,71.605,False,False,2,5,True,3x3,2,67.3,94.4,18.21,5.60,64.52,-28.54,-27.43,85.70,61.03,57.24,21.18,False,FP
6,2026-04-07T10:39:21.010Z,0.000889,126.409,True,True,3,5,True,1d:8,2,64.2,100.0,23.23,10.13,58.93,-18.00,-33.11,92.68,68.62,59.75,33.75,True,TP
7,2026-04-07T10:39:22.508Z,0.000183,133.187,True,True,4,5,True,2x2,2,64.2,102.2,22.84,3.80,59.94,-23.97,-38.08,91.72,70.39,62.81,31.78,True,TP
8,2026-04-07T10:39:26.008Z,0.001062,73.182,False,False,3,5,True,1d:15,3,63.9,103.2,18.35,4.76,60.98,-23.82,-36.72,93.41,67.46,59.15,32.43,False,FP
9,2026-04-07T10:39:26.774Z,0.000020,74.799,False,False,2,5,True,1d:8,1,65.7,106.3,18.35,1.24,63.04,-23.96,-38.09,96.29,66.65,57.77,33.25,False,FP
10,2026-04-07T10:39:30.510Z,0.000705,132.194,True,True,3,5,True,2x4,2,70.3,100.3,13.27,2.13,69.01,-15.53,-26.41,95.49,48.43,40.55,26.48,True,TP
11,2026-04-07T10:39:32.510Z,0.000044,72.624,False,False,2,5,True,2x2,2,76.4,94.7,12.60,-0.10,75.37,-25.10,-27.32,87.12,47.96,46.50,11.75,False,FP
12,2026-04-07T10:39:38.003Z,0.000720,127.861,False,False,1,5,False,1d:8,1,79.4,97.5,2.43,3.29,79.27,-19.47,-30.10,90.65,41.52,39.93,11.38,True,FN
13,2026-04-07T10:39:38.841Z,0.000566,71.863,False,False,1,5,False,3x3,0,82.0,100.9,-9.47,9.80,80.90,-39.25,-22.01,90.33,44.58,43.57,9.43,False,TN
14,2026-04-07T10:39:38.842Z,0.000333,73.942,False,False,1,5,False,1d:15,3,84.5,102.1,-9.71,12.29,83.01,-39.94,-17.48,92.28,43.43,42.43,9.27,False,TN
15,2026-04-07T10:39:40.508Z,0.000013,130.930,False,False,0,5,False,1d:2,2,85.1,105.2,-6.87,11.89,84.02,-39.78,-21.05,95.05,47.85,46.56,11.03,False,TN
16,2026-04-07T10:39:44.001Z,0.000028,72.985,False,False,0,5,False,4x4,3,83.7,103.0,-4.00,14.77,82.25,-32.85,-9.19,97.18,40.36,37.50,14.93,False,TN
17,2026-04-07T10:39:44.510Z,0.000012,125.075,True,True,1,5,False,2x4,1,92.5,106.1,9.24,21.10,89.64,-32.22,-5.84,100.95,50.72,49.44,11.31,True,FN
18,2026-04-07T10:39:48.003Z,0.000343,131.868,True,True,2,5,True,2x4,2,97.0,111.0,10.60,18.82,94.53,-41.24,0.68,103.03,55.58,54.92,8.50,True,TP
19,2026-04-07T10:39:49.508Z,0.000524,72.677,False,False,2,5,True,3x3,0,96.2,119.5,13.67,7.61,94.90,-39.16,-6.20,112.68,57.43,54.61,17.78,False,FP
20,2026-04-07T10:39:50.005Z,0.000127,72.034,False,False,2,5,True,2x4,2,98.8,117.5,18.49,9.88,96.50,-33.24,-7.41,112.49,56.84,54.54,15.99,False,FP
21,2026-04-07T10:39:50.890Z,0.000016,71.949,False,False,2,5,True,2x2,1,100.3,114.3,14.46,14.69,98.14,-29.26,-9.62,110.09,51.43,50.02,11.95,False,FP
22,2026-04-07T10:39:52.509Z,0.000013,127.953,False,False,1,5,False,2x4,0,104.5,114.1,21.33,17.12,100.80,-29.22,-14.76,109.32,60.37,59.76,8.52,True,FN
23,2026-04-07T10:39:54.006Z,0.000006,129.012,True,True,1,5,False,1d:15,2,102.2,124.0,23.58,28.85,95.14,-40.07,-12.62,116.67,78.96,75.97,21.53,True,FN
24,2026-04-07T10:39:57.009Z,0.000018,72.866,False,False,1,5,False,2x2,3,100.6,116.0,15.87,23.42,96.50,-31.24,0.22,111.74,54.68,52.51,15.24,False,TN
25,2026-04-07T10:40:00.011Z,0.000009,131.132,True,True,2,5,True,4x4,1,102.3,113.7,13.47,28.53,97.33,-30.87,8.54,109.05,50.03,48.64,11.72,True,TP
