fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-07T02:39:38.980Z,0.000042,75.180,True,False,0,1,False,1d:4,1,70.5,86.3,34.65,5.12,61.18,-19.42,-20.86,81.42,63.31,59.99,20.24,True,FN
1,2026-04-07T02:39:39.504Z,0.000018,72.276,False,False,0,2,False,2x2,0,71.3,90.7,41.18,-1.89,58.20,-18.38,-23.32,85.69,69.01,63.30,27.49,True,FN
2,2026-04-07T02:39:42.506Z,0.000016,73.494,False,False,0,3,False,2x2,1,72.0,89.9,43.14,-10.73,56.66,-18.78,-24.61,84.42,69.26,63.46,27.76,False,TN
3,2026-04-07T02:39:47.501Z,0.000022,73.571,False,False,0,4,False,2x2,1,72.7,87.9,37.15,-5.49,62.23,-7.44,-24.99,83.94,53.29,48.67,21.71,False,TN
4,2026-04-07T02:39:51.001Z,0.000029,70.168,False,False,0,5,False,1d:8,2,79.2,89.5,44.98,1.26,65.18,-5.18,-11.32,88.61,56.77,51.71,23.43,False,TN
5,2026-04-07T02:39:52.501Z,0.000029,70.353,False,False,0,5,False,2x2,0,76.7,86.8,38.42,-0.05,66.35,-4.70,-7.70,86.32,48.13,43.79,19.97,False,TN
6,2026-04-07T02:39:53.501Z,0.000015,75.141,False,False,0,5,False,1d:8,3,76.3,85.0,37.74,-7.23,65.98,-3.50,0.49,84.96,46.05,41.96,18.98,False,TN
7,2026-04-07T02:39:58.503Z,0.000056,73.545,False,False,0,5,False,2x4,2,73.3,85.5,40.59,5.86,60.81,-0.29,1.09,85.50,48.00,41.16,24.69,False,TN
8,2026-04-07T02:40:00.501Z,0.000017,72.615,False,False,0,5,False,1d:15,2,73.9,83.3,44.18,8.55,58.66,-14.89,12.65,81.00,63.29,59.21,22.34,False,TN
9,2026-04-07T02:40:03.505Z,0.000012,129.844,True,True,1,5,False,1d:15,1,70.8,82.3,36.34,8.90,60.05,-20.86,14.31,78.30,60.28,57.46,18.25,True,FN
10,2026-04-07T02:40:08.504Z,0.000022,134.870,True,True,2,5,True,2x2,3,73.7,82.5,34.70,8.06,64.50,-22.95,16.10,77.57,59.66,58.21,13.07,True,TP
11,2026-04-07T02:40:08.506Z,0.000001,75.195,False,False,2,5,True,4x4,1,78.3,76.4,30.72,20.96,68.87,-22.07,13.23,71.94,53.44,53.35,3.07,False,FP
12,2026-04-07T02:40:13.502Z,0.000018,74.299,False,False,2,5,True,1d:8,2,78.0,75.6,35.55,21.94,65.84,-24.40,16.05,69.75,60.37,60.24,3.91,False,FP
13,2026-04-07T02:40:16.001Z,0.000042,129.828,False,False,2,5,True,2x4,2,84.5,68.5,26.23,33.77,72.95,-5.32,0.76,68.34,45.89,45.66,4.61,False,FP
14,2026-04-07T02:40:18.502Z,0.000013,73.329,False,False,1,5,False,1d:15,2,77.9,67.6,20.17,29.78,69.11,-10.82,-8.48,66.16,49.32,49.24,2.95,False,TN
15,2026-04-07T02:40:19.001Z,0.000011,132.735,True,True,1,5,False,2x2,3,81.7,68.0,24.63,31.99,70.99,-7.00,-6.54,67.36,49.98,49.85,3.63,True,FN
16,2026-04-07T02:40:24.001Z,0.000015,136.228,True,True,2,5,True,4x4,2,83.0,65.8,24.83,34.51,71.27,-7.29,-4.88,65.25,51.18,50.83,6.02,True,TP
17,2026-04-07T02:40:24.504Z,0.000018,74.333,False,False,2,5,True,4x4,2,86.1,64.0,15.91,36.36,76.40,-10.15,-9.97,62.38,54.97,53.16,14.02,False,FP
18,2026-04-07T02:40:28.003Z,0.000023,73.415,False,False,2,5,True,2x4,2,86.4,62.9,9.48,43.73,73.91,-0.88,-6.39,62.55,52.43,51.18,11.36,False,FP
19,2026-04-07T02:40:29.501Z,0.000041,123.608,False,False,2,5,True,1d:4,0,86.8,62.6,12.66,38.79,76.59,-4.63,-2.14,62.44,46.63,44.43,14.15,True,TP
20,2026-04-07T02:40:30.005Z,0.000011,75.063,False,False,1,5,False,3x3,0,86.1,67.4,14.62,37.36,76.19,-13.47,-0.53,66.05,48.24,47.17,10.14,False,TN
21,2026-04-07T02:40:31.002Z,0.000009,70.482,False,False,0,5,False,3x3,1,87.8,72.0,16.06,39.71,76.59,-13.09,2.14,70.72,47.91,47.55,5.87,False,TN
22,2026-04-07T02:40:33.004Z,0.000000,74.865,False,False,0,5,False,4x4,1,88.6,68.2,18.41,40.28,76.76,-0.65,-10.82,67.35,55.34,54.54,9.41,False,TN
23,2026-04-07T02:40:38.006Z,0.000016,128.949,True,True,1,5,False,2x2,2,81.1,65.9,8.83,37.76,71.24,-9.04,0.44,65.29,41.80,41.38,5.95,True,FN
