fusion_id,utc_iso,dt_s,max_temp,imagery_fire,raw_signal,window_confirmations,window_fill,decision,thermal_shape,num_detections,thermal_distance_m,imagery_distance_m,thermal_x,thermal_y,thermal_z,imagery_x,imagery_y,imagery_z,inter_drone_dist_m,separation_xy_m,separation_dz_m,fire_window,hit_miss
0,2026-04-15T15:26:48.005Z,0.108936,139.970,False,False,0,1,False,1d:4,0,58.3,95.9,-24.60,-34.20,40.35,-40.52,-33.66,80.10,42.82,15.93,39.75,True,FN
1,2026-04-15T15:26:48.216Z,0.000014,139.970,False,False,0,2,False,1d:4,2,58.3,94.1,-24.60,-34.20,40.35,-36.24,-33.71,80.01,41.34,11.65,39.66,True,FN
2,2026-04-15T15:26:53.000Z,0.000361,74.014,False,False,0,3,False,3x3,0,54.0,89.8,-12.25,-33.92,40.21,-23.17,-33.92,79.81,41.08,10.92,39.60,True,FN
3,2026-04-15T15:26:54.501Z,0.000412,72.944,False,False,0,4,False,2x2,1,57.7,87.6,24.89,-33.44,39.86,11.90,-34.13,79.81,42.01,13.01,39.95,True,FN
4,2026-04-15T15:26:55.603Z,0.000216,71.426,False,False,0,5,False,2x2,0,64.3,89.9,36.59,-34.84,39.78,23.81,-33.30,80.01,42.24,12.87,40.23,True,FN
5,2026-04-15T15:26:56.612Z,0.000010,127.056,False,False,0,5,False,2x4,3,58.6,92.3,36.63,-22.08,40.03,31.25,-34.25,79.81,41.95,13.31,39.78,True,FN
6,2026-04-15T15:27:01.502Z,0.000492,127.144,True,True,1,5,False,2x4,3,45.7,83.7,0.30,-22.66,39.69,12.12,-22.13,79.77,41.79,11.83,40.08,True,FN
7,2026-04-15T15:27:02.103Z,0.000405,70.356,False,False,1,5,False,3x3,0,45.8,83.2,-8.51,-21.34,39.60,4.06,-22.79,79.91,42.25,12.65,40.31,True,FN
8,2026-04-15T15:27:05.108Z,0.000336,70.111,False,False,1,5,False,1d:4,3,55.9,85.0,-32.01,-21.97,40.20,-19.86,-21.20,79.92,41.54,12.17,39.72,True,FN
9,2026-04-15T15:27:09.604Z,0.000110,131.232,True,True,2,5,True,2x2,2,42.6,84.0,-11.19,-9.42,40.04,-24.08,-9.12,79.96,41.95,12.89,39.92,True,TP
10,2026-04-15T15:27:10.101Z,0.000017,135.111,False,False,2,5,True,2x2,0,41.6,83.0,-7.61,-10.08,39.66,-19.96,-9.94,80.00,42.19,12.35,40.34,True,TP
11,2026-04-15T15:27:15.003Z,0.000060,135.920,False,False,1,5,False,3x3,0,41.3,81.9,-4.30,-10.29,39.74,-15.64,-10.26,79.70,41.54,11.34,39.96,True,FN
12,2026-04-15T15:27:15.502Z,0.000405,124.367,True,True,2,5,True,3x3,1,42.1,80.4,8.04,-10.07,40.10,-4.13,-9.86,79.67,41.40,12.17,39.57,True,TP
13,2026-04-15T15:27:15.606Z,0.000343,124.987,True,True,3,5,True,1d:4,3,54.9,83.9,36.75,-9.06,39.76,23.24,-9.06,80.12,42.56,13.51,40.36,True,TP
14,2026-04-15T15:27:18.110Z,0.000027,127.094,True,True,3,5,True,2x4,3,46.7,87.7,23.67,2.26,40.16,35.92,2.44,80.00,41.68,12.25,39.84,True,TP
15,2026-04-15T15:27:22.111Z,0.000005,132.517,True,True,4,5,True,2x2,2,40.5,79.8,-7.81,1.01,39.77,4.16,2.01,79.65,41.65,12.01,39.88,True,TP
16,2026-04-15T15:27:27.003Z,0.001012,135.446,False,False,4,5,True,1d:2,3,45.1,80.5,-19.80,2.17,40.48,-7.95,1.65,80.14,41.40,11.86,39.66,True,TP
17,2026-04-15T15:27:27.108Z,0.001002,128.229,True,True,4,5,True,2x4,2,53.3,88.0,-32.08,14.21,40.14,-36.36,2.36,80.05,41.85,12.60,39.91,True,TP
18,2026-04-15T15:27:27.750Z,0.000160,125.900,True,True,4,5,True,2x4,1,50.8,90.6,-27.84,14.15,40.02,-40.27,13.69,79.98,41.85,12.44,39.96,True,TP
19,2026-04-15T15:27:29.605Z,0.000063,133.324,True,True,4,5,True,2x2,1,43.9,85.0,-12.24,13.77,39.79,-23.91,14.09,80.35,42.21,11.67,40.56,True,TP
20,2026-04-15T15:27:31.611Z,0.000039,131.884,False,False,3,5,True,1d:8,0,42.7,81.7,3.92,13.86,40.21,-8.01,14.91,79.96,41.51,11.98,39.75,True,TP
21,2026-04-15T15:27:33.108Z,0.000011,125.292,False,False,3,5,True,4x4,0,45.5,81.0,16.00,14.27,40.18,3.93,14.25,79.61,41.24,12.07,39.43,True,TP
22,2026-04-15T15:27:38.003Z,0.000078,132.276,False,False,2,5,True,1d:4,0,55.0,92.4,28.04,25.15,40.08,39.38,25.75,79.48,41.00,11.36,39.40,True,TP
23,2026-04-15T15:27:39.105Z,0.000030,74.811,True,False,1,5,False,4x4,3,51.0,88.6,16.36,27.08,39.99,27.70,26.09,79.96,41.56,11.38,39.97,True,FN
24,2026-04-15T15:27:42.611Z,0.000026,131.426,False,False,0,5,False,2x4,0,49.3,84.4,-12.25,26.15,39.91,0.28,26.85,79.98,41.99,12.55,40.07,True,FN
25,2026-04-15T15:27:44.611Z,0.000005,133.925,True,True,1,5,False,2x4,1,55.9,85.5,-28.83,26.08,40.11,-15.90,26.43,79.72,41.67,12.93,39.61,True,FN
